method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
pev,123,5,40,2.051394283771515,2.048232613131404,0.45474744699895386,0.45382766723632817,1069.7611918449402
