seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3004,1,family,scratch,120,2560,0.657978828630077,0.15503121978441195,0.675321849624755,
3004,1,family,warm,120,2560,0.06321559899480662,0.8033097718472965,0.03769511027575524,
3004,1,family,source_retrieval,120,2560,0.03775754738756884,0.023651885870894736,0.038243949508833454,0.8333333333333334
3004,1,family,source_mixture,120,2560,0.037337218272533314,0.023651885870894736,0.037809126286382916,0.8794778677140618
3004,1,family,scratch,200,2560,0.5134780939681464,0.07393675750746422,0.5286346917771354,
3004,1,family,warm,200,2560,0.04942675613942537,0.3715840945344404,0.03831788240166623,
3004,1,family,source_retrieval,200,2560,0.038066134282695625,0.01929622291511885,0.038713372605715515,0.8333333333333334
3004,1,family,source_mixture,200,2560,0.03791751631060198,0.01929622291511885,0.038559629875963466,0.8794778677140618
3004,1,family,scratch,400,2560,0.029492789619229624,0.01298585050392875,0.030061994416308968,
3004,1,family,warm,400,2560,0.01592836698438743,0.0276157677216936,0.015525353165859635,
3004,1,family,source_retrieval,400,2560,0.016024279538210923,0.011268628138629276,0.016188267517506842,0.8333333333333334
3004,1,family,source_mixture,400,2560,0.015625641284946395,0.011268628138629276,0.01577588311757802,0.8794778677140618
