method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
random,789,30,5000,5.6136678867042065,5.597536752000451,5.574587647616863,1.9570377998054027,3106.47905087471
