episode,step,total_loss,loss_X1,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X2,loss_X3,loss_X4,loss_X7,loss_X8,loss_X100,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,loss_X31,loss_X32,loss_X33,loss_X34,loss_X35,loss_X36,loss_X37,loss_X38,loss_X39,loss_X40,loss_X41,loss_X42,loss_X43,loss_X44,loss_X45,loss_X46,loss_X47,loss_X48,loss_X49,loss_X50,loss_X51,loss_X52,loss_X53,loss_X54,loss_X55,loss_X56,loss_X57,loss_X58,loss_X59,loss_X60,loss_X61,loss_X62,loss_X63,loss_X64,loss_X65,loss_X66,loss_X67,loss_X68,loss_X69,loss_X70,loss_X71,loss_X72,loss_X73,loss_X74,loss_X75,loss_X76,loss_X77,loss_X78,loss_X79,loss_X80,loss_X81,loss_X82,loss_X83,loss_X84,loss_X85,loss_X86,loss_X87,loss_X88,loss_X89,loss_X90,loss_X91,loss_X92,loss_X93,loss_X94,loss_X95,loss_X96,loss_X97,loss_X98,loss_X99
0,0,188.13148073852062,0.936153769493103,0.9871573448181152,1.1102687120437622,1.0138784646987915,1.0478538274765015,0.9841923713684082,0.8961025476455688,0.9664738774299622,0.9314996600151062,0.9149620532989502,0.9526556134223938,0.9661665558815002,0.9757052063941956,0.803737461566925,1.2161455154418945,2.4918160438537598,4.084151268005371,2.2811672687530518,0.5710194110870361,2.663900852203369,1.8527014255523682,1.8058810234069824,4.362332820892334,2.6968822479248047,1.1718777418136597,1.7737993001937866,1.9770616292953491,1.8223413228988647,2.1180076599121094,0.99652099609375,2.069929599761963,2.217250347137451,1.384366750717163,3.4240827560424805,0.3179398477077484,1.3517475128173828,1.182013750076294,2.6914989948272705,2.620312452316284,3.4188148975372314,0.20844076573848724,1.7041819095611572,2.2653815746307373,1.4141411781311035,0.7910363078117371,3.058114767074585,2.4909861087799072,0.9569950699806213,2.284935235977173,0.9982202053070068,2.5915143489837646,4.348777770996094,2.820281982421875,1.2965855598449707,2.8630433082580566,0.9795482754707336,0.43693944811820984,2.6533145904541016,1.8449469804763794,2.467094659805298,1.6926168203353882,1.1714019775390625,1.0490700006484985,3.1120007038116455,2.347888231277466,2.617138385772705,1.4939792156219482,3.8468637466430664,4.045431137084961,2.161436080932617,3.5244696140289307,1.4759316444396973,4.39536714553833,4.534807205200195,3.498046398162842,3.2313215732574463,4.392450332641602,3.0422799587249756,2.112485408782959,4.04054069519043,3.1978871822357178,3.931225299835205,0.9347793459892273,1.404599905014038,0.8844708204269409,2.5032811164855957,2.5965421199798584,1.7325022220611572,2.529423236846924,2.3958237171173096,0.8264582753181458,2.4621284008026123,1.9087257385253906,2.4871668815612793,2.112428665161133,1.3256230354309082,0.7344935536384583
0,1,27.60816084779799,0.9359238743782043,0.9919519424438477,1.1017310619354248,1.0379871129989624,1.0520563125610352,0.9749454855918884,0.8942067623138428,0.9669901728630066,0.9314996600151062,0.9246639609336853,0.962616503238678,0.9641828536987305,0.9715908765792847,0.034715063869953156,0.02347816340625286,0.023885654285550117,3.974720001220703,0.0332920104265213,0.023203633725643158,0.02439640276134014,1.4369961023330688,0.03475819528102875,1.5762566328048706,0.02828008122742176,0.026937341317534447,0.4493471086025238,1.3356499671936035,0.04988817498087883,0.03840017691254616,0.024205921217799187,0.15625342726707458,0.051192447543144226,0.06844731420278549,0.08113919198513031,0.07789146155118942,0.6400718092918396,0.38730329275131226,0.03047425113618374,0.2805646061897278,0.04040229320526123,0.054586976766586304,0.03214483708143234,0.09089793264865875,0.156172975897789,0.09537385404109955,0.25514981150627136,0.027387816458940506,0.3193943500518799,0.8990855813026428,0.08613652735948563,0.03885919228196144,0.17997513711452484,0.17459119856357574,0.14327502250671387,0.08014735579490662,0.15478035807609558,0.17149107158184052,0.38459527492523193,0.025385066866874695,0.04856439307332039,0.11128807067871094,0.043847113847732544,0.1449480652809143,0.1344521939754486,0.068777896463871,0.0653681829571724,0.273799866437912,0.05315595865249634,0.9041092395782471,0.203639954328537,0.20929200947284698,0.24460262060165405,0.2518041133880615,1.48673677444458,0.48556607961654663,0.3333617150783539,0.3686750531196594,0.26843512058258057,0.41860273480415344,0.20560790598392487,0.7108566761016846,0.6733079552650452,0.12535503506660461,0.09711721539497375,0.7391566634178162,0.10404802113771439,0.2352508306503296,0.10844073444604874,0.21997712552547455,0.07511640340089798,0.16599252820014954,0.20880869030952454,0.05325353890657425,0.051437441259622574,0.07527311146259308,0.575403094291687,0.2010803371667862
0,2,36.94720199592412,0.9378845691680908,0.9880780577659607,1.1069154739379883,1.0283443927764893,1.0529417991638184,0.9776614308357239,0.8933305144309998,0.9665493965148926,0.9314996600151062,0.9230386018753052,0.9588328003883362,0.9753585457801819,0.9700058698654175,0.06733354926109314,0.029346778988838196,0.02558688074350357,3.7380599975585938,0.026953188702464104,0.029419245198369026,0.025144336745142937,1.4103525876998901,0.034090250730514526,1.305910587310791,0.031431540846824646,0.022959019988775253,0.4088737368583679,1.3471097946166992,0.037177253514528275,0.03883945569396019,0.02633287012577057,0.07080108672380447,0.2268754541873932,0.10423658043146133,0.06641943007707596,0.05461548641324043,0.6912554502487183,0.33262714743614197,0.6732717156410217,0.061596594750881195,0.4230753779411316,0.11827953159809113,0.029105110093951225,0.16978859901428223,0.1153162494301796,0.045629847794771194,0.3795919418334961,0.04129475727677345,0.5003227591514587,1.0954692363739014,0.1191444993019104,0.09640967845916748,0.08293463289737701,0.08671022951602936,0.09382964670658112,0.1163899153470993,0.09795506298542023,1.5760869979858398,0.21950344741344452,0.03253532201051712,0.025458402931690216,0.16858859360218048,0.1030590832233429,0.09351792186498642,0.3388514816761017,0.04436045140028,0.024104950949549675,1.6223547458648682,0.09942494332790375,3.595977544784546,0.26458603143692017,0.2511693239212036,0.2727713882923126,0.2317202389240265,0.8643484115600586,0.3552953600883484,0.439100444316864,0.8858809471130371,0.2356780469417572,1.0293779373168945,0.6150489449501038,0.2675691246986389,1.8267927169799805,0.035634513944387436,0.03402162343263626,1.043273687362671,0.44507211446762085,0.16983817517757416,0.05554896593093872,0.4286116063594818,0.3989661931991577,0.14100266993045807,0.42330095171928406,0.03098899871110916,0.04582827910780907,0.1381450742483139,0.9828445911407471,0.05100642889738083
0,3,39.90448262132704,0.9363623261451721,0.990333080291748,1.1057753562927246,1.0242197513580322,1.052302598953247,0.9766547083854675,0.894193172454834,0.9680068492889404,0.9314996600151062,0.9186810851097107,0.9526890516281128,0.9735954999923706,0.968795895576477,0.06402749568223953,0.02171538770198822,0.02351178601384163,3.8289108276367188,0.03197968006134033,0.021901557222008705,0.024891197681427002,1.3796682357788086,0.03068515844643116,1.2238520383834839,0.03190521523356438,0.022697292268276215,0.40883055329322815,0.9857758283615112,0.04082151874899864,0.04848026484251022,0.029881954193115234,0.1065078005194664,0.036207165569067,0.03737994655966759,0.13474614918231964,0.06542046368122101,0.6476272940635681,0.3252018988132477,1.2274857759475708,0.04572096839547157,0.4175785481929779,0.024546628817915916,0.027879886329174042,0.19318479299545288,0.029065029695630074,0.06436321139335632,0.7035021185874939,0.047342706471681595,0.5200954079627991,1.3291834592819214,0.06452304124832153,0.12985475361347198,0.0662539005279541,0.2817883789539337,0.04371757060289383,0.12612870335578918,0.047723036259412766,0.6250072717666626,0.2061433494091034,0.039334721863269806,0.03918309137225151,0.38128387928009033,0.07040557265281677,0.0894671157002449,0.5462222099304199,0.03649711608886719,0.051878735423088074,1.0064712762832642,0.19036351144313812,4.134910583496094,0.25728294253349304,0.1542574167251587,0.43012481927871704,0.3306286334991455,1.2487879991531372,0.3832063674926758,1.787705421447754,0.8686713576316833,0.20282983779907227,1.0543837547302246,1.1827731132507324,0.30207201838493347,1.248435616493225,0.1392073929309845,0.07964956015348434,1.0073415040969849,0.314052551984787,0.13350437581539154,0.20609012246131897,0.21408385038375854,0.11829058825969696,0.12764419615268707,0.7958418130874634,0.02935093082487583,0.5647445917129517,0.22874414920806885,1.4181041717529297,0.1583186537027359
0,4,29.288072376325726,0.9364105463027954,0.988804817199707,1.1035257577896118,1.0176829099655151,1.0490816831588745,0.9766640663146973,0.8951574563980103,0.9664597511291504,0.9391040205955505,0.9133286476135254,0.9526985883712769,0.972323477268219,0.9682753086090088,0.17389455437660217,0.023754097521305084,0.023415856063365936,0.041007302701473236,0.027089335024356842,0.02963709644973278,0.02384074032306671,0.024282196536660194,0.02448735199868679,0.06567360460758209,0.02809065580368042,0.023096688091754913,0.04456881433725357,0.028461165726184845,0.03539184853434563,0.04126305878162384,0.02134721167385578,0.08130038529634476,0.030538713559508324,0.09128233045339584,0.18473230302333832,0.07607847452163696,0.035733528435230255,0.3578151762485504,0.10894709080457687,0.09352975338697433,0.25528350472450256,0.027999695390462875,0.029629213735461235,0.08782659471035004,0.24473555386066437,0.02835487201809883,0.18092429637908936,0.05130789056420326,0.2640933692455292,0.15885896980762482,0.06186564266681671,0.13967327773571014,0.08875487744808197,0.28971147537231445,0.03153859078884125,0.15890701115131378,0.47582584619522095,0.04207674041390419,0.15368491411209106,0.03266695514321327,0.033551935106515884,0.048054978251457214,0.12560218572616577,0.12381219118833542,0.22462321817874908,0.0591467060148716,0.02185443602502346,1.5441572666168213,0.25161030888557434,0.7158886790275574,2.1025140285491943,0.8118155002593994,0.4020167887210846,0.39016443490982056,0.18441720306873322,1.5583646297454834,1.632479190826416,0.7827476859092712,0.584444522857666,0.47701534628868103,2.6230385303497314,0.17225323617458344,0.601081132888794,0.05850445479154587,0.07676436752080917,0.06681317090988159,0.43125683069229126,0.5111331343650818,0.18956896662712097,0.8087263107299805,0.10507380962371826,0.6665859222412109,1.3280093669891357,0.16567105054855347,0.06545573472976685,0.631148636341095,1.408750295639038,0.2250741571187973
0,5,31.62097175568342,0.9361015558242798,0.9887117743492126,1.103823184967041,1.0145801305770874,1.0482522249221802,0.9766814112663269,0.8964875340461731,0.9664604067802429,0.9391035437583923,0.9141300320625305,0.9528231024742126,0.9672629237174988,0.9691951274871826,0.16533800959587097,0.022962313145399094,0.023929690942168236,0.055260300636291504,0.027013927698135376,0.023139670491218567,0.023455653339624405,0.029400749132037163,0.023606304079294205,0.050808701664209366,0.02464577928185463,0.024128008633852005,0.06442169845104218,0.026097889989614487,0.03652575612068176,0.036290623247623444,0.02491724118590355,0.10012185573577881,0.027587570250034332,0.08305317908525467,0.1663013994693756,0.09354089200496674,0.023388110101222992,0.4146704077720642,0.10925363749265671,0.07736313343048096,0.13755027949810028,0.02717108465731144,0.02779136598110199,0.0856216698884964,0.2658793330192566,0.02888983115553856,0.24558627605438232,0.05119706690311432,0.2820904850959778,0.12795652449131012,0.06821878254413605,0.08825328201055527,0.06560935080051422,0.4451509416103363,0.04158812388777733,0.16175304353237152,0.5868285298347473,0.03416723012924194,0.15160611271858215,0.03270890936255455,0.023768868297338486,0.09647506475448608,0.03237798064947128,0.17608703672885895,0.1901284158229828,0.06550424546003342,0.024751124903559685,2.9430453777313232,0.2243853509426117,0.9151682257652283,2.2940337657928467,0.8969084024429321,0.11585218459367752,0.5374619364738464,0.0833340659737587,1.6806800365447998,2.094710111618042,0.701481819152832,0.7277591228485107,0.5790960788726807,2.289945125579834,0.1850115805864334,0.5498936176300049,0.06343283504247665,0.06143972650170326,0.06057892367243767,0.43589678406715393,0.4507521688938141,0.12213720381259918,0.19596360623836517,0.10176923871040344,0.6579186916351318,1.8536460399627686,0.12917746603488922,0.04790991172194481,0.6969888210296631,1.6588011980056763,0.38913628458976746
0,6,36.77158097289502,0.9367867112159729,0.9877587556838989,1.1066417694091797,1.0143784284591675,1.048439621925354,0.978322446346283,0.8955053687095642,0.9667827486991882,0.9391035437583923,0.9157587885856628,0.9535877704620361,0.9652910232543945,0.9689608216285706,0.2247721403837204,0.024536658078432083,0.025539547204971313,0.04790614917874336,0.029741859063506126,0.023813409730792046,0.023160938173532486,0.026279373094439507,0.026353344321250916,0.05837509408593178,0.028084399178624153,0.02408294565975666,0.08339355140924454,0.028436141088604927,0.0324229933321476,0.03566621616482735,0.024517841637134552,0.05398860201239586,0.031112875789403915,0.08419115841388702,0.17054660618305206,0.09418842941522598,0.024570073932409286,0.4849466383457184,0.13645091652870178,0.09887181967496872,0.13309207558631897,0.029241487383842468,0.035628143697977066,0.09360763430595398,0.28037723898887634,0.03047112748026848,0.2958022356033325,0.04044809564948082,0.3022341728210449,0.11462704837322235,0.0636402890086174,0.06301002204418182,0.1090061292052269,0.5638464093208313,0.03560706973075867,0.17565645277500153,0.5358502864837646,0.028348935768008232,0.17679880559444427,0.029353881254792213,0.03109169378876686,0.13701248168945312,0.04073592647910118,0.14664368331432343,0.24292047321796417,0.03541552275419235,0.025148620828986168,2.7283318042755127,0.22345437109470367,1.3387142419815063,1.7899810075759888,1.0157374143600464,0.16291864216327667,0.7673788070678711,0.07782553136348724,2.314640522003174,3.4793736934661865,0.4477378726005554,0.9911369681358337,1.0458308458328247,3.3986639976501465,0.26245301961898804,0.5641000270843506,0.07362237572669983,0.07428585737943649,0.05217072367668152,0.5814059972763062,0.598417341709137,0.1376044601202011,0.5220752358436584,0.06641541421413422,0.8704466223716736,1.697382926940918,0.07913809269666672,0.07336419820785522,0.6162742376327515,1.8494118452072144,0.594257652759552
0,7,36.2716245777905,0.9358783960342407,0.9870094656944275,1.1084961891174316,1.0138038396835327,1.0481637716293335,0.9813166260719299,0.8968077301979065,0.966732919216156,0.9430499076843262,0.9179933667182922,0.954011857509613,0.9642874002456665,0.9694808721542358,0.31060752272605896,0.027020463719964027,0.023662935942411423,0.029962128028273582,0.0251051876693964,0.023223858326673508,0.02458919957280159,0.023782864212989807,0.023016052320599556,0.03468091040849686,0.024579456076025963,0.023472271859645844,0.053188882768154144,0.029787417501211166,0.03546198457479477,0.03426746651530266,0.023529401049017906,0.055589284747838974,0.029963510110974312,0.09415231645107269,0.2859624922275543,0.06109841540455818,0.16595357656478882,0.4170169532299042,0.19628793001174927,0.11843418329954147,0.1394800990819931,0.03590352088212967,0.036538265645504,0.1067192405462265,0.07549984753131866,0.024022838100790977,0.060272589325904846,0.05605652928352356,0.3316636383533478,0.13634897768497467,0.06308954954147339,0.03279384598135948,0.11162601411342621,0.5489696860313416,0.0328335203230381,0.08859945088624954,0.6144267320632935,0.028856569901108742,0.18718960881233215,0.032697152346372604,0.03276557847857475,0.07175947725772858,0.03485669568181038,0.1082032173871994,0.10267237573862076,0.03196759149432182,0.02384329028427601,3.1819591522216797,0.19810165464878082,0.8856885433197021,0.3558156192302704,0.9896966814994812,0.16620895266532898,0.9070600271224976,0.7945868372917175,1.9233180284500122,3.7914419174194336,0.3749702572822571,0.38464444875717163,1.4843556880950928,2.6139307022094727,0.5328722596168518,0.9034132957458496,0.0813821479678154,0.08001864701509476,0.046444620937108994,0.7323692440986633,0.29340416193008423,0.11844996362924576,0.3974400758743286,0.23044231534004211,0.929793119430542,2.0512025356292725,0.1672690063714981,0.09439608454704285,0.5279645919799805,2.525106430053711,0.6264185309410095
1,0,183.6896755695343,0.936153769493103,0.9871573448181152,1.1102687120437622,1.0138784646987915,1.0478538274765015,0.9841923713684082,0.8961025476455688,0.9664738774299622,0.9314996600151062,0.9149620532989502,0.9526556134223938,0.9661665558815002,0.9757052063941956,0.6674972176551819,0.7481485605239868,2.721971273422241,3.6403439044952393,2.1411421298980713,0.9103631377220154,1.8632309436798096,1.675283670425415,2.443732500076294,3.150170087814331,2.5019586086273193,0.958254873752594,1.7933168411254883,2.1936817169189453,2.460071325302124,2.147432327270508,1.3572896718978882,2.8380026817321777,2.370201826095581,1.1337168216705322,3.7743828296661377,0.8923208713531494,1.1730200052261353,1.580386996269226,2.715277910232544,2.2713301181793213,2.817796230316162,0.4333951473236084,1.8020727634429932,2.4725148677825928,1.0958746671676636,0.52413010597229,3.5031039714813232,1.9029626846313477,1.1170217990875244,2.622107982635498,0.8620148301124573,1.9435312747955322,4.74448823928833,2.8139758110046387,2.181919813156128,2.7731075286865234,1.1363133192062378,0.9187217950820923,2.2603840827941895,1.1899700164794922,2.4993374347686768,2.074064016342163,1.9691916704177856,0.9333623051643372,2.6811304092407227,3.340832471847534,1.4485790729522705,1.1486023664474487,4.31743860244751,3.9743857383728027,1.4762177467346191,3.866986036300659,1.4562513828277588,3.9407169818878174,4.294948577880859,4.079930782318115,3.3312742710113525,3.3515682220458984,2.8502113819122314,1.5612990856170654,4.1432390213012695,3.335813045501709,3.570345163345337,0.8819129467010498,0.9154490828514099,0.9591885805130005,3.0959575176239014,2.0591156482696533,1.8053945302963257,1.9840240478515625,2.4633569717407227,0.4547940194606781,2.525282144546509,1.4258613586425781,1.9528943300247192,2.0918948650360107,1.2011948823928833,0.45307907462120056
1,1,28.811211394518615,0.9408034086227417,0.9865961670875549,1.1012197732925415,1.0249521732330322,1.0496337413787842,0.9951409697532654,0.8932250738143921,0.9676464796066284,0.9314996600151062,0.9100381731987,0.9658138155937195,0.9672869443893433,0.9682375192642212,0.08385574817657471,0.02509947307407856,0.03126542270183563,0.9651622772216797,0.033673424273729324,0.06274060904979706,0.04662162810564041,1.1178944110870361,0.03282768279314041,1.859637975692749,0.02339163050055504,0.02826336771249771,0.41135284304618835,1.3970474004745483,0.02746656723320484,0.03932807222008705,0.024002252146601677,0.17590974271297455,0.03757668286561966,0.03944043815135956,0.0697132870554924,0.03957409784197807,0.3214256465435028,0.262123167514801,0.12920722365379333,0.10623542964458466,0.20339801907539368,0.040294624865055084,0.04356955736875534,0.11060182750225067,0.12983514368534088,0.07702069729566574,0.42244261503219604,0.05186467990279198,0.5221971869468689,0.7693900465965271,0.09524431824684143,0.21065278351306915,0.07854777574539185,0.1698201298713684,0.028379902243614197,0.07499989122152328,0.13389001786708832,0.039355628192424774,0.19912977516651154,0.03774941340088844,0.033839281648397446,0.2603246867656708,0.05347523093223572,0.3544723689556122,0.27006950974464417,0.02559002675116062,0.7766735553741455,0.34155377745628357,0.3905702829360962,0.5794075131416321,0.3036433756351471,0.5291594862937927,0.2135556936264038,0.5361578464508057,0.1823722869157791,0.25402089953422546,0.48592156171798706,1.4487324953079224,0.19917815923690796,1.7176461219787598,0.6073059439659119,0.3576335310935974,2.125495672225952,0.6540197134017944,0.17734256386756897,0.08778373897075653,0.2869659960269928,0.056967802345752716,0.20167815685272217,0.6705318689346313,0.04204178228974342,0.20097051560878754,0.06656448543071747,0.5368377566337585,0.05193040519952774,0.12383921444416046,0.0506041944026947,0.18669457733631134
