dpo_loss,reward,cov_bonus,score,target,value,episode,step,run_started_at,run_dir,train_candidates_total,train_candidates_parsed,train_candidates_invalid,train_candidate_parse_rate,train_steps_total,train_steps_with_any_valid_candidate,train_steps_teacher_fallback,train_teacher_fallback_rate
0.6931471824645996,0.1,21.003402208922143,21.103402208922144,X2,-4.7499,0,0,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.6904346942901611,0.1,29.135397927685663,29.235397927685664,X1,2.3647,0,1,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.6997368931770325,0.1,4.605757104135362,4.705757104135362,X2,-4.1306,0,2,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.6876773238182068,0.1,18.126979456770247,18.22697945677025,X1,-2.8136,0,3,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.697101354598999,0.1,11.980545878726389,12.080545878726388,X1,-3.0116,0,4,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.6699379086494446,0.1,24.17124453070094,24.27124453070094,X2,-2.7956,0,5,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.6763696074485779,0.1,22.81820986423956,22.91820986423956,X2,-4.935,0,6,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.6634354591369629,0.1,23.25312506859294,23.35312506859294,X2,-1.5975,0,7,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.6732858419418335,0.1,8.68074113654257,8.78074113654257,X4,-1.6341,0,8,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.6689518690109253,0.1,14.073821407202157,14.173821407202157,X1,3.4749,0,9,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.6446881890296936,0.1,19.239688945515717,19.339688945515718,X2,2.2973,0,10,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.6716232895851135,0.1,3.559795120323811,3.6597951203238113,X4,-1.2147,0,11,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.6513239741325378,0.1,3.9673006265596142,4.067300626559614,X4,1.1852,0,12,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.635919988155365,0.1,5.004585867111114,5.104585867111114,X2,2.0457,0,13,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.6483996510505676,0.1,2.898984144394215,2.998984144394215,X1,-2.1061,0,14,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.6536040306091309,0.1,2.9368085734989418,3.036808573498942,X1,-3.99,0,15,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
0.6379139423370361,0.1,4.558759707996333,4.6587597079963325,X2,-1.3517,0,16,2026-02-02T18:23:19,results/ablations_verified_20260202_181904/no_convergence/seed_42/run_20260202_182319_seed42,6196,6,6190,0.0009683666881859264,2023,6,1940,0.9589718240237272
