seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3005,10,coefficient,scratch,120,2560,0.40296865634252094,0.47803193619472684,0.3654370164164179,
3005,10,coefficient,warm,120,2560,0.10608237266149788,0.2508880102617901,0.03367955386135177,
3005,10,coefficient,source_retrieval,120,2560,0.11671188377581707,0.27461338328387164,0.03776113402178979,0.5666666666666667
3005,10,coefficient,source_mixture,120,2560,0.11505229594512181,0.27519769748164424,0.03497959517686056,0.6639784934774353
3005,10,coefficient,scratch,200,2560,0.2991260598523005,0.12368938132272315,0.38684439911708923,
3005,10,coefficient,warm,200,2560,0.04490192451698891,0.06339962407047439,0.03565307474024617,
3005,10,coefficient,source_retrieval,200,2560,0.06200882320275222,0.11425186008227532,0.035887304762990686,0.5666666666666667
3005,10,coefficient,source_mixture,200,2560,0.061949985558870505,0.11439751952235706,0.03572621857712722,0.6639784934774353
3005,10,coefficient,scratch,400,2560,0.03509405766125578,0.04840435547262416,0.028438908755571597,
3005,10,coefficient,warm,400,2560,0.012408404281609093,0.013630951655524831,0.011797130594651224,
3005,10,coefficient,source_retrieval,400,2560,0.01331481873167593,0.016356644608469095,0.011793905793279349,0.5666666666666667
3005,10,coefficient,source_mixture,400,2560,0.013358807701105504,0.016306682425953394,0.011884870338681559,0.6639784934774353
