seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3000,3,coefficient,scratch,120,2560,0.6419223024435934,0.42482957331464505,0.6660437167912543,
3000,3,coefficient,warm,120,2560,0.044399737684744735,0.10972978631220008,0.03714084339280526,
3000,3,coefficient,source_retrieval,120,2560,0.050004850858037415,0.14349942620119308,0.0396165647087979,0.6333333333333333
3000,3,coefficient,source_mixture,120,2560,0.047923930736494626,0.1419579932527552,0.037475701568021234,0.7918414154864799
3000,3,coefficient,scratch,200,2560,0.41151483441876996,0.7541719635340106,0.3734418200726321,
3000,3,coefficient,warm,200,2560,0.037144704940556945,0.07003947795707631,0.03348973016094366,
3000,3,coefficient,source_retrieval,200,2560,0.042378786595642544,0.10400103400970255,0.03553187021630254,0.6333333333333333
3000,3,coefficient,source_mixture,200,2560,0.0409250706880101,0.10363105997807011,0.03395773854467011,0.7918414154864799
3000,3,coefficient,scratch,400,2560,0.037737118721222276,0.045347962803162854,0.03689146937878444,
3000,3,coefficient,warm,400,2560,0.016130703272231376,0.030968707302854694,0.014482036157717672,
3000,3,coefficient,source_retrieval,400,2560,0.018101227954151422,0.05049947500284216,0.014501422726519123,0.6333333333333333
3000,3,coefficient,source_mixture,400,2560,0.018068580723498557,0.050372412492173856,0.01447926608253464,0.7918414154864799
