seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3001,3,family,scratch,120,2560,0.6597789679503335,0.6424993022950476,0.6616989308009208,
3001,3,family,warm,120,2560,0.09392898955758049,0.6319620047698553,0.03414754342288327,
3001,3,family,source_retrieval,120,2560,0.03497259367034885,0.030560904558885146,0.035462781349400375,0.7
3001,3,family,source_mixture,120,2560,0.033942504598137906,0.030560904558922408,0.03431823793582852,0.793210631204243
3001,3,family,scratch,200,2560,0.31844428375336614,0.2972655856926277,0.32079747242678147,
3001,3,family,warm,200,2560,0.055602585992763284,0.22331008345410863,0.03696841960816936,
3001,3,family,source_retrieval,200,2560,0.03758282378279758,0.029707014917535496,0.038457913656715595,0.7
3001,3,family,source_mixture,200,2560,0.0365509393302907,0.029707014917538497,0.03731137537615205,0.793210631204243
3001,3,family,scratch,400,2560,0.02453393345714149,0.02989308498604866,0.02393847217615181,
3001,3,family,warm,400,2560,0.012717116143765878,0.01857445001530744,0.012066301269150148,
3001,3,family,source_retrieval,400,2560,0.012416054103522723,0.014675997666308489,0.012164949263213196,0.7
3001,3,family,source_mixture,400,2560,0.012384439057167304,0.014675997666311962,0.012129821433929008,0.793210631204243
