episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X9,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30
0,0,X29,-3.965143300385529,9.02871647104621,1.0450379848480225,1.0206385850906372,0.913908839225769,1.1067309379577637,1.02372145652771,0.05120353773236275,0.5388200879096985,0.06621433794498444,0.26715636253356934,0.266635000705719,0.058281585574150085,0.12538667023181915,0.20666708052158356,0.03132295235991478,0.12936681509017944,0.05200456082820892,0.05014720559120178,0.2939719259738922,0.025922171771526337,0.14378124475479126,0.04441449046134949,0.30535539984703064,0.09069010615348816,0.16166040301322937,0.32435107231140137,0.03000222146511078,0.15191437304019928,0.05527762696146965,0.34331393241882324,0.10481750220060349
0,1,X18,-4.618747311194333,6.578263595700264,1.039445400238037,1.020519733428955,0.9171427488327026,1.122407078742981,1.0254007577896118,0.054514773190021515,0.1279946118593216,0.027360759675502777,0.09689382463693619,0.12134652584791183,0.050130076706409454,0.053647998720407486,0.06439755111932755,0.026275524869561195,0.034497831016778946,0.044255368411540985,0.032154180109500885,0.11740460246801376,0.024127056822180748,0.03532448783516884,0.029452290385961533,0.12369593977928162,0.02843775600194931,0.04958121478557587,0.07632052153348923,0.04223664477467537,0.0433567576110363,0.03426666557788849,0.07488156855106354,0.040793344378471375
0,2,X25,-1.0562426704077201,6.321288555860519,1.0411092042922974,1.0256056785583496,0.937833309173584,1.1127122640609741,1.0246132612228394,0.04780496284365654,0.04717162996530533,0.023457465693354607,0.06448054313659668,0.14280471205711365,0.026948779821395874,0.10409574955701828,0.04365399852395058,0.022355612367391586,0.05091129243373871,0.026203488931059837,0.027012454345822334,0.07612881064414978,0.023676777258515358,0.08194814622402191,0.02804502286016941,0.05754675343632698,0.03156410902738571,0.04239242523908615,0.04029763489961624,0.04453902319073677,0.030261879786849022,0.026126563549041748,0.03542908653616905,0.03455791622400284
0,3,X12,-3.5691973154627945,6.161797896027565,1.040095567703247,1.0200135707855225,0.9306994080543518,1.099952220916748,1.0286858081817627,0.049106575548648834,0.07082530856132507,0.025662804022431374,0.07196857035160065,0.12051530182361603,0.02697707526385784,0.0468793548643589,0.044568538665771484,0.021571459248661995,0.03629951551556587,0.02325543761253357,0.023576239123940468,0.08562659472227097,0.02899020165205002,0.07432374358177185,0.02809959091246128,0.029267357662320137,0.02452147752046585,0.03423939645290375,0.037119049578905106,0.026784580200910568,0.026444166898727417,0.024658232927322388,0.024088922888040543,0.03698182478547096
0,4,X26,5.0,6.1016443856060505,1.040137767791748,1.0200995206832886,0.9246473908424377,1.0998517274856567,1.0311800241470337,0.05218968540430069,0.07300988584756851,0.024281425401568413,0.07376965135335922,0.09204141050577164,0.026292722672224045,0.046073585748672485,0.033176518976688385,0.02180463634431362,0.037885021418333054,0.02301616221666336,0.023583630099892616,0.0754769816994667,0.02886512689292431,0.06430008262395859,0.027060305699706078,0.029281629249453545,0.023829033598303795,0.03340354189276695,0.039548806846141815,0.027256134897470474,0.027859678491950035,0.025010475888848305,0.02329813875257969,0.033413682132959366
0,5,X27,-0.9558251281442722,6.080415731295943,1.0400002002716064,1.0200185775756836,0.9269271492958069,1.0992499589920044,1.0268343687057495,0.04567437991499901,0.07114867120981216,0.02357124723494053,0.07360847294330597,0.09371723234653473,0.026982277631759644,0.04746713116765022,0.037210095673799515,0.021730706095695496,0.03560066968202591,0.022801412269473076,0.0236499160528183,0.06533759087324142,0.02754264883697033,0.06293366849422455,0.028249483555555344,0.027639783918857574,0.023392152041196823,0.034200649708509445,0.04006754979491234,0.02593470923602581,0.027732618153095245,0.024997306987643242,0.023312121629714966,0.03288298100233078
0,6,X21,-3.9019551080737886,6.0642074551433325,1.0403295755386353,1.0200363397598267,0.9304355382919312,1.1000728607177734,1.0235422849655151,0.04269266501069069,0.07615043222904205,0.028864989057183266,0.060367438942193985,0.09465228021144867,0.02821444906294346,0.04308687523007393,0.025465156883001328,0.021850937977433205,0.03693229705095291,0.022748470306396484,0.02429565042257309,0.05047912523150444,0.025112515315413475,0.06876827031373978,0.03301458805799484,0.02879554033279419,0.023529348894953728,0.030322406440973282,0.03969978168606758,0.026565585285425186,0.03652968630194664,0.023868214339017868,0.02351805567741394,0.034266095608472824
0,7,X17,1.396734708157354,6.06601239554584,1.0400546789169312,1.0201529264450073,0.9307862520217896,1.098046898841858,1.0235579013824463,0.04397442936897278,0.0766366571187973,0.028506411239504814,0.06279992312192917,0.09099359065294266,0.02822986990213394,0.04735511168837547,0.02534869685769081,0.02167944610118866,0.035422783344984055,0.022928250953555107,0.02432863414287567,0.05348705127835274,0.024844974279403687,0.07048419117927551,0.032978352159261703,0.02985462360084057,0.023222235962748528,0.03020164929330349,0.03492461517453194,0.026496002450585365,0.03556601330637932,0.024107513949275017,0.023111410439014435,0.0359313003718853
0,8,X16,2.4804804549213175,6.065125310793519,1.0402047634124756,1.0200448036193848,0.9270060658454895,1.09800386428833,1.0235456228256226,0.04265882074832916,0.07920929044485092,0.029195118695497513,0.06101219728589058,0.09307362884283066,0.028062399476766586,0.04689277336001396,0.026155689731240273,0.02158251963555813,0.03491274267435074,0.022900817915797234,0.024136148393154144,0.05715741589665413,0.02463754639029503,0.06779613345861435,0.03299605846405029,0.029900239780545235,0.023101547732949257,0.029258305206894875,0.034841153770685196,0.027284793555736542,0.03554820641875267,0.024266330525279045,0.023469027131795883,0.03627128526568413
0,9,X18,3.8824493048595174,6.024784825742245,1.039987325668335,1.020081877708435,0.9262271523475647,1.0974496603012085,1.024629831314087,0.04236459359526634,0.06823629885911942,0.032352644950151443,0.051835548132658005,0.08744688332080841,0.025758380070328712,0.049023889005184174,0.024806415662169456,0.021708685904741287,0.03239648416638374,0.02447349578142166,0.023339224979281425,0.06054763123393059,0.02607339434325695,0.05653286725282669,0.03215060010552406,0.028117550536990166,0.023814544081687927,0.02778572216629982,0.035616450011730194,0.02611967734992504,0.030006712302565575,0.024121394380927086,0.02394789457321167,0.03783199563622475
