method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
random,123,50,150,8.959440296515822,8.941952094435692,8.102325277402997,3.8373247381299738,5247.687720775604
