step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X9,0.3432357373219652,50,8.045729704201221,33.86410839520395,3.1955291107296944,32.89406827650964,3.4240082195028663
1,X19,-0.6575144520267093,100,5.982187665998936,34.70375154986978,1.1238845363259315,33.732090923935175,1.3874851570387061
2,X7,-3.5747647705114627,150,5.69406128115952,24.575774816051126,0.8337916154414415,23.60372088290751,0.9685071826679631
3,X8,-3.931236801001491,240,5.592085147276521,22.87792021520436,0.7147941831499338,21.90246202237904,0.837940545519814
4,X22,1.435807831987768,290,5.538700062781572,21.02456874474883,0.658507127314806,20.048530157655478,0.7488254243507981
5,X16,4.966828023562515,340,5.553158452734351,19.663676250725985,0.6761264111846685,18.688269842416048,0.7836126211720208
6,X25,1.944211583297072,430,5.480142883956432,17.28141442388296,0.6115382835268974,16.307693503797054,0.6769945204335575
7,X18,-0.2244320063547729,480,5.462315006181598,16.538533982262017,0.6005365084856749,15.56617828272283,0.6579452209795514
8,X16,0.1860648450543687,530,5.451173562556505,15.674840512499213,0.5943909473717213,14.703483989462256,0.6420554055366665
9,X2,0.27541507172437285,620,5.435225276276469,14.321646425127984,0.5845087449997663,13.351503118872643,0.6254463148458551
10,X23,2.4364306990392004,670,5.432613352313638,13.832013954222202,0.5805019531399012,12.861591674387455,0.6199346759046118
11,X6,-3.5607286166147745,720,5.4330210741609335,13.297670190408827,0.5795582588762045,12.32697762735188,0.6133707713258142
12,X7,4.98531244573439,810,5.436163384467363,10.094202469661832,0.5832010693848133,9.123610006645322,0.6230764378948758
13,X2,-3.092099056674983,860,5.425548220053315,9.29622804261744,0.5732124093919992,8.325760880485177,0.5984464136806007
14,X19,-3.9288987442672427,910,5.424240849912167,7.693998543545604,0.5716768130660057,6.723485736176372,0.5928575034098078
15,X2,4.580074836165537,1000,5.418397171422839,6.209870146214962,0.5676736067980528,5.239725433290005,0.5883952574028324
16,X2,-4.368830804428233,1050,5.418219938874245,5.797969934344292,0.566942110657692,4.827714368700981,0.5867040936136618
17,X3,1.0431187421799706,1100,5.420563977211714,5.504428348690271,0.5662473253905773,4.533565018326044,0.5850558064800377
18,X25,0.8151723483700577,1190,5.419008158147335,5.113968032598496,0.5654544457793236,4.143257290124893,0.5820543132334326
19,X11,3.6896564957256537,1240,5.4206406734883785,4.761900812014938,0.5679680369794369,3.791366284713149,0.5909240925684571
20,X9,3.829821948926016,1290,5.418633686378598,4.617005654424429,0.5659384597092867,3.6464666090905666,0.5855107414924229
21,X9,1.8008590703275367,1380,5.415820932015777,4.443275235593319,0.5645589586347342,3.4730228409171104,0.5816179962518314
22,X25,-2.0303562106110116,1430,5.416547587141395,4.375955723971129,0.5646540429443121,3.405577015131712,0.5806867522963634
23,X22,2.683758303826327,1480,5.415038820356131,4.318320057541132,0.5645940862596035,3.3482311107218266,0.5798892838259537
24,X13,-3.598908981606347,1570,5.414126658812165,4.180509904772043,0.5644210819154978,3.2105687893927097,0.5810458838629227
25,X4,1.7949521154612738,1620,5.4132471811026335,4.150649314746261,0.5639527570456266,3.1807904299348593,0.5797767056695495
26,X21,4.659042908302862,1670,5.412581751123071,4.1317870784550905,0.5636270735412836,3.161996142938733,0.5787461699607471
27,X3,-1.2708721921249486,1760,5.410841975361109,4.083175526186824,0.563159916549921,3.1136391144245863,0.5775638536627714
28,X4,1.2468379899351127,1810,5.411536136642098,4.0884663421660665,0.5632676873356104,3.1188126523047686,0.577430879115127
29,X20,3.7249241230645787,1860,5.413938693702221,3.8562986604869365,0.5645967647433281,2.886430274695158,0.5787743305942665
30,X2,-3.9126951958076397,1950,5.41234403476119,3.780249563232064,0.5629698000848293,2.810374716296792,0.5762839201294507
31,X18,1.2164185584610987,2000,5.411684464663267,3.763643341884017,0.5628742687404156,2.7938813026994467,0.5761369799729437
