seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3014,10,family,scratch,120,2560,0.43456144708848593,0.20319112326849315,0.5502466089984823,
3014,10,family,warm,120,2560,0.25478054647941334,0.6786448671365738,0.042848386150833154,
3014,10,family,source_retrieval,120,2560,0.15130653394257826,0.35755234186318463,0.04818362998227506,0.5
3014,10,family,source_mixture,120,2560,0.14106299160698393,0.33557331225230896,0.04380783128432144,0.6255095993141332
3014,10,family,scratch,200,2560,0.27432503667329505,0.3827738481335651,0.22010063094316004,
3014,10,family,warm,200,2560,0.1629819760405973,0.42063681419638216,0.03415455696270485,
3014,10,family,source_retrieval,200,2560,0.12222565832242697,0.29763387245419815,0.03452155125654137,0.5
3014,10,family,source_mixture,200,2560,0.11457160288428851,0.2753014856418513,0.03420666150550712,0.6255095993141332
3014,10,family,scratch,400,2560,0.03769953029409958,0.02168834286020709,0.045705124011045824,
3014,10,family,warm,400,2560,0.025634231564909505,0.03451707086259838,0.02119281191606506,
3014,10,family,source_retrieval,400,2560,0.01982291092864515,0.01703810291322621,0.021215314936354618,0.5
3014,10,family,source_mixture,400,2560,0.019703163511857875,0.01681048405761166,0.021149503238980984,0.6255095993141332
