method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
random_ens,456,5,40,1.974577657878399,1.9712698580697179,0.6825531430542469,0.4713207589462399,1050.4461431503296
