method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
ppo,789,5,1125,2.025991730391979,1.9575249999761581,5.298784323967993,0.5384864788502455,4573.758411884308
