dpo_loss,reward,cov_bonus,score,target,value,episode,step,run_started_at,run_dir,train_candidates_total,train_candidates_parsed,train_candidates_invalid,train_candidate_parse_rate,train_steps_total,train_steps_with_any_valid_candidate,train_steps_teacher_fallback,train_teacher_fallback_rate,n_nodes,prompt_strategy,prompt_tokens_mean,prompt_tokens_max,peak_vram_gb,env_queries_executed,env_queries_lookahead,env_queries_observational,env_queries_total,lookahead_on_student,policy_update
0.6931471824645996,400.5,6.861606379773493,407.3616063797735,X1,-3.920189124896953,0,0,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
0.995716392993927,35.740315210074186,9.171106309025388,44.91142151909958,X6,-4.11,0,1,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
0.9776121377944946,6.679956424981361,0.36534015685466287,7.045296581836024,X2,1.57,0,2,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
0.37539562582969666,-1.5,7.744174466382451,6.244174466382451,X15,-0.1,0,3,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
0.4395214319229126,3.1078291796147823,7.478323709556292,10.586152889171075,X15,1.2,0,4,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
0.7663003206253052,-1.5,3.7568279086159055,2.2568279086159055,X15,2.4,0,5,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
0.3243524134159088,-1.5,3.9212970590641607,2.4212970590641607,X15,-3.0,0,6,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
0.13263161480426788,-1.5,26.658190932853902,25.158190932853902,X19,3.0,0,7,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
0.009112303145229816,-1.5,11.164152915229343,9.664152915229343,X18,-1.0,0,8,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
1.1209592819213867,400.5,8.19795642256244,408.6979564225624,X12,-2.0,1,0,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
0.989500880241394,59.25336410105228,2.6663599053091365,61.91972400636141,X18,-2.0,1,1,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
2.7703131308953743e-06,-1.5,0.42767512844560374,-1.0723248715543963,X12,-0.2,1,2,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
9.349293463856156e-07,-1.5,19.592360637294504,18.092360637294504,X19,-4.0,1,3,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
7.044455401228333e-07,-1.5,2.6318387674511996,1.1318387674511996,X11,-1.0,1,5,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
3.498350679365103e-06,-1.5,0.24268552847527056,-1.2573144715247295,X1,-2.0,1,6,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
0.6931471824645996,16.033530067652457,0.16978707740342502,16.20331714505588,X2,1.5,1,7,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
14.071235656738281,400.5,4.498082721108654,404.99808272110863,X2,1.5,2,0,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
0.6931471824645996,28.719569452106956,1.8388033636867964,59.113673128858025,X2,1.5,2,3,2026-08-06T20:37:40,/scratch/alpine/paco0228/ACE/results/curc_30node_baselines/ace/large_scale/seed_2025/job_30942407/run_20260806_203740_seed2025,10123,10123,0,1.0,3595,3300,0,0.0,29,full,933.2455,946,40.546578944,582800,2024600,276200,2883600,False,dpo
