policy_loss,value_loss
-0.08482368336990476,156764.32592773438
-0.026313205249607563,222825.07470703125
-0.13166444329544902,260287.4921875
0.08354344870895147,289771.6396484375
-0.052046654280275106,186556.208984375
-0.08575372997438535,251031.1669921875
0.21434306353330612,106113.11325073242
1.1955704444553703,140918.7130126953
0.23393197625409812,312796.6877441406
1.0970458332449198,21449.304039001465
0.5655579599551857,40389.7940826416
0.585315365344286,86722.94120788574
0.7109328728905701,322123.2890625
0.3182164362333424,858891.517578125
0.5784136894326366,128508.4838256836
1.106294433993753,39245.57146072388
0.42053096159361303,177654.7110595703
0.5823129182681441,108435.34936523438
2.2004994694143534,180744.6651611328
0.5454823530744761,47392.888900995255
0.20327133318642154,27113.082428455353
0.18387356121093035,60316.29278564453
1.634868621476926,64356.291259765625
0.7856438375527546,48186.7021484375
1.2979419989569578,400529.23388671875
0.47467171330936253,755966.9399414062
0.8607167713635135,114906.22045898438
0.29282885405700654,44991.708941459656
0.24389294255524874,161172.70166015625
0.5907079228200018,217958.43743896484
0.9282021741382778,203899.65087890625
0.3468079848768817,56944.66617965698
0.4369208170675165,192925.09454345703
0.24058303197671904,144191.2384033203
0.44253386836498976,67979.82488822937
0.3544404413551092,91256.3720703125
0.9694635034538805,106584.84057617188
0.33109777164645493,96101.53857421875
0.6704563970085928,80013.96472167969
0.1751519055906101,57424.26123046875
0.5823308737017214,50624.20684051514
1.0730641821864992,137931.36474609375
1.3118113673990592,84267.63442897797
0.5500505532553888,162597.0625
0.6379203777760267,52046.60144042969
0.10819111485034227,131061.9345703125
0.21364196529598697,163188.72528076172
0.039301169104874134,147886.7296142578
0.3204424767754972,93276.99389648438
0.4613659027901953,45457.32693481445
0.8037960960705277,20049.559143066406
0.5886580324767579,7301.789745330811
0.8836801071037144,49799.00428771973
0.7619463740848005,43955.23341369629
1.1519714812748134,78716.76275634766
0.4701446397230029,336628.20703125
0.45967287896201015,32353.054931640625
0.043623547069728374,113242.55029296875
0.6705480637028813,104505.97802734375
1.3307691947557032,171016.4111328125
0.5853433255106211,6486.300161361694
1.9984623149066465,52046.0325012207
0.34185571875423193,99013.77368164062
3.6294738058932126,6021.140926629305
0.39958027747343294,6834.027801513672
0.4626898665446788,49520.12008666992
0.6367299798876047,12163.92406463623
1.1646490488783456,113817.44714355469
2.359175322111696,4093.889949798584
0.3939934114459902,56303.67875671387
0.2468833647435531,23876.533011436462
0.040557764703407884,87075.61669921875
0.5046892799437046,36284.2359007597
0.6837926923763007,37504.8134765625
0.9400745574384928,27583.976806640625
0.6053490284830332,26006.87257385254
0.3027825254422882,80951.90710449219
0.8325419555033307,59901.4833984375
1.3132152236066759,47114.236572265625
0.8923598588444293,21683.58343937993
0.3215985047572758,17230.022521972656
0.25882087275385857,19484.24312019348
0.34289949061349034,20865.001419067383
0.4886553424526028,16358.657234191895
2.367498419799631,334131.0712890625
3.2252911287359893,8594.67387676239
0.9223355537806128,58953.04559326172
0.5227442170726135,40608.281646728516
0.4845971397589892,11255.097412109375
0.2575428396762618,11836.465599060059
0.8171132769202814,25396.372314453125
0.4436671631410718,16295.759490966797
0.6921542538329959,32418.367126464844
0.4813780393451452,7032.71533203125
0.26996369007974863,8971.098348617554
2.821887623630058,45357.31872558594
2.6686545689590275,5993.098300933838
1.8103705311659724,11691.483474731445
2.4754673836902725,8217.282974243164
4.629270680947229,9304.775660097599
