seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3014,1,coefficient,scratch,120,2560,0.595334850397797,0.0777132414916159,0.6131838713945617,
3014,1,coefficient,warm,120,2560,0.03961009924009677,0.11090444899501353,0.03715167338647896,
3014,1,coefficient,source_retrieval,120,2560,0.0411253375248078,0.11090444899501353,0.03871916126721449,0.8
3014,1,coefficient,source_mixture,120,2560,0.04045691131580396,0.11090443812508427,0.038027686253414975,0.8734508482769899
3014,1,coefficient,scratch,200,2560,0.231682510016725,0.2773252181407223,0.23010862352969064,
3014,1,coefficient,warm,200,2560,0.03546461011521618,0.030549905498465577,0.03563408268820757,
3014,1,coefficient,source_retrieval,200,2560,0.03565863483506467,0.030549905498465577,0.035834797915637054,0.8
3014,1,coefficient,source_mixture,200,2560,0.03563496057711911,0.03054989776462764,0.035810307570653295,0.8734508482769899
3014,1,coefficient,scratch,400,2560,0.06697514421137267,0.01077221976449266,0.06891317608885128,
3014,1,coefficient,warm,400,2560,0.012784265896736181,0.012342021201545384,0.012799515713811726,
3014,1,coefficient,source_retrieval,400,2560,0.01286722056182288,0.012342021201545384,0.01288533088459107,0.8
3014,1,coefficient,source_mixture,400,2560,0.01283998322277787,0.01234202203522537,0.012857154298210714,0.8734508482769899
