episode,step,total_loss,loss_n_3d6d,loss_n_4542,loss_n_cdfe,loss_n_efdc,loss_n_0060,loss_n_006f,loss_n_0cfd,loss_n_1620,loss_n_1e53,loss_n_3a60,loss_n_3c11,loss_n_4553,loss_n_56e1,loss_n_5a7e,loss_n_5cd6,loss_n_79a4,loss_n_83ae,loss_n_8b4e,loss_n_8d99,loss_n_b47b,loss_n_d02f,loss_n_d049,loss_n_d462,loss_n_d871,loss_n_d8e0,loss_n_e639,loss_n_f6e6,loss_n_f86a,loss_n_fcd0
0,10,2.7260141368955373,1.0148147344589233,0.9569095969200134,1.0615732669830322,0.9555836319923401,0.08798804134130478,0.07860689610242844,0.032103847712278366,0.039163291454315186,0.03315567597746849,0.13112913072109222,0.029179608449339867,0.24350793659687042,0.023232754319906235,0.02163957618176937,0.028606023639440536,0.05232366919517517,0.48161259293556213,0.060867611318826675,0.04559698328375816,0.032182078808546066,0.04694894328713417,0.023238226771354675,0.02475827932357788,0.027204414829611778,0.2524164617061615,0.030553709715604782,0.03175851330161095,0.030734490603208542,0.03972913324832916
0,11,2.682079751417041,1.0148063898086548,0.9566596150398254,1.0613716840744019,0.9555906057357788,0.08869128674268723,0.08308422565460205,0.031160278245806694,0.03641483932733536,0.03412770852446556,0.10276589542627335,0.028205422684550285,0.36287936568260193,0.025046585127711296,0.023997368291020393,0.030251070857048035,0.04888597130775452,0.32207611203193665,0.07985755801200867,0.04084717482328415,0.03622312471270561,0.046788692474365234,0.023083630949258804,0.025979062542319298,0.02398955449461937,0.25436845421791077,0.0367220900952816,0.034028030931949615,0.02970467507839203,0.035215914249420166
0,12,2.798838516324759,1.0146946907043457,0.9561827182769775,1.0612804889678955,0.9555872678756714,0.0852576494216919,0.06917326152324677,0.030859336256980896,0.04013293609023094,0.029087023809552193,0.12131991982460022,0.028076047077775,0.3940550684928894,0.024678900837898254,0.0221682358533144,0.028756842017173767,0.034820809960365295,0.4849136173725128,0.0648544505238533,0.03941991552710533,0.04744546487927437,0.03356171399354935,0.02170342393219471,0.024061745032668114,0.023272203281521797,0.17152710258960724,0.03658127039670944,0.036266475915908813,0.030698321759700775,0.07859774678945541
1,0,57.46805452108383,1.0162113904953003,0.9573129415512085,1.058958888053894,0.9555654525756836,3.5252485275268555,2.372769355773926,1.0168617963790894,2.6217052936553955,3.8062102794647217,1.9067836999893188,3.7665882110595703,2.8719100952148438,0.7652592062950134,0.899408221244812,1.1998013257980347,1.247776985168457,5.148624420166016,1.2499933242797852,1.1524674892425537,0.8635327219963074,2.7391486167907715,1.9178706407546997,2.4235315322875977,0.6790239214897156,2.870624542236328,2.999237537384033,1.1702772378921509,3.8117520809173584,3.6440377235412598
1,1,7.341778673231602,1.0146819353103638,0.9705216288566589,1.0587877035140991,0.9569624662399292,0.07348011434078217,0.15568242967128754,0.06469639390707016,0.11863633245229721,0.028773127123713493,0.05447343736886978,0.04182247444987297,0.2626194655895233,0.06928444653749466,0.17970731854438782,0.024323180317878723,0.19151917099952698,2.603243112564087,0.3274179697036743,0.42961686849594116,0.4114026725292206,0.046077460050582886,0.05353601276874542,0.02400374785065651,0.6421141028404236,0.34486815333366394,0.057044606655836105,0.02526579238474369,0.03854656592011452,0.27343297004699707
1,2,9.587143371999264,1.016383171081543,0.969367265701294,1.0602539777755737,0.9562784433364868,0.32851019501686096,0.36120617389678955,0.17541681230068207,0.2514955699443817,0.025358425453305244,0.08588679134845734,0.05219085514545441,0.8063288927078247,0.06575734913349152,0.17215174436569214,0.023520156741142273,0.30275940895080566,3.2869391441345215,0.2151782214641571,0.6736762523651123,0.42302849888801575,0.05805013328790665,0.022472167387604713,0.031549546867609024,0.7646018266677856,0.3173106610774994,0.05637064948678017,0.04958013817667961,0.036631450057029724,0.20071573555469513
1,3,6.213763919100165,1.0172404050827026,0.9610163569450378,1.0591622591018677,0.9558485746383667,0.7028533816337585,0.3643572926521301,0.05937638133764267,0.15312038362026215,0.0288443211466074,0.1239902451634407,0.033400047570466995,0.7112098336219788,0.08190914988517761,0.022874971851706505,0.024722769856452942,0.15633171796798706,0.1557254195213318,0.2155992090702057,0.734335720539093,0.08003321290016174,0.05162382498383522,0.026622185483574867,0.024698665365576744,0.7439818382263184,0.5514191389083862,0.06130444258451462,0.027045872062444687,0.02862718142569065,0.2511031925678253
1,4,4.256109219789505,1.0177630186080933,0.9580629467964172,1.059804916381836,0.9556177854537964,0.14998294413089752,0.4650304615497589,0.021130304783582687,0.21212585270404816,0.02734171412885189,0.27718085050582886,0.02627449668943882,0.4662090539932251,0.031703367829322815,0.022125963121652603,0.02236025780439377,0.052163656800985336,0.1934381127357483,0.07293494045734406,0.40034863352775574,0.03218275308609009,0.05446673929691315,0.02565540000796318,0.028615819290280342,0.12761642038822174,0.48679879307746887,0.03795808181166649,0.024337291717529297,0.027914227917790413,0.17196334898471832
1,5,3.700446641817689,1.0157471895217896,0.9586324095726013,1.0592761039733887,0.9559198617935181,0.11717812716960907,0.17753925919532776,0.022809462621808052,0.09032589942216873,0.029428623616695404,0.3713836371898651,0.031663741916418076,0.28566011786460876,0.03765493258833885,0.024963241070508957,0.02410455234348774,0.053213972598314285,0.2219691276550293,0.08400938659906387,0.3227784335613251,0.03362525999546051,0.04218479245901108,0.02262461930513382,0.030650364235043526,0.04146222025156021,0.5375347137451172,0.0389394648373127,0.028268100693821907,0.025959258899092674,0.20660021901130676
1,6,3.5193786814808847,1.0162572860717773,0.9580225348472595,1.0583291053771973,0.9556469917297363,0.138654425740242,0.21058107912540436,0.026445243507623672,0.06264320015907288,0.027726730331778526,0.44653868675231934,0.030449358746409416,0.3249345123767853,0.03962825983762741,0.023408900946378708,0.025089578703045845,0.02891465276479721,0.21001851558685303,0.07438459992408752,0.3472960591316223,0.022688431665301323,0.037948425859212875,0.02262778766453266,0.022493427619338036,0.03627099469304085,0.3236210346221924,0.030621971935033798,0.029461868107318878,0.028968580067157745,0.1503111720085144
1,7,3.1432942397892476,1.0165104866027832,0.9579139947891235,1.0581796169281006,0.9555622339248657,0.15440714359283447,0.18045936524868011,0.027290910482406616,0.05855938047170639,0.03216273710131645,0.06567487120628357,0.030781971290707588,0.33595147728919983,0.02754116803407669,0.02202526666224003,0.02409624122083187,0.023359278216958046,0.23714867234230042,0.08557882159948349,0.39349082112312317,0.023220211267471313,0.03675058111548424,0.026173893362283707,0.020784134045243263,0.03151308000087738,0.3730670213699341,0.030229972675442696,0.03001573123037815,0.024709684774279594,0.050668537616729736
1,8,2.696712662279606,1.017566442489624,0.9588670134544373,1.0581536293029785,0.9555633664131165,0.10840485990047455,0.10322893410921097,0.03397708013653755,0.07252410054206848,0.0297536738216877,0.07792056351900101,0.03290616348385811,0.28407150506973267,0.024041643366217613,0.024790627881884575,0.02374870516359806,0.02683783508837223,0.32394933700561523,0.10607248544692993,0.18071052432060242,0.022067969664931297,0.02487390860915184,0.022113783285021782,0.025814948603510857,0.031621288508176804,0.16786609590053558,0.03009960614144802,0.027750510722398758,0.032900065183639526,0.060636356472969055
1,9,2.6075850587338207,1.016814112663269,0.9582431316375732,1.0581552982330322,0.955642580986023,0.11608660966157913,0.08569489419460297,0.028135698288679123,0.08033057302236557,0.02973126247525215,0.07645972073078156,0.03169205039739609,0.4092594087123871,0.023574773222208023,0.02274424396455288,0.024802900850772858,0.02747292071580887,0.19330617785453796,0.058031629770994186,0.13452450931072235,0.02260136976838112,0.030870525166392326,0.024207809939980507,0.026568584144115448,0.036892909556627274,0.18749411404132843,0.028062710538506508,0.028881125152111053,0.025514068081974983,0.056873444467782974
1,10,2.4264440938830374,1.0173286199569702,0.9582392573356628,1.0581629276275635,0.9557620882987976,0.12860900163650513,0.09159817546606064,0.03857288137078285,0.09045889228582382,0.02525300346314907,0.0746566653251648,0.02533060312271118,0.0940457433462143,0.025980032980442047,0.024341819807887077,0.02875169925391674,0.025020575150847435,0.2895291745662689,0.05725918337702751,0.13536959886550903,0.02457737736403942,0.03238464891910553,0.02253631316125393,0.024196553975343704,0.03596634790301323,0.1952323615550995,0.02591654099524021,0.027829449623823166,0.02342286892235279,0.06170600280165672
1,11,2.27600468210876,1.0175334215164185,0.9582808613777161,1.058158040046692,0.9557927846908569,0.11841888725757599,0.0699935331940651,0.03417889028787613,0.11257679015398026,0.025869309902191162,0.06908108294010162,0.026751460507512093,0.0950031727552414,0.025438683107495308,0.02631472237408161,0.021601276472210884,0.027606377378106117,0.056757476180791855,0.022283200174570084,0.2938290536403656,0.023348890244960785,0.031669892370700836,0.023665307089686394,0.024726683273911476,0.03397684171795845,0.16856323182582855,0.027639005333185196,0.027809452265501022,0.030241433531045914,0.060707006603479385
1,12,1.9797373548150063,1.0178241729736328,0.9576038718223572,1.0582023859024048,0.9558489918708801,0.0927666649222374,0.07835344225168228,0.03567608445882797,0.07248193025588989,0.025282837450504303,0.06637201458215714,0.031675808131694794,0.08930133283138275,0.024324102327227592,0.030772479251027107,0.024262413382530212,0.029498133808374405,0.05997379869222641,0.02154056914150715,0.050902385264635086,0.021338870748877525,0.026214145123958588,0.023927371948957443,0.020638614892959595,0.0425414964556694,0.17412367463111877,0.02285933867096901,0.026295872405171394,0.028062140569090843,0.06265594810247421
1,13,1.936092634499073,1.0180368423461914,0.958115816116333,1.058186650276184,0.9558996558189392,0.06527432054281235,0.09599876403808594,0.03910175338387489,0.08071374148130417,0.027682578191161156,0.06921626627445221,0.024720873683691025,0.0798216238617897,0.022649308666586876,0.025882748886942863,0.024289175868034363,0.029104644432663918,0.06592465192079544,0.023900968953967094,0.06138500198721886,0.022384535521268845,0.030105527490377426,0.023491380736231804,0.022706957533955574,0.047757893800735474,0.12277667969465256,0.02709561586380005,0.026478711515665054,0.028164220973849297,0.051416896283626556
1,14,1.8911871381103993,1.0187602043151855,0.9577684998512268,1.0582561492919922,0.9561269283294678,0.06166497617959976,0.10033942759037018,0.03954344242811203,0.046842172741889954,0.027805525809526443,0.06556002795696259,0.024328120052814484,0.07972747832536697,0.02530788630247116,0.031241752207279205,0.02170529030263424,0.02978772670030594,0.05625385046005249,0.027660304680466652,0.0692189410328865,0.024470264092087746,0.03034106269478798,0.028908463194966316,0.02493937686085701,0.05821826681494713,0.0830572247505188,0.026548467576503754,0.022876925766468048,0.027009688317775726,0.059648118913173676
1,15,1.8438425865024328,1.0182734727859497,0.9578913450241089,1.0582689046859741,0.9559154510498047,0.06021670624613762,0.06670333445072174,0.04058825969696045,0.041735440492630005,0.02726016938686371,0.07472413033246994,0.026516804471611977,0.07361949235200882,0.024961868301033974,0.028423665091395378,0.02492772601544857,0.02858123369514942,0.061717450618743896,0.02734001912176609,0.06035875156521797,0.021770630031824112,0.024976668879389763,0.02699127048254013,0.022533828392624855,0.04898520186543465,0.09975486993789673,0.02602684125304222,0.027012275531888008,0.0290837362408638,0.05096237733960152
1,16,1.9269401278346776,1.01796555519104,0.9584090709686279,1.058194637298584,0.9561096429824829,0.05529021471738815,0.08369666337966919,0.0377967432141304,0.0379350446164608,0.025473490357398987,0.07051670551300049,0.0235171839594841,0.06945917755365372,0.024040358141064644,0.055843353271484375,0.02728777937591076,0.029512707144021988,0.061290573328733444,0.027846695855259895,0.08879422396421432,0.024939287453889847,0.029305946081876755,0.02635941095650196,0.02429097518324852,0.020983681082725525,0.14347729086875916,0.023664336651563644,0.02751578576862812,0.03154801204800606,0.05841870605945587
1,17,1.8488329507410528,1.0180606842041016,0.9581079483032227,1.058213472366333,0.9560434222221375,0.06916122138500214,0.07103701680898666,0.05092586949467659,0.03773976117372513,0.02262836880981922,0.07008292526006699,0.02428126148879528,0.055686574429273605,0.022921059280633926,0.06542181223630905,0.021037252619862556,0.026563899591565132,0.057297904044389725,0.03639037907123566,0.09306138753890991,0.027207350358366966,0.028457317501306534,0.027039742097258568,0.02352016605436802,0.02211989276111126,0.06311658769845963,0.028170378878712654,0.024827387183904648,0.025093240663409233,0.056959088891744614
1,18,1.7904381807893515,1.017849326133728,0.9581779837608337,1.0581938028335571,0.9557945728302002,0.06021767482161522,0.0559336394071579,0.029707441106438637,0.03753351420164108,0.024059344083070755,0.0715784877538681,0.024690799415111542,0.05826328322291374,0.023655429482460022,0.06902465224266052,0.024138610810041428,0.026482446119189262,0.060177940875291824,0.040314238518476486,0.04828331619501114,0.022867519408464432,0.027888648211956024,0.024245670065283775,0.021278588101267815,0.02349625714123249,0.07166936993598938,0.031869757920503616,0.02708113007247448,0.02568713016808033,0.06229015439748764
1,19,1.8170452598482372,1.0180504322052002,0.9588463306427002,1.0581746101379395,0.9557070732116699,0.06160116195678711,0.06947891414165497,0.035064879804849625,0.04441196471452713,0.025867031887173653,0.05767883360385895,0.02804427407681942,0.05618596822023392,0.022040775045752525,0.04555922746658325,0.02405664511024952,0.029195129871368408,0.0741264745593071,0.03794137388467789,0.04998597875237465,0.024921784177422523,0.027753209695219994,0.021998455747961998,0.023093122988939285,0.022713562473654747,0.09468448907136917,0.034371133893728256,0.027773231267929077,0.02716577611863613,0.05317617207765579
1,20,1.833135237917304,1.0182923078536987,0.9588450789451599,1.0582023859024048,0.9558230042457581,0.07016458362340927,0.07297384738922119,0.03563592955470085,0.03339090943336487,0.02664487436413765,0.07103806734085083,0.02634425275027752,0.05731666088104248,0.023456411436200142,0.06825391948223114,0.024469798430800438,0.028190357610583305,0.07839690148830414,0.031542398035526276,0.04044327512383461,0.024064717814326286,0.031076328828930855,0.022981952875852585,0.022098053246736526,0.023786282166838646,0.09106259047985077,0.0361395925283432,0.026662923395633698,0.025285255163908005,0.04348279908299446
1,21,1.8046701412647965,1.0186643600463867,0.9592371582984924,1.0582289695739746,0.9557132124900818,0.06517993658781052,0.06658616662025452,0.031427521258592606,0.035842448472976685,0.023561077192425728,0.0611911378800869,0.022340664640069008,0.07810790091753006,0.02528304234147072,0.05421240255236626,0.021532215178012848,0.02780982106924057,0.08247213810682297,0.027449971064925194,0.04290406405925751,0.02524491585791111,0.031234482303261757,0.024258671328425407,0.023921163752675056,0.023451106622815132,0.07314915955066681,0.032751113176345825,0.02860173024237156,0.02694859355688095,0.05083995684981346
1,22,1.824872026219964,1.0181846618652344,0.9595776200294495,1.0581992864608765,0.9557871222496033,0.05769132822751999,0.07193594425916672,0.024524936452507973,0.029216215014457703,0.02447950467467308,0.05741218477487564,0.02534249611198902,0.06611526012420654,0.027675945311784744,0.12654653191566467,0.02226111851632595,0.028676312416791916,0.08674008399248123,0.029140690341591835,0.03930409252643585,0.023983465507626534,0.0287843719124794,0.02180640771985054,0.024625850841403008,0.0249014925211668,0.061372701078653336,0.03133118152618408,0.026372887194156647,0.02809567004442215,0.038185615092515945
1,23,1.7650944005697964,1.018251895904541,0.959524393081665,1.0581979751586914,0.9556888341903687,0.061315879225730896,0.0850382149219513,0.023225704208016396,0.0395548939704895,0.023669088259339333,0.0593007430434227,0.0260523222386837,0.062269192188978195,0.023032909259200096,0.08848383277654648,0.022982098162174225,0.026240931823849678,0.058233775198459625,0.025663012638688087,0.04197080060839653,0.02267860434949398,0.031298112124204636,0.019975239410996437,0.02484220080077648,0.02428811602294445,0.0532863512635231,0.02918052487075329,0.02686237171292305,0.024653581902384758,0.04266327992081642
1,24,1.6466247987002136,1.0181286334991455,0.9590260982513428,1.0582019090652466,0.9556017518043518,0.052521154284477234,0.08099102973937988,0.021679962053894997,0.04100149869918823,0.024548329412937164,0.025363337248563766,0.022940559312701225,0.05506452918052673,0.02484181523323059,0.01986895315349102,0.027778036892414093,0.02203645557165146,0.0580151230096817,0.022993069142103195,0.0399194099009037,0.02217908576130867,0.02822965197265148,0.021034197881817818,0.023079821839928627,0.02348409593105316,0.06590476632118225,0.03028266690671444,0.02685922384262085,0.024250470101833344,0.04356587678194046
2,0,56.94939224720001,1.0162113904953003,0.9573129415512085,1.058958888053894,0.9555654525756836,2.958484172821045,2.7769086360931396,1.3867963552474976,2.1545190811157227,3.187453031539917,3.525095224380493,3.9410905838012695,2.3263418674468994,0.743973970413208,1.090943694114685,1.2785987854003906,1.064095377922058,4.319137096405029,1.1514601707458496,1.7621417045593262,1.350937008857727,3.192559003829956,1.5099668502807617,1.8440842628479004,1.331662893295288,2.8908350467681885,3.3001279830932617,1.7381575107574463,3.0172510147094727,2.3091611862182617
2,1,7.984197549521923,1.0161765813827515,0.956381618976593,1.0595519542694092,0.9558968544006348,0.11626658588647842,0.16587933897972107,0.28598475456237793,0.051772743463516235,0.026141727343201637,0.5893068909645081,0.032809995114803314,0.12365023046731949,0.048690665513277054,0.09619450569152832,0.02809559553861618,0.14962133765220642,3.390126943588257,0.03895781934261322,0.12761320173740387,0.03050384856760502,0.04517018795013428,0.03426336497068405,0.028316430747509003,1.3081151247024536,0.1590130776166916,0.05247620493173599,0.047886673361063004,0.040428418666124344,0.16931048035621643
2,2,4.273652915656567,1.016271948814392,0.9571629762649536,1.058337688446045,0.9570707082748413,0.1558128446340561,0.06758303940296173,0.23410546779632568,0.10839750617742538,0.029701411724090576,0.09788926690816879,0.02948949486017227,0.058766596019268036,0.04988464340567589,0.04852817952632904,0.03390568494796753,0.11271648108959198,0.26926377415657043,0.03394963964819908,0.12944065034389496,0.04751238226890564,0.04214907065033913,0.10187432169914246,0.02769285812973976,1.3543485403060913,0.18954195082187653,0.09366868436336517,0.032807063311338425,0.04140875115990639,0.08544594794511795
2,3,3.5979390829801563,1.0155154466629028,0.9562978744506836,1.05827796459198,0.9588516354560852,0.11541050672531128,0.06565997004508972,0.3080897927284241,0.04561560973525047,0.03103620745241642,0.1249043270945549,0.028206337243318558,0.06635076552629471,0.04230954498052597,0.027898654341697693,0.030285516753792763,0.06950164586305618,0.41565144062042236,0.03486941009759903,0.07348679006099701,0.04276599362492561,0.03155137971043587,0.03376101702451706,0.027323275804519653,0.7289625406265259,0.1730157881975174,0.11905694752931595,0.03970501199364662,0.04397810995578766,0.08075391501188278
2,4,2.0903711348772047,1.0163965225219727,0.9562346935272217,1.0587340593338013,0.9560033082962036,0.07826206833124161,0.08909524232149124,0.02292565628886223,0.05983977019786835,0.024513302370905876,0.028783423826098442,0.029483797028660774,0.0547759085893631,0.041535861790180206,0.026498962193727493,0.021305102854967117,0.026030879467725754,0.18367904424667358,0.02703947201371193,0.11481271684169769,0.027999553829431534,0.038547974079847336,0.03450440987944603,0.02346079796552658,0.022082747891545296,0.08621618896722794,0.07237333804368973,0.0780765563249588,0.0368475466966629,0.044207096099853516
2,5,2.0193538084626197,1.0172152519226074,0.9559931755065918,1.0594902038574219,0.955676257610321,0.06968063116073608,0.06579585373401642,0.021960021927952766,0.048302941024303436,0.025663763284683228,0.03137225657701492,0.031056152656674385,0.039689164608716965,0.028940143063664436,0.028184562921524048,0.024590615183115005,0.029798157513141632,0.11763829737901688,0.043529290705919266,0.15068548917770386,0.028073299676179886,0.037438299506902695,0.03174955025315285,0.023923000320792198,0.021478626877069473,0.1282626986503601,0.0526721216738224,0.0587005577981472,0.044287703931331635,0.03820563107728958
2,6,1.9156212896108629,1.0170830488204956,0.9562259912490845,1.0611709356307983,0.9566233158111572,0.07992572337388992,0.05334436520934105,0.019866943359375,0.05253516882658005,0.0273250974714756,0.031924039125442505,0.031992945820093155,0.04126575589179993,0.026785101741552353,0.02534525841474533,0.022439034655690193,0.031357359141111374,0.11688615381717682,0.028197113424539566,0.09615414589643478,0.021811388432979584,0.041763272136449814,0.028475428000092506,0.024477262049913406,0.02271980419754982,0.1252916157245636,0.05340183526277542,0.0465904138982296,0.031668685376644135,0.03585672006011009
2,7,1.9762457493692636,1.0182710886001587,0.9554505348205566,1.0613857507705688,0.9568658471107483,0.0798962414264679,0.157332181930542,0.023233849555253983,0.056796614080667496,0.025602025911211967,0.03284551203250885,0.036026958376169205,0.04858337342739105,0.02353941649198532,0.02516130730509758,0.02362590841948986,0.03270435333251953,0.09677894413471222,0.029980814084410667,0.08390789479017258,0.022608662024140358,0.04070642217993736,0.024962717667222023,0.026501767337322235,0.020690398290753365,0.1280723214149475,0.035468120127916336,0.030967405065894127,0.03459179773926735,0.03726609796285629
2,8,1.8262514784932138,1.0186519622802734,0.9554418921470642,1.0607941150665283,0.9575731158256531,0.06956184655427933,0.04170902073383331,0.021502628922462463,0.06141643598675728,0.02733774669468403,0.035054679960012436,0.03467245399951935,0.06105451658368111,0.0248180590569973,0.02682964876294136,0.024886710569262505,0.033118270337581635,0.05762472748756409,0.023903420194983482,0.08587931096553802,0.02246049791574478,0.037806686013936996,0.026321476325392723,0.02710474282503128,0.021530650556087494,0.12642279267311096,0.03375208377838135,0.031668245792388916,0.03365549445152283,0.03766711428761482
2,9,1.7792129833251238,1.019086480140686,0.9554495215415955,1.0605825185775757,0.9570420384407043,0.07819867134094238,0.03814064711332321,0.021970724686980247,0.0716928243637085,0.02793016843497753,0.035791777074337006,0.03382878750562668,0.047195564955472946,0.02455034852027893,0.02349761873483658,0.02419966086745262,0.037256475538015366,0.06772662699222565,0.02385668270289898,0.07986441254615784,0.0214524082839489,0.03850852698087692,0.024609703570604324,0.024393191561102867,0.0207682978361845,0.08543525636196136,0.03620704635977745,0.02961678057909012,0.03216741979122162,0.03192124888300896
2,10,1.8138953167945147,1.0178592205047607,0.9554620981216431,1.0608460903167725,0.956855297088623,0.05423848703503609,0.05288280174136162,0.022552672773599625,0.11910971254110336,0.026357773691415787,0.040135808289051056,0.047434233129024506,0.05768069252371788,0.023691602051258087,0.022183891385793686,0.0256403386592865,0.03872470557689667,0.06591759622097015,0.022748654708266258,0.07735893875360489,0.021042751148343086,0.04084846004843712,0.0290975421667099,0.022827936336398125,0.02154884859919548,0.050483785569667816,0.03672400489449501,0.029458852484822273,0.02718288265168667,0.03981780260801315
