method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
round_robin,123,5,40,2.0549615686759353,2.0480771400034428,0.49599012285470967,0.49599012285470967,322.1598119735718
