episode,episode_final_loss
0,5.809814319014549
1,5.846697377040982
2,5.773056315258145
3,5.776708103716373
4,5.768996307626367
5,5.756926564499736
6,5.764101164415479
7,5.794749114662409
8,5.775519235059619
9,5.794290984049439
10,5.770521244034171
11,5.75673102401197
12,5.820526786148548
13,5.824226800352335
14,5.76240467466414
15,5.75483481772244
16,5.758625116199255
17,5.757953729480505
18,5.784664114937186
19,5.735377226024866
20,5.8093714825809
21,5.786355460062623
22,5.742808302864432
23,5.773243831470609
24,5.772615235298872
25,5.775619415566325
26,5.782602155581117
27,5.764006454497576
28,5.79474014788866
29,5.809834625571966
30,5.7961125411093235
31,5.768184719607234
32,5.791714403778315
33,5.7677875608205795
34,5.82289701141417
35,5.770191013813019
36,5.756843464449048
37,5.802111711353064
38,5.791560603305697
39,5.798087269067764
40,5.811055162921548
41,5.761980449780822
42,5.768824992701411
43,5.769616957753897
44,5.76881593093276
45,5.781352058053017
46,5.782771274447441
47,5.782141339033842
48,5.775206284597516
49,5.812346139922738
50,5.8046367932111025
51,5.750152263790369
52,5.7931830901652575
53,5.74435075558722
54,5.7670094557106495
55,5.784199513494968
56,5.808963622897863
57,5.742104070261121
58,5.7765674572438
59,5.762387219816446
60,5.759864358231425
61,5.777861036360264
62,5.770819630473852
63,5.774480247870088
64,5.807666229084134
65,5.80620307661593
66,5.780405106022954
67,5.786704517900944
68,5.772803615778685
69,5.7983661741018295
70,5.765561917796731
71,5.788782116025686
72,5.7899229247123
73,5.796142423525453
74,5.7532251458615065
75,5.798928044736385
76,5.804794242605567
77,5.80283885076642
78,5.773269850760698
79,5.773246822878718
80,5.754684686660767
81,5.760022917762399
82,5.749317852780223
83,5.753527600318193
84,5.776000499725342
85,5.7809669598937035
86,5.775177009403706
87,5.75392915867269
88,5.763987397775054
89,5.781250195577741
90,5.808501958847046
91,5.7525999918580055
92,5.781438486650586
93,5.78115801140666
94,5.782840905711055
95,5.792177848517895
96,5.754165334627032
97,5.813566453754902
98,5.779503172263503
99,5.808663010597229
100,5.788706615567207
101,5.7904818914830685
102,5.787331063300371
103,5.767772074788809
104,5.77645424567163
105,5.788875741884112
106,5.745238130912185
107,5.744814597070217
108,5.776990236714482
109,5.774285323917866
110,5.79913966730237
111,5.810445973649621
112,5.763731243088841
113,5.7572963219136
114,5.753344407305121
115,5.771878371015191
116,5.790170492604375
117,5.822020692750812
118,5.742593705654144
119,5.767942244186997
120,5.827623503282666
121,5.760276587679982
122,5.786345301195979
123,5.799669733271003
124,5.788456214591861
125,5.760373160243034
126,5.790212202817202
127,5.774123940616846
128,5.757418233901262
129,5.798059348016977
130,5.796281551942229
131,5.796662051230669
132,5.796972764655948
133,5.758321149274707
134,5.787354834377766
135,5.750541863963008
136,5.768701393157244
137,5.728062527254224
138,5.754641568288207
139,5.782784583047032
140,5.763516269624233
141,5.779439304023981
142,5.819353608414531
143,5.824398025870323
144,5.779914194718003
145,5.808893442153931
146,5.767208790406585
147,5.8153432589024305
148,5.741978734731674
149,5.801441675052047
