episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,ace_total_loss,ace_loss_X1,ace_loss_X4,ace_loss_X2,ace_loss_X3,ace_loss_X5,env_queries_executed,env_queries_candidate_probe,env_queries_observational,env_queries_total
0,0,X1,-1.0836829729502218,16.03334230184555,0.9861518740653992,5.6811203956604,4.557979583740234,4.544704437255859,0.2633860111236572,36.1377378821373,0.9861518740653992,4.544704437255859,24.261106491088867,7.936990261077881,2.833469867706299,213750,0,273600,487350
0,1,X4,2.0170731902146795,8.6544429063797,0.9813176393508911,2.615260124206543,0.6319825649261475,4.189316749572754,0.23656582832336426,15.750920534133911,0.9813176393508911,4.189316749572754,7.781254768371582,5.578776836395264,1.3567620515823364,213750,0,273600,487350
0,2,X2,-1.5776136173718047,6.145612493157387,0.9818621277809143,0.7919709086418152,0.38710030913352966,3.8553340435028076,0.12934510409832,7.626360863447189,0.9818621277809143,3.8553340435028076,2.1594181060791016,4.032899379730225,0.4666041433811188,213750,0,273600,487350
0,3,X5,-0.8435787350471111,4.576225580647588,0.9871849417686462,0.06560083478689194,0.21774032711982727,3.274641513824463,0.031057963147759438,4.864324873685836,0.9871849417686462,3.274641513824463,0.3559751808643341,3.148949146270752,0.5070352554321289,213750,0,273600,487350
0,4,X3,-4.0093667976526115,4.2179975509643555,0.9909709095954895,0.03308276832103729,0.14855284988880157,3.025881290435791,0.019509732723236084,4.297744536399842,0.9909709095954895,3.025881290435791,0.1756933629512787,3.0151758193969727,0.30350491404533386,213750,0,273600,487350
0,5,X1,3.731509114802293,4.033118775114417,0.9911995530128479,0.01923016831278801,0.20580047369003296,2.8002309799194336,0.016657600179314613,4.198320607841015,0.9911995530128479,2.8002309799194336,0.08559327572584152,3.0340588092803955,0.32038241624832153,213750,0,273600,487350
0,6,X4,-0.02528002176316324,3.5899445228278637,0.9921845197677612,0.011682088486850262,0.1666635274887085,2.4056692123413086,0.013745174743235111,3.644300163537264,0.9921845197677612,2.4056692123413086,0.024744141846895218,2.6216788291931152,0.31830644607543945,213750,0,273600,487350
0,7,X2,4.099819007756505,3.4327855948358774,0.9903444051742554,0.011245250701904297,0.1845935583114624,2.2336819171905518,0.01292046345770359,2.3953822895884516,0.9903444051742554,2.2336819171905518,0.019640468060970306,1.452312707901001,0.2786238491535187,213750,0,273600,487350
0,8,X5,1.926355348212736,3.283351982012391,0.988446831703186,0.010986315086483955,0.19256384670734406,2.0790297985076904,0.012325190007686615,1.4311333106830717,0.988446831703186,2.0790297985076904,0.014909748919308186,0.5402747988700867,0.26245343685150146,213750,0,273600,487350
0,9,X3,-1.0141955538186318,2.9441131353378296,0.9869486093521118,0.010764678940176964,0.12107060104608536,1.8138172626495361,0.01151198334991932,1.5579687982797623,0.9869486093521118,1.8138172626495361,0.011425867676734924,0.716320276260376,0.2700694799423218,213750,0,273600,487350
