loss,preference_margin,ref_margin,kl_from_ref,sigmoid_input,winner_target,loser_target
0.69140625,0.0,0.0,0.0,0.0,X10,X10
0.69140625,0.0,0.0,0.0,0.0,X10,X10
0.69140625,0.0,0.0,4.0,0.0,X10,X10
0.69140625,0.0,0.0,-4.0,0.0,X10,X10
0.69140625,0.0,0.0,-4.0,0.0,X10,X10
0.69140625,-8.0,-8.0,-4.0,0.0,X8,X10
0.69140625,-12.0,-12.0,-4.0,0.0,X7,X10
0.51171875,-8.0,-12.0,18.0,4.0,X8,X10
0.26171875,0.0,-12.0,18.0,12.0,X7,X10
0.18359375,4.0,-12.0,40.0,16.0,X8,X10
0.126953125,8.0,-12.0,30.0,20.0,X7,X10
0.08642578125,12.0,-12.0,64.0,24.0,X8,X10
0.027099609375,24.0,-12.0,10.0,36.0,X7,X10
0.69140625,0.0,0.0,-64.0,0.0,X10,X10
0.005584716796875,36.0,-16.0,-50.0,52.0,X8,X10
0.69140625,0.0,0.0,-112.0,0.0,X10,X10
0.000148773193359375,76.0,-12.0,-52.0,88.0,X7,X10
0.0002307891845703125,72.0,-12.0,-118.0,84.0,X8,X10
0.69140625,0.0,0.0,-180.0,0.0,X10,X10
3.123283386230469e-05,92.0,-12.0,-128.0,104.0,X7,X10
0.69140625,0.0,0.0,-200.0,0.0,X10,X10
0.69140625,0.0,0.0,-204.0,0.0,X10,X10
2.014636993408203e-05,100.0,-8.0,-158.0,108.0,X8,X10
0.69140625,0.0,0.0,-224.0,0.0,X10,X10
0.69140625,0.0,0.0,-192.0,0.0,X10,X10
8.307397365570068e-07,128.0,-12.0,-138.0,140.0,X7,X10
0.69140625,0.0,0.0,-220.0,0.0,X10,X10
2.726912498474121e-06,116.0,-12.0,-164.0,128.0,X8,X10
0.69140625,0.0,0.0,-244.0,0.0,X10,X10
3.123283386230469e-05,92.0,-12.0,-148.0,104.0,X7,X10
2.726912498474121e-06,116.0,-12.0,-136.0,128.0,X8,X10
2.726912498474121e-06,120.0,-8.0,-168.0,128.0,X7,X10
0.69140625,0.0,0.0,-220.0,0.0,X10,X10
2.014636993408203e-05,100.0,-8.0,-118.0,108.0,X7,X10
8.940696716308594e-06,100.0,-16.0,-138.0,116.0,X8,X10
6.139278411865234e-06,108.0,-12.0,-140.0,120.0,X7,X10
8.940696716308594e-06,104.0,-12.0,-138.0,116.0,X8,X10
6.139278411865234e-06,104.0,-16.0,-140.0,120.0,X7,X10
8.940696716308594e-06,108.0,-8.0,-114.0,116.0,X8,X10
4.5299530029296875e-05,92.0,-8.0,-154.0,100.0,X8,X10
1.2069940567016602e-06,120.0,-16.0,-116.0,136.0,X7,X10
2.726912498474121e-06,116.0,-12.0,-116.0,128.0,X7,X10
1.8775463104248047e-06,120.0,-12.0,-110.0,132.0,X8,X10
1.8775463104248047e-06,116.0,-16.0,-142.0,132.0,X8,X10
1.2069940567016602e-06,124.0,-12.0,-112.0,136.0,X7,X10
0.00164794921875,60.0,-4.0,-124.0,64.0,X8,X10
2.726912498474121e-06,112.0,-16.0,-136.0,128.0,X7,X10
8.307397365570068e-07,124.0,-16.0,-138.0,140.0,X7,X10
1.8775463104248047e-06,120.0,-12.0,-130.0,132.0,X8,X10
8.307397365570068e-07,120.0,-20.0,-150.0,140.0,X7,X10
1.8775463104248047e-06,120.0,-12.0,-146.0,132.0,X8,X10
8.307397365570068e-07,128.0,-12.0,-150.0,140.0,X7,X10
0.69140625,0.0,0.0,-236.0,0.0,X10,X10
1.8775463104248047e-06,120.0,-12.0,-98.0,132.0,X7,X10
5.699694156646729e-07,132.0,-12.0,-140.0,144.0,X8,X10
5.699694156646729e-07,136.0,-8.0,-124.0,144.0,X8,X10
8.307397365570068e-07,128.0,-12.0,-158.0,140.0,X7,X10
1.2069940567016602e-06,120.0,-16.0,-172.0,136.0,X8,X10
4.231929779052734e-06,112.0,-12.0,-170.0,124.0,X7,X10
1.8775463104248047e-06,116.0,-16.0,-146.0,132.0,X8,X10
5.699694156646729e-07,128.0,-16.0,-144.0,144.0,X7,X10
1.2069940567016602e-06,124.0,-12.0,-172.0,136.0,X8,X10
8.307397365570068e-07,124.0,-16.0,-142.0,140.0,X7,X10
1.8775463104248047e-06,120.0,-12.0,-158.0,132.0,X8,X10
3.688037395477295e-07,140.0,-8.0,-154.0,148.0,X7,X10
0.69140625,0.0,0.0,-208.0,0.0,X10,X10
2.726912498474121e-06,120.0,-8.0,-100.0,128.0,X7,X10
2.726912498474121e-06,120.0,-8.0,-148.0,128.0,X8,X10
1.8775463104248047e-06,120.0,-12.0,-158.0,132.0,X8,X10
8.307397365570068e-07,132.0,-8.0,-170.0,140.0,X7,X10
1.2069940567016602e-06,132.0,-4.0,-192.0,136.0,X8,X10
6.139278411865234e-06,112.0,-8.0,-148.0,120.0,X7,X10
5.699694156646729e-07,132.0,-12.0,-156.0,144.0,X8,X10
3.688037395477295e-07,136.0,-12.0,-118.0,148.0,X7,X10
1.2069940567016602e-06,124.0,-12.0,-112.0,136.0,X8,X10
3.688037395477295e-07,132.0,-16.0,-130.0,148.0,X7,X10
2.5331974029541016e-07,144.0,-8.0,-160.0,152.0,X8,X10
8.307397365570068e-07,128.0,-12.0,-162.0,140.0,X8,X10
1.126900315284729e-07,144.0,-16.0,-156.0,160.0,X7,X10
4.231929779052734e-06,112.0,-12.0,-162.0,124.0,X8,X10
3.688037395477295e-07,132.0,-16.0,-162.0,148.0,X7,X10
2.5331974029541016e-07,136.0,-16.0,-156.0,152.0,X8,X10
8.940696716308594e-06,104.0,-12.0,-158.0,116.0,X7,X10
1.8775463104248047e-06,128.0,-4.0,-142.0,132.0,X8,X10
5.699694156646729e-07,128.0,-16.0,-88.0,144.0,X7,X10
3.688037395477295e-07,136.0,-12.0,-182.0,148.0,X8,X10
3.688037395477295e-07,132.0,-16.0,-130.0,148.0,X7,X10
1.6391277313232422e-07,140.0,-16.0,-134.0,156.0,X8,X10
5.699694156646729e-07,132.0,-12.0,-164.0,144.0,X8,X10
2.5331974029541016e-07,140.0,-12.0,-156.0,152.0,X7,X10
5.699694156646729e-07,132.0,-12.0,-164.0,144.0,X8,X10
1.2069940567016602e-06,120.0,-16.0,-120.0,136.0,X7,X10
3.688037395477295e-07,136.0,-12.0,-118.0,148.0,X8,X10
2.5331974029541016e-07,140.0,-12.0,-136.0,152.0,X7,X10
2.726912498474121e-06,120.0,-8.0,-104.0,128.0,X7,X10
5.699694156646729e-07,132.0,-12.0,-148.0,144.0,X8,X10
0.69140625,0.0,0.0,-200.0,0.0,X10,X10
2.5331974029541016e-07,140.0,-12.0,-132.0,152.0,X7,X10
2.726912498474121e-06,116.0,-12.0,-176.0,128.0,X8,X10
1.8775463104248047e-06,120.0,-12.0,-162.0,132.0,X7,X10
0.69140625,124.0,124.0,0.0,0.0,X8,X10
0.18359375,140.0,124.0,-12.0,16.0,X7,X10
0.059326171875,156.0,128.0,-14.0,28.0,X8,X10
0.00164794921875,176.0,112.0,-40.0,64.0,X7,X10
0.00075531005859375,204.0,132.0,-64.0,72.0,X8,X10
3.123283386230469e-05,232.0,128.0,-76.0,104.0,X7,X10
0.00010251998901367188,228.0,136.0,-106.0,92.0,X8,X10
2.014636993408203e-05,252.0,144.0,-106.0,108.0,X7,X10
1.3828277587890625e-05,248.0,136.0,-148.0,112.0,X8,X10
8.307397365570068e-07,264.0,124.0,-150.0,140.0,X7,X10
1.8775463104248047e-06,264.0,132.0,-154.0,132.0,X8,X10
1.8775463104248047e-06,268.0,136.0,-182.0,132.0,X7,X10
6.139278411865234e-06,252.0,132.0,-176.0,120.0,X8,X10
1.2069940567016602e-06,272.0,136.0,-180.0,136.0,X7,X10
0.69140625,0.0,0.0,-256.0,0.0,X10,X10
5.699694156646729e-07,264.0,120.0,-168.0,144.0,X8,X10
1.2069940567016602e-06,280.0,144.0,-224.0,136.0,X7,X10
5.699694156646729e-07,272.0,128.0,-204.0,144.0,X8,X10
0.69140625,0.0,0.0,-272.0,0.0,X10,X10
1.2069940567016602e-06,268.0,132.0,-228.0,136.0,X8,X10
5.699694156646729e-07,276.0,132.0,-204.0,144.0,X7,X10
5.699694156646729e-07,272.0,128.0,-220.0,144.0,X7,X10
3.688037395477295e-07,272.0,124.0,-218.0,148.0,X8,X10
3.688037395477295e-07,280.0,132.0,-234.0,148.0,X7,X10
3.688037395477295e-07,248.0,100.0,-190.0,148.0,X8,X10
1.8775463104248047e-06,272.0,140.0,-254.0,132.0,X7,X10
1.2069940567016602e-06,272.0,136.0,-236.0,136.0,X8,X10
1.8775463104248047e-06,268.0,136.0,-250.0,132.0,X7,X10
5.699694156646729e-07,268.0,124.0,-240.0,144.0,X8,X10
2.5331974029541016e-07,280.0,128.0,-220.0,152.0,X7,X10
3.688037395477295e-07,260.0,112.0,-198.0,148.0,X8,X10
1.8775463104248047e-06,268.0,136.0,-222.0,132.0,X7,X10
8.307397365570068e-07,272.0,132.0,-250.0,140.0,X8,X10
8.307397365570068e-07,272.0,132.0,-222.0,140.0,X7,X10
1.8775463104248047e-06,264.0,132.0,-182.0,132.0,X8,X10
1.8775463104248047e-06,276.0,144.0,-250.0,132.0,X7,X10
3.688037395477295e-07,272.0,124.0,-222.0,148.0,X7,X10
5.3085386753082275e-08,280.0,112.0,-224.0,168.0,X8,X10
3.688037395477295e-07,284.0,136.0,-210.0,148.0,X7,X10
5.699694156646729e-07,288.0,144.0,-240.0,144.0,X8,X10
3.688037395477295e-07,268.0,120.0,-250.0,148.0,X7,X10
5.699694156646729e-07,284.0,140.0,-236.0,144.0,X8,X10
1.2069940567016602e-06,256.0,120.0,-216.0,136.0,X8,X10
1.8775463104248047e-06,272.0,140.0,-198.0,132.0,X7,X10
8.307397365570068e-07,268.0,128.0,-202.0,140.0,X8,X10
3.688037395477295e-07,276.0,128.0,-210.0,148.0,X7,X10
1.525040715932846e-08,256.0,76.0,-190.0,180.0,X7,X10
0.69140625,0.0,0.0,-272.0,0.0,X10,X10
2.5331974029541016e-07,272.0,120.0,-232.0,152.0,X7,X10
2.726912498474121e-06,268.0,140.0,-200.0,128.0,X8,X10
8.307397365570068e-07,268.0,128.0,-218.0,140.0,X7,X10
2.5331974029541016e-07,276.0,124.0,-256.0,152.0,X8,X10
5.699694156646729e-07,276.0,132.0,-248.0,144.0,X7,X10
3.213062882423401e-08,268.0,96.0,-210.0,172.0,X10,X10
1.3828277587890625e-05,204.0,92.0,-260.0,112.0,X10,X10
1.126900315284729e-07,244.0,84.0,-232.0,160.0,X10,X10
1.3828277587890625e-05,204.0,92.0,-272.0,112.0,X10,X10
2.2118911147117615e-08,276.0,100.0,-232.0,176.0,X10,X10
0.000335693359375,152.0,72.0,-264.0,80.0,X10,X10
1.2069940567016602e-06,272.0,136.0,-256.0,136.0,X8,X10
