seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3008,1,coefficient,scratch,120,2560,0.7166592458098692,0.12610197133629078,0.7370232897572341,
3008,1,coefficient,warm,120,2560,0.03198172338285492,0.0385090277103327,0.03175664392328672,
3008,1,coefficient,source_retrieval,120,2560,0.06011643066673151,0.8326155440403196,0.033478530205573294,0.8
3008,1,coefficient,source_mixture,120,2560,0.059370775106671214,0.8326150681362997,0.0327071787953047,0.8646202528671484
3008,1,coefficient,scratch,200,2560,0.36481885884682724,0.04835746722495758,0.37573132062689174,
3008,1,coefficient,warm,200,2560,0.029119831435429868,0.021840049769658348,0.02937085838942199,
3008,1,coefficient,source_retrieval,200,2560,0.03035941569958119,0.023901365962057726,0.030582107069840617,0.8
3008,1,coefficient,source_mixture,200,2560,0.030093941772439944,0.023901364920699136,0.030307478905258596,0.8646202528671484
3008,1,coefficient,scratch,400,2560,0.0369281970405253,0.03668326821484791,0.03693664286210038,
3008,1,coefficient,warm,400,2560,0.015119615904603064,0.020814658845403025,0.014923235113540994,
3008,1,coefficient,source_retrieval,400,2560,0.01516226549511391,0.020296489881426377,0.014985223274896238,0.8
3008,1,coefficient,source_mixture,400,2560,0.015136184992129549,0.02029649040790253,0.014958243426068411,0.8646202528671484
