seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3011,10,coefficient,scratch,120,2560,0.7670307464218368,0.9571617743593214,0.6719652324530946,
3011,10,coefficient,warm,120,2560,0.07790090061775115,0.17016000744227708,0.031771347205488146,
3011,10,coefficient,source_retrieval,120,2560,0.11867667022695158,0.28904459718219455,0.0334927067493301,0.6
3011,10,coefficient,source_mixture,120,2560,0.11876525153105161,0.2919501142153905,0.03217282018888216,0.6844868287549962
3011,10,coefficient,scratch,200,2560,0.2623621049142314,0.21303762400982676,0.28702434536643373,
3011,10,coefficient,warm,200,2560,0.04378405060359309,0.06984224730637745,0.030754952252200922,
3011,10,coefficient,source_retrieval,200,2560,0.052709638408210774,0.09535152761741506,0.03138869380360865,0.6
3011,10,coefficient,source_mixture,200,2560,0.05088508418551616,0.09184613003224022,0.030404561262154146,0.6844868287549962
3011,10,coefficient,scratch,400,2560,0.09345915565047677,0.020956872807886245,0.12971029707177206,
3011,10,coefficient,warm,400,2560,0.014757228287162675,0.017356337130417093,0.013457673865535461,
3011,10,coefficient,source_retrieval,400,2560,0.01457560770120016,0.017552417416615323,0.013087202843492574,0.6
3011,10,coefficient,source_mixture,400,2560,0.014535684786932507,0.017337253658771774,0.013134900351012876,0.6844868287549962
