episode,step,total_loss,loss_n_b38b,loss_n_cc2d,loss_n_e534,loss_n_027a,loss_n_1731,loss_n_194f,loss_n_3f8b,loss_n_4d02,loss_n_5324,loss_n_5777,loss_n_709b,loss_n_79a9,loss_n_7b44,loss_n_82a1,loss_n_8471,loss_n_8af1,loss_n_8f04,loss_n_a705,loss_n_b537,loss_n_b9cc,loss_n_bb46,loss_n_c7b1,loss_n_cbaf,loss_n_ea9d,loss_n_f05f,loss_n_f1a7,loss_n_fe54,loss_n_ff55
0,0,48.07375982999802,1.0352318286895752,0.9817642569541931,1.0370131731033325,1.3608527183532715,2.9397642612457275,2.225724220275879,2.5164427757263184,1.191578984260559,1.639339804649353,2.096372127532959,4.951934337615967,0.952094554901123,1.327417016029358,1.6646554470062256,0.6017031669616699,1.3908735513687134,2.366881847381592,1.9185564517974854,0.7122122049331665,1.1072077751159668,1.609552025794983,0.49341094493865967,2.008284568786621,4.07377290725708,1.619284749031067,2.8764374256134033,2.1819634437561035,1.6366406679153442
0,1,10.075946660712361,1.0413963794708252,0.9886662364006042,1.0433021783828735,0.02447628229856491,0.6420832276344299,0.03572308272123337,0.0283814650028944,0.08858834207057953,0.027622373774647713,0.8010140657424927,1.8739315271377563,0.08430691808462143,0.03361345827579498,0.7446816563606262,0.09826089441776276,0.5066250562667847,0.18765439093112946,0.041550539433956146,0.3888997733592987,0.9102476835250854,0.15037254989147186,0.09443586319684982,0.024076173081994057,0.299463152885437,1.4659245014190674,0.08168357610702515,0.02643047273159027,0.8012266755104065
0,2,7.586944423988461,1.0393997430801392,0.9817506074905396,1.0631860494613647,0.02628994919359684,1.195411205291748,0.02453533373773098,0.03349404036998749,0.07114831358194351,0.030558910220861435,0.1764591932296753,1.7010256052017212,0.03449414670467377,0.06770994514226913,1.2799094915390015,0.08553989231586456,0.31323739886283875,0.04672270268201828,0.10035986453294754,0.38732510805130005,0.04643331468105316,0.0756499171257019,0.0634455680847168,0.02408740669488907,0.30625784397125244,0.023874523118138313,0.041738688945770264,0.03720473870635033,0.7771640419960022
0,3,5.599519564956426,1.0415775775909424,0.9826713800430298,1.0636318922042847,0.02139347791671753,1.524505615234375,0.024484172463417053,0.03568696603178978,0.024213215336203575,0.027029680088162422,0.02935994602739811,0.07040312141180038,0.023718027397990227,0.10695365816354752,0.662437915802002,0.03978084400296211,0.2032340168952942,0.02949664369225502,0.14659737050533295,1.0063058137893677,0.027237212285399437,0.06084438040852547,0.10961927473545074,0.022666146978735924,0.12010584771633148,0.02922631986439228,0.046132586896419525,0.031144676730036736,0.5593664646148682
0,4,4.967468385770917,1.038329839706421,0.982806384563446,1.0459339618682861,0.022140098735690117,0.5150262117385864,0.023442009463906288,0.03378138318657875,0.025462627410888672,0.029073791578412056,0.10702472180128098,0.05382648855447769,0.03666583076119423,0.2628212571144104,0.9821192622184753,0.07681448757648468,0.19697725772857666,0.04076889157295227,0.0392729826271534,0.7752200961112976,0.09093963354825974,0.10361531376838684,0.1220354288816452,0.02292659878730774,0.12811845541000366,0.025882873684167862,0.0636032298207283,0.030642814934253693,0.5458526015281677
0,5,4.876962988451123,1.0373362302780151,0.9835422039031982,1.045591950416565,0.02146223746240139,0.8295099139213562,0.025572121143341064,0.036355867981910706,0.021706486120820045,0.02693944051861763,0.15012910962104797,0.036343902349472046,0.0804797038435936,0.27715715765953064,0.040582891553640366,0.07192005962133408,0.3028644621372223,0.04009750485420227,0.03279547765851021,1.120884895324707,0.07146048545837402,0.1302223652601242,0.04400329291820526,0.021938633173704147,0.1721956580877304,0.02587645687162876,0.049258481711149216,0.032570164650678635,0.6013421416282654
0,6,4.020643605664373,1.0368115901947021,0.9842185378074646,1.042779803276062,0.023463739082217216,0.8548313975334167,0.020720118656754494,0.035339366644620895,0.023414211347699165,0.030155833810567856,0.286158949136734,0.0547475703060627,0.07393468171358109,0.13264280557632446,0.0390724241733551,0.10942263901233673,0.44636470079421997,0.04303189739584923,0.03623390942811966,0.02462337166070938,0.06584089994430542,0.13841086626052856,0.044313944876194,0.021400010213255882,0.18234705924987793,0.021881146356463432,0.04939118027687073,0.03202585503458977,0.6181130409240723
0,7,3.5717045731842516,1.0363075733184814,0.984262228012085,1.037583827972412,0.021843938156962395,0.694691002368927,0.022772690281271935,0.029794229194521904,0.0236550010740757,0.02507067285478115,0.49597978591918945,0.04518011212348938,0.0447436086833477,0.1848471462726593,0.0382109060883522,0.1630990207195282,0.40365082025527954,0.03302870690822601,0.03504478931427002,0.026609694585204124,0.06795544922351837,0.18757127225399017,0.0368209034204483,0.02169104292988777,0.1791670322418213,0.025470616295933723,0.05499758943915367,0.034432556480169296,0.06374526023864746
0,8,3.450164848566055,1.035823941230774,0.9844738245010376,1.03726327419281,0.020417382940649986,0.24893182516098022,0.024085773155093193,0.032356202602386475,0.023160971701145172,0.021942634135484695,0.731306791305542,0.07605007290840149,0.05278098210692406,0.22748856246471405,0.03370696306228638,0.16502156853675842,0.414960652589798,0.03063063509762287,0.036893587559461594,0.021017348393797874,0.04938573017716408,0.1860281378030777,0.03602706640958786,0.02348405495285988,0.22071929275989532,0.021810244768857956,0.056942977011203766,0.032532766461372375,0.0509704165160656
0,9,3.3415123481303453,1.0355772972106934,0.9839950799942017,1.0339397192001343,0.026773300021886826,0.23847495019435883,0.01922270469367504,0.02607419528067112,0.02511940337717533,0.024427855387330055,0.04289597272872925,0.0644468367099762,0.034673143178224564,0.3692459166049957,0.02893182449042797,0.20111554861068726,0.8629158139228821,0.03096146136522293,0.03618216887116432,0.023286284878849983,0.05508613586425781,0.21843090653419495,0.03978673368692398,0.02384282276034355,0.17577718198299408,0.024434195831418037,0.05166154354810715,0.03360241279006004,0.05344061553478241
0,10,2.5363439373672008,1.0355905294418335,0.9838359355926514,1.0362480878829956,0.02222803421318531,0.19689111411571503,0.023403609171509743,0.026381485164165497,0.02317812852561474,0.025727497413754463,0.031343553215265274,0.14699162542819977,0.03556163236498833,0.27481353282928467,0.028272483497858047,0.2464647889137268,0.09782668203115463,0.03339354321360588,0.0356886126101017,0.024964651092886925,0.07900828868150711,0.16804300248622894,0.03148312121629715,0.02216842956840992,0.18156194686889648,0.02566327154636383,0.06091197952628136,0.03376223146915436,0.0494757816195488
0,11,2.3763190764933824,1.0359269380569458,0.9826988577842712,1.0373971462249756,0.02178635261952877,0.182431161403656,0.023273812606930733,0.02641019970178604,0.022987211123108864,0.025501368567347527,0.031594168394804,0.124281145632267,0.06036375090479851,0.11869926750659943,0.028419235721230507,0.2689104974269867,0.10083392262458801,0.03841300308704376,0.02835250459611416,0.025312406942248344,0.08384779095649719,0.21634432673454285,0.0335613414645195,0.022209469228982925,0.1168256402015686,0.023440062999725342,0.057555850595235825,0.035194031894207,0.04856596514582634
0,12,2.5200671810656785,1.0357005596160889,0.9824502468109131,1.0367578268051147,0.02466997131705284,0.21537761390209198,0.023044884204864502,0.03249947354197502,0.023123852908611298,0.02522861771285534,0.033708054572343826,0.17918862402439117,0.05585804209113121,0.10872668027877808,0.02354944311082363,0.3253147006034851,0.1085129901766777,0.039447762072086334,0.024019181728363037,0.02157573401927948,0.0948040708899498,0.21940775215625763,0.04176471009850502,0.023930972442030907,0.09752069413661957,0.022010669112205505,0.05559677258133888,0.03683212399482727,0.053372062742710114
0,13,2.2125855524092914,1.0360050201416016,0.9824565649032593,1.0393732786178589,0.02652798406779766,0.22254179418087006,0.024927079677581787,0.02780875936150551,0.025686044245958328,0.024777553975582123,0.03162278234958649,0.18238197267055511,0.06490291655063629,0.08440136909484863,0.026700066402554512,0.026647616177797318,0.0850972905755043,0.022138604894280434,0.034677643328905106,0.023768458515405655,0.11763040721416473,0.17560504376888275,0.039355773478746414,0.024799320846796036,0.11097130179405212,0.0240030437707901,0.060675445944070816,0.039466843008995056,0.07390346378087997
0,14,1.9303829014301301,1.0360547304153442,0.9821591973304749,1.0406432151794434,0.023137826472520828,0.03649934008717537,0.021863995119929314,0.029407016932964325,0.022132571786642075,0.02001246251165867,0.025867125019431114,0.19890259206295013,0.07019222527742386,0.07225062698125839,0.02817256562411785,0.024072756990790367,0.07509324699640274,0.02367243729531765,0.03388972207903862,0.023058194667100906,0.09879565238952637,0.14915746450424194,0.05147907882928848,0.02642594277858734,0.10602735728025436,0.023827791213989258,0.06382358819246292,0.03318752348423004,0.03766236826777458
0,15,1.7464730706065894,1.0359184741973877,0.9820565581321716,1.0405832529067993,0.023450789973139763,0.039532776921987534,0.022195907309651375,0.02947748638689518,0.023108651861548424,0.02327728644013405,0.028269555419683456,0.027922959998250008,0.05390980839729309,0.09350574016571045,0.027790160849690437,0.02325618453323841,0.08727502077817917,0.021109571680426598,0.036015357822179794,0.02357535809278488,0.023115260526537895,0.19782599806785583,0.0371587797999382,0.026054123416543007,0.10463611036539078,0.025616373866796494,0.05865604802966118,0.030680900439620018,0.047345202416181564
0,16,1.6718998923897743,1.0358250141143799,0.98203444480896,1.0377082824707031,0.02596835419535637,0.04786140099167824,0.021147659048438072,0.02578958123922348,0.021971920505166054,0.021918440237641335,0.027708636596798897,0.03286772221326828,0.07278337329626083,0.0774269625544548,0.027619238942861557,0.022660646587610245,0.11311056464910507,0.022363072261214256,0.041142310947179794,0.02375519834458828,0.024536434561014175,0.07531633228063583,0.04356871172785759,0.023350121453404427,0.10749055445194244,0.02235751785337925,0.05397617444396019,0.031750235706567764,0.05234517902135849
0,17,1.5496567606925964,1.0357931852340698,0.9818670153617859,1.0382014513015747,0.025958018377423286,0.04838917776942253,0.022351661697030067,0.027059143409132957,0.02120925858616829,0.021849997341632843,0.024279234930872917,0.028753502294421196,0.046456143260002136,0.0830196738243103,0.026907432824373245,0.024635734036564827,0.06781910359859467,0.024770475924015045,0.03137243911623955,0.022800419479608536,0.023966677486896515,0.06734391301870346,0.044058650732040405,0.025031806901097298,0.09570570290088654,0.025869185104966164,0.053330615162849426,0.02720322646200657,0.028343236073851585
0,18,1.6038468223065139,1.0356800556182861,0.9819038510322571,1.0380430221557617,0.02462691068649292,0.05326065793633461,0.02120615541934967,0.027789955958724022,0.021476009860634804,0.02329280972480774,0.022121120244264603,0.03099486418068409,0.06298138201236725,0.10463321954011917,0.026329370215535164,0.023991812020540237,0.07787036895751953,0.023441873490810394,0.035991121083498,0.02333046682178974,0.02326548844575882,0.0730171874165535,0.04457250237464905,0.02379998192191124,0.09179233014583588,0.021608326584100723,0.04387520253658295,0.03316867724061012,0.03428364172577858
