method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
round_robin,1011,5,171,2.1171732572838664,2.0508296005427837,1.0966812133789063,0.5796166308224201,686.0398643016815
