episode,total_loss,loss_R1,loss_R2,loss_R3,loss_L1,loss_L2,loss_L3,loss_N1,loss_N2,loss_N3,loss_C1,loss_C2,loss_F1,loss_F2,loss_F3
0,292.2688440680504,1.0929343700408936,3.1810190677642822,0.8884037137031555,5.08372163772583,7.697864055633545,12.561362266540527,23.887588500976562,0.8249717950820923,15.896720886230469,113.00118255615234,5.376359939575195,84.21143341064453,8.400687217712402,10.164594650268555
1,346.4252129793167,1.0176125764846802,3.0078532695770264,0.8933898210525513,6.6984028816223145,5.242630958557129,12.616257667541504,33.811100006103516,0.6832281351089478,12.326322555541992,145.36668395996094,5.161153316497803,82.89029693603516,7.769296169281006,28.94098472595215
2,334.1329330801964,0.9548389315605164,3.2610578536987305,0.8935957551002502,6.604184150695801,7.9811320304870605,12.684649467468262,27.12548065185547,0.8497788310050964,15.315572738647461,135.1185302734375,7.447212219238281,78.2633056640625,12.439399719238281,25.194194793701172
3,341.4702173471451,0.9941339492797852,3.410400867462158,0.9736899733543396,5.844664096832275,5.798730373382568,12.324708938598633,28.46103286743164,0.8933145403862,13.348092079162598,137.74481201171875,9.094730377197266,90.92156982421875,11.942577362060547,19.71776008605957
4,408.1704670190811,1.0684428215026855,3.1596014499664307,0.848349392414093,5.126845836639404,6.093103885650635,11.907079696655273,30.299224853515625,0.7788134217262268,13.634389877319336,190.14137268066406,6.493742942810059,96.13287353515625,13.08726978302002,29.399356842041016
5,273.5974270105362,1.0587340593338013,3.1957783699035645,1.013767957687378,5.7672247886657715,6.640949249267578,14.930428504943848,25.955106735229492,1.0005824565887451,15.763947486877441,104.22518157958984,6.195425033569336,59.75043869018555,10.150578498840332,17.949283599853516
6,318.5417644381523,1.102366328239441,3.1863505840301514,0.847791314125061,5.040500640869141,7.017907619476318,11.876495361328125,24.673330307006836,0.6766199469566345,11.530921936035156,129.82369995117188,4.824540615081787,85.07967376708984,7.087255001068115,25.774311065673828
7,323.2088571190834,0.9508483409881592,3.1459648609161377,0.873495876789093,5.491469860076904,4.828265190124512,11.7933988571167,27.1807918548584,0.7343518733978271,16.419166564941406,122.01825714111328,7.5774006843566895,93.18009185791016,9.488306045532227,19.527048110961914
8,357.49258983135223,0.9219287037849426,3.1890556812286377,0.9178534746170044,4.954178810119629,5.854812145233154,13.451984405517578,27.588056564331055,0.6327535510063171,14.362318992614746,155.21609497070312,5.5684075355529785,86.70858001708984,9.84578800201416,28.280776977539062
9,256.62911462783813,1.0251868963241577,3.3401992321014404,0.8652101755142212,5.307519435882568,6.495769500732422,11.255939483642578,22.81467056274414,1.3670074939727783,18.61326789855957,100.4405288696289,5.3886284828186035,57.371856689453125,7.314892292022705,15.028437614440918
10,255.21778947114944,1.00797700881958,3.4447693824768066,1.0534456968307495,5.378934383392334,6.969081878662109,13.26400089263916,22.702573776245117,0.7302402853965759,17.769207000732422,89.77312469482422,8.643970489501953,62.033966064453125,11.474169731140137,10.972328186035156
11,257.9474324584007,0.9778205752372742,3.168876886367798,0.8793811202049255,5.795859336853027,5.739973545074463,11.524924278259277,25.083282470703125,0.6072273850440979,14.596259117126465,90.00340270996094,6.517587661743164,70.55422973632812,10.194051742553711,12.304555892944336
12,169.34440737962723,0.9268507957458496,3.40602970123291,0.8475549221038818,5.182011604309082,5.300706386566162,11.126877784729004,18.220041275024414,0.723701536655426,14.57546329498291,49.82002258300781,7.593652725219727,34.38169860839844,6.677574634552002,10.56222152709961
13,330.0036659836769,1.044930338859558,3.3751187324523926,0.8989264965057373,5.577216625213623,5.66441011428833,13.532541275024414,31.6206111907959,0.5067586302757263,15.094024658203125,133.6475830078125,9.430035591125488,76.64429473876953,8.229177474975586,24.738037109375
14,247.14738756418228,0.9625988006591797,3.5925424098968506,0.9131925106048584,5.186762809753418,6.292628288269043,11.418986320495605,22.108327865600586,0.5692358613014221,10.440886497497559,82.813720703125,6.600555896759033,70.5500717163086,12.094771385192871,13.603106498718262
15,321.5753985643387,0.881007969379425,3.031242609024048,0.8930711150169373,5.50268030166626,5.590081691741943,11.251958847045898,22.545146942138672,0.64503014087677,11.928092002868652,138.33401489257812,7.156700134277344,79.05933380126953,10.566986083984375,24.190052032470703
16,314.06568533182144,1.033057451248169,3.1716670989990234,0.8656221628189087,5.30617094039917,5.980193138122559,11.346441268920898,23.58391571044922,0.725899875164032,14.850127220153809,134.02122497558594,6.87974739074707,80.46080017089844,7.8716139793396,17.96920394897461
17,203.44664591550827,1.123806118965149,3.3060061931610107,0.9131530523300171,5.527752876281738,6.95414924621582,11.772746086120605,22.764192581176758,0.6472801566123962,14.181475639343262,77.11138916015625,4.710635662078857,34.3459358215332,10.264117240905762,9.824006080627441
18,281.0842355489731,1.072258472442627,3.0616495609283447,0.807960569858551,5.319876670837402,7.293224334716797,10.549439430236816,29.998332977294922,0.8700972199440002,9.729636192321777,111.68225860595703,6.569572925567627,61.37112808227539,8.776691436767578,23.98210906982422
19,297.0008214712143,0.9649180173873901,3.4626686573028564,0.8632535338401794,5.393461227416992,7.225528240203857,11.748311996459961,26.9240779876709,0.5329521298408508,17.287504196166992,101.27198028564453,5.246089935302734,86.61468505859375,8.742497444152832,20.72289276123047
