episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,env_queries_executed,env_queries_candidate_probe,env_queries_observational,env_queries_total
0,0,X1,-1.3307922144522721,13.677566587924957,0.9706031084060669,4.339208126068115,3.50246000289917,4.610874652862549,0.2544206976890564,1406250,0,1800000,3206250
0,1,X4,-4.692317887082831,7.922043293714523,0.9773461222648621,1.5271594524383545,0.8747090697288513,4.252066612243652,0.2907620370388031,1406250,0,1800000,3206250
0,2,X2,-3.225220839685341,5.75709293782711,0.9836605787277222,0.18173934519290924,0.3914543390274048,3.9328768253326416,0.2673618495464325,1406250,0,1800000,3206250
0,3,X5,-0.5787519068575762,4.660207089968026,0.9716922640800476,0.01341624278575182,0.16245456039905548,3.3596529960632324,0.15299102663993835,1406250,0,1800000,3206250
0,4,X3,2.8386693211219773,4.337483468465507,0.9736589789390564,0.012826639227569103,0.1437690109014511,3.1085827350616455,0.09864610433578491,1406250,0,1800000,3206250
0,5,X1,-0.5732601916998226,4.077734928578138,0.9735063314437866,0.012461598962545395,0.14066623151302338,2.8824472427368164,0.06865352392196655,1406250,0,1800000,3206250
0,6,X4,0.053147692830147975,3.6447972748428583,0.9727471470832825,0.011888241395354271,0.13373485207557678,2.4847848415374756,0.041642192751169205,1406250,0,1800000,3206250
0,7,X2,-3.2159017683028313,3.461212981492281,0.9730554819107056,0.011727426201105118,0.12935414910316467,2.311190128326416,0.03588579595088959,1406250,0,1800000,3206250
0,8,X5,-0.347164223785974,3.2908880282193422,0.9717962145805359,0.01158357784152031,0.12450811266899109,2.1522295475006104,0.030770575627684593,1406250,0,1800000,3206250
0,9,X3,-2.0338941501794263,3.014104110188782,0.9710517525672913,0.011451282538473606,0.12382115423679352,1.8828651905059814,0.024914730340242386,1406250,0,1800000,3206250
0,10,X1,2.9617503839799983,2.9242286467924714,0.9710962772369385,0.011438385583460331,0.1493564397096634,1.7694792747497559,0.02285826951265335,1406250,0,1800000,3206250
0,11,X4,-1.2014287024172554,2.822456995025277,0.9709347486495972,0.011444352567195892,0.1520860642194748,1.668290138244629,0.01970169134438038,1406250,0,1800000,3206250
0,12,X2,1.1747553196913083,2.6401716424152255,0.9709966778755188,0.011490550823509693,0.14048931002616882,1.5012305974960327,0.015964506193995476,1406250,0,1800000,3206250
0,13,X5,-3.870758090118489,2.5658814841881394,0.9710381031036377,0.011500638909637928,0.13659213483333588,1.4322887659072876,0.014461841434240341,1406250,0,1800000,3206250
0,14,X3,-2.880715200242905,2.5017067482694983,0.9709669351577759,0.01147979311645031,0.13508488237857819,1.3708001375198364,0.013375000096857548,1406250,0,1800000,3206250
0,15,X1,-0.6992910189704515,2.39081884175539,0.9705830216407776,0.011479155160486698,0.1268005222082138,1.2696864604949951,0.012269682250916958,1406250,0,1800000,3206250
0,16,X4,0.6909352056689375,2.346134795807302,0.9705810546875,0.011473758146166801,0.12311262637376785,1.2289952039718628,0.011972152628004551,1406250,0,1800000,3206250
0,17,X2,-0.22509761218090674,2.3094043284654617,0.9705843925476074,0.011481604538857937,0.12166326493024826,1.1939592361450195,0.01171583030372858,1406250,0,1800000,3206250
0,18,X5,-4.805394226575573,2.2467272682115436,0.9706944823265076,0.011470980010926723,0.11425384879112244,1.1389495134353638,0.011358443647623062,1406250,0,1800000,3206250
