episode,episode_final_loss
0,2.187376822344959
1,2.1071600997820497
2,2.162624565884471
3,2.076186395250261
4,2.1826305631548166
5,2.0795120615512133
6,2.147566615603864
7,2.1227685725316405
8,2.1894247522577643
9,2.0539617585018277
10,2.0951612321659923
11,2.1104513397440314
12,2.1507583279162645
13,2.085004893131554
14,2.130297703668475
15,2.1485206307843328
16,2.1042879978194833
17,2.1229835264384747
18,2.072944628074765
19,2.080662644468248
20,2.0566664589568973
21,2.1356393406167626
22,2.0776691678911448
23,2.1607712293043733
24,2.2103372989222407
25,2.2301288163289428
26,2.136699509806931
27,2.083432144485414
28,2.103135196492076
29,2.085422803647816
30,2.1647951174527407
31,2.065666808746755
32,2.182546134106815
33,2.0874048909172416
34,2.155148052610457
35,2.065643041394651
36,2.1702582221478224
37,2.2147213015705347
38,2.096818062476814
39,2.079906922765076
40,2.1002231100574136
41,2.134652911685407
42,2.0813163574784994
43,2.0821889704093337
44,2.0771794375032187
45,2.079294436611235
46,2.224553221836686
47,2.1641122503206134
48,2.151146335527301
49,2.138965707272291
50,2.069498692639172
51,2.060947588644922
52,2.0896228989586234
53,2.137258821167052
54,2.094828915782273
55,2.077329609543085
56,2.0869677402079105
57,2.1819564988836646
58,2.2111921096220613
59,2.1533131329342723
60,2.0782828871160746
61,2.119654295966029
62,2.1568980421870947
63,2.190169198438525
64,2.0901538534089923
65,2.1044378206133842
66,2.16288882214576
67,2.084579882211983
68,2.0953043391928077
69,2.1518177995458245
70,2.0981069607660174
71,2.051506247371435
72,2.21234480291605
73,2.1831982797011733
74,2.1148154251277447
75,2.095419792458415
76,2.106482624076307
77,2.068822620436549
78,2.2019951418042183
79,2.051651608198881
80,2.138554023578763
81,2.1513848528265953
82,2.081177215091884
83,2.14095414057374
84,2.0750727402046323
85,2.1521570701152086
86,2.1252753203734756
87,2.090178861282766
88,2.1571982903406024
89,2.1659148391336203
90,2.055480339564383
91,2.0527715887874365
92,2.2052750485017896
93,2.111121106892824
94,2.063996926881373
95,2.0782613568007946
96,2.14376312866807
97,2.123055716045201
98,2.140388556756079
99,2.139660962857306
100,2.0915754241868854
101,2.248573774471879
102,2.102090271189809
103,2.0588035145774484
104,2.070883462205529
105,2.155079244635999
106,2.1830908758565784
107,2.060920969583094
108,2.1561184553429484
109,2.0548821361735463
110,2.1508947433903813
111,2.1383078265935183
112,2.078636582940817
113,2.1012917514890432
114,2.1354761822149158
115,2.1369033567607403
116,2.060140253044665
117,2.051815533079207
118,2.07722900621593
119,2.061312459409237
120,2.0699527990072966
121,2.068964092992246
122,2.091705364175141
123,2.147576665505767
124,2.1425318950787187
125,2.1511932546272874
126,2.13264855183661
127,2.138594035990536
128,2.1370938196778297
129,2.140572120435536
130,2.120961825363338
131,2.058646911755204
132,2.1230233293026686
133,2.164714810438454
134,2.166753268800676
135,2.13530963473022
136,2.1196561763063073
137,2.1946192886680365
138,2.18908810056746
139,2.088835308328271
140,2.1903017247095704
141,2.0834498619660735
142,2.1876740334555507
143,2.138631454668939
144,2.059282783418894
145,2.1951219234615564
146,2.1704997289925814
147,2.15241639316082
148,2.093818218447268
149,2.1830134438350797
150,2.078660497441888
151,2.149172641336918
152,2.187860912643373
153,2.078662038780749
154,2.0707186330109835
155,2.1504479879513383
156,2.073222976177931
157,2.065495793707669
158,2.1094291443005204
159,2.0615902887657285
160,2.1483650719746947
161,2.144186422228813
162,2.183719925582409
163,2.1181524423882365
164,2.152090691961348
165,2.1687486050650477
166,2.083673789165914
167,2.1447536470368505
168,2.2064835354685783
169,2.0811241939663887
170,2.177009523846209
171,2.138521929271519
172,2.10011672321707
173,2.128032966516912
174,2.0721311271190643
175,2.1418059850111604
176,2.1158176995813847
177,2.1258955784142017
178,2.145907200872898
