step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X1,5.0,50,14.679451255127788,49.5158150292933,9.605096070095897,48.50094399228692,13.847750291771566
1,X19,-4.720929145812988,100,6.964369075372815,16.90486861169338,1.8961186576634645,15.891218528151512,2.6245321766085303
2,X1,-5.0,150,7.228296961635351,12.708418739587069,2.162518348544836,11.695263016968966,2.7612665651055672
3,X19,5.0,240,6.104035286232829,9.058735122531653,1.0401154439896345,8.045951154083014,1.3311141590820625
4,X18,-4.985931873321533,290,5.878016505390406,8.798460959270596,0.8114267326891422,7.785143004730344,1.0366930283295612
5,X9,-5.0,340,5.7857153713703156,7.952304638177156,0.7155580818653107,6.9382731802761555,0.9068983126974975
6,X25,-4.289487838745117,430,5.692525673657656,7.775477543473244,0.6241403706371784,6.761800482869148,0.845092044211924
7,X16,-5.0,480,5.684046337381005,6.438142856582999,0.6131618116050959,5.423965951427817,0.8120304672823597
8,X20,-5.0,530,5.674208449199796,6.187950016558171,0.6035616267472506,5.173820652067661,0.7966409694248189
9,X11,4.453433513641357,620,5.65912370570004,5.488764351606369,0.5920194257050753,4.475343495607376,0.7678840681522464
10,X9,5.0,670,5.7389203161001205,5.2437975440174345,0.6712993234395981,4.23027334548533,0.8455213075891759
11,X12,-5.0,720,5.7043620478361845,4.788269241154194,0.6368531715124846,3.774767465889454,0.7654859595932066
12,X7,-5.0,810,5.656920613721013,4.273298623412847,0.5867121238261461,3.259256925433874,0.6698353142322351
13,X14,-5.0,860,5.655037026852369,4.192017556726933,0.5831757597625256,3.1776453033089638,0.6564932284721484
14,X16,5.0,910,5.6554213017225266,3.904055745527148,0.5819201916456223,2.8893555235117674,0.6714779298442105
15,X21,2.1096279621124268,1000,5.655508419498801,3.7871434267610313,0.5784988608211279,2.7717415150254965,0.6477116613338391
16,X3,-5.0,1050,5.65662682428956,3.7200848892331124,0.5796988047659397,2.704699285328388,0.646933578304015
17,X21,-5.0,1100,5.653324957937002,3.4096613761037586,0.5781576000154018,2.3946279045194387,0.6431047617613027
18,X6,-4.905179500579834,1190,5.652939710766077,3.311882654950023,0.5766945816576481,2.296633629128337,0.640883405886901
19,X5,5.0,1240,5.654235530644655,3.220435243099928,0.5759457238018513,2.204777281731367,0.638046191035149
20,X3,4.888294696807861,1290,5.6529728304594755,3.050049635395408,0.5763411652296782,2.034723302349448,0.6348198880053436
21,X6,5.0,1380,5.648893617093563,2.893428161740303,0.5748428925871849,1.8786180168390274,0.6309780302690342
22,X4,-4.919858932495117,1430,5.648323802277446,2.8501059427857403,0.574289945885539,1.8352991715073586,0.6299484047728281
23,X8,-5.0,1480,5.647919764742255,2.829265221580863,0.5740381982177496,1.8144889082759619,0.6243650875597572
24,X11,-5.0,1570,5.648692581802607,2.7838829290121794,0.5728325583040714,1.7687109243124723,0.6187147809347758
25,X2,-5.0,1620,5.649703526869416,2.7765269257128242,0.5729692820459604,1.7611800767481327,0.6169362899769719
26,X20,5.0,1670,5.65139252319932,2.7673440970480443,0.5726289786398411,1.7515913881361485,0.6161970336688682
27,X8,5.0,1760,5.653667697682977,2.7512726582586766,0.5724836084991693,1.735035840421915,0.6150445787158484
28,X9,-2.2845146656036377,1810,5.652562653645873,2.401279389858246,0.5721267815679312,1.3851922154426575,0.6138511234118292
29,X24,-2.279043436050415,1860,5.652508778497577,2.291950956732035,0.5718946289271116,1.2758281268179417,0.6128507197912161
30,X9,-1.6193205118179321,1950,5.652492601424456,2.2364757999777796,0.5720799155533314,1.2203932628035545,0.6115748963008324
31,X7,4.520530700683594,2000,5.655490515753627,2.2279425133019686,0.5721921306103468,1.2112828362733126,0.6111812147234257
