seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3003,10,family,scratch,120,2560,0.5112010346252235,0.44635056175776855,0.5436262710589508,
3003,10,family,warm,120,2560,0.19718780178817805,0.5308597083294262,0.030351848517553938,
3003,10,family,source_retrieval,120,2560,0.02861771784259484,0.02443272274773316,0.030710215390025684,0.6
3003,10,family,source_mixture,120,2560,0.028155855445784597,0.024432174119192535,0.030017696109080626,0.5998056047412109
3003,10,family,scratch,200,2560,0.3040300170631634,0.32725366924939003,0.29241819097005,
3003,10,family,warm,200,2560,0.13607894784795022,0.34522455920321116,0.03150614217031977,
3003,10,family,source_retrieval,200,2560,0.026896864474448872,0.01711019083508902,0.031790201294128795,0.6
3003,10,family,source_mixture,200,2560,0.02654564270475492,0.0171101428325017,0.031263392640881536,0.5998056047412109
3003,10,family,scratch,400,2560,0.06763438911267523,0.04140165259825736,0.08075075736988417,
3003,10,family,warm,400,2560,0.033102970234155,0.06278430116398824,0.018262304769238395,
3003,10,family,source_retrieval,400,2560,0.016590545542968866,0.013144592156581064,0.018313522236162765,0.6
3003,10,family,source_mixture,400,2560,0.01644368666407418,0.013145014875951678,0.018093022558135434,0.5998056047412109
