seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3017,10,coefficient,scratch,120,2560,0.5901856077061761,0.8425314739566749,0.46401267458092665,
3017,10,coefficient,warm,120,2560,0.12079524969909464,0.3062007940697774,0.02809247751375322,
3017,10,coefficient,source_retrieval,120,2560,0.25878701232130885,0.713941437845338,0.03120979955929425,0.5666666666666667
3017,10,coefficient,source_mixture,120,2560,0.2561038902348673,0.7111363185474624,0.028587676078569768,0.6968385427822558
3017,10,coefficient,scratch,200,2560,0.291184270892167,0.2598974752278217,0.3068276687243397,
3017,10,coefficient,warm,200,2560,0.05394385222008044,0.10609432336425803,0.02786861664799164,
3017,10,coefficient,source_retrieval,200,2560,0.1662329563652708,0.4373131970270573,0.030692836034377585,0.5666666666666667
3017,10,coefficient,source_mixture,200,2560,0.16457788633190942,0.4372859032705166,0.02822387786260583,0.6968385427822558
3017,10,coefficient,scratch,400,2560,0.025784266514753493,0.023751317026615273,0.02680074125882261,
3017,10,coefficient,warm,400,2560,0.015410283147756797,0.018300242530105156,0.013965303456582614,
3017,10,coefficient,source_retrieval,400,2560,0.017601772931923755,0.023108015026071394,0.014848651884849934,0.5666666666666667
3017,10,coefficient,source_mixture,400,2560,0.017213388105112023,0.023183575062565537,0.014228294626385262,0.6968385427822558
