method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
max_variance,789,30,5000,5.607771808281541,5.607257453724742,2.7176531296223403,2.306311059370637,228.56381940841675
