method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
max_variance,456,30,150,5.546282265335321,5.542825361713767,3.1631618216633797,1.7905056189745665,5889.242034673691
