loss,preference_margin,ref_margin,kl_from_ref,sigmoid_input,winner_target,loser_target
0.69140625,0.0,0.0,0.0,0.0,X2,X2
0.69140625,0.0,0.0,-4.0,0.0,X2,X2
0.51171875,-8.0,-12.0,-6.0,4.0,X7,X2
0.69140625,-8.0,-8.0,0.0,0.0,X6,X2
0.69140625,-8.0,-8.0,4.0,0.0,X7,X2
0.37109375,0.0,-8.0,0.0,8.0,X6,X2
0.37109375,0.0,-8.0,0.0,8.0,X7,X2
0.18359375,4.0,-12.0,0.0,16.0,X6,X2
0.18359375,4.0,-12.0,-8.0,16.0,X7,X2
0.08642578125,12.0,-12.0,-12.0,24.0,X6,X2
0.18359375,8.0,-8.0,0.0,16.0,X7,X2
0.69140625,0.0,0.0,-72.0,0.0,X2,X2
0.027099609375,28.0,-8.0,-54.0,36.0,X6,X2
0.0181884765625,32.0,-8.0,-76.0,40.0,X7,X2
0.69140625,0.0,0.0,-84.0,0.0,X2,X2
0.0010986328125,60.0,-8.0,-86.0,68.0,X6,X2
0.000148773193359375,80.0,-8.0,-120.0,88.0,X7,X2
0.00010251998901367188,88.0,-4.0,-134.0,92.0,X6,X2
0.69140625,0.0,0.0,-228.0,0.0,X2,X2
4.5299530029296875e-05,92.0,-8.0,-154.0,100.0,X7,X2
4.5299530029296875e-05,92.0,-8.0,-150.0,100.0,X6,X2
6.628036499023438e-05,88.0,-8.0,-160.0,96.0,X7,X2
1.3828277587890625e-05,108.0,-4.0,-172.0,112.0,X6,X2
4.231929779052734e-06,116.0,-8.0,-194.0,124.0,X7,X2
6.139278411865234e-06,108.0,-12.0,-172.0,120.0,X6,X2
8.940696716308594e-06,108.0,-8.0,-182.0,116.0,X7,X2
6.139278411865234e-06,112.0,-8.0,-204.0,120.0,X6,X2
1.8775463104248047e-06,124.0,-8.0,-230.0,132.0,X7,X2
1.3828277587890625e-05,104.0,-8.0,-252.0,112.0,X6,X2
2.726912498474121e-06,120.0,-8.0,-204.0,128.0,X7,X2
2.014636993408203e-05,100.0,-8.0,-190.0,108.0,X6,X2
6.139278411865234e-06,112.0,-8.0,-248.0,120.0,X7,X2
3.123283386230469e-05,96.0,-8.0,-256.0,104.0,X6,X2
5.699694156646729e-07,136.0,-8.0,-176.0,144.0,X7,X2
8.307397365570068e-07,132.0,-8.0,-194.0,140.0,X6,X2
1.8775463104248047e-06,120.0,-12.0,-218.0,132.0,X7,X2
8.307397365570068e-07,132.0,-8.0,-266.0,140.0,X6,X2
0.00010251998901367188,84.0,-8.0,-242.0,92.0,X7,X2
4.231929779052734e-06,116.0,-8.0,-238.0,124.0,X6,X2
4.231929779052734e-06,116.0,-8.0,-214.0,124.0,X7,X2
2.726912498474121e-06,124.0,-4.0,-292.0,128.0,X6,X2
1.8775463104248047e-06,124.0,-8.0,-246.0,132.0,X7,X2
4.231929779052734e-06,120.0,-4.0,-266.0,124.0,X6,X2
8.307397365570068e-07,128.0,-12.0,-254.0,140.0,X7,X2
8.940696716308594e-06,116.0,0.0,-246.0,116.0,X6,X2
1.2069940567016602e-06,128.0,-8.0,-244.0,136.0,X7,X2
8.307397365570068e-07,128.0,-12.0,-278.0,140.0,X6,X2
1.8775463104248047e-06,124.0,-8.0,-222.0,132.0,X7,X2
4.5299530029296875e-05,100.0,0.0,-286.0,100.0,X6,X2
1.2069940567016602e-06,124.0,-12.0,-240.0,136.0,X7,X2
1.8775463104248047e-06,128.0,-4.0,-214.0,132.0,X6,X2
8.307397365570068e-07,128.0,-12.0,-230.0,140.0,X7,X2
4.231929779052734e-06,116.0,-8.0,-242.0,124.0,X6,X2
5.699694156646729e-07,140.0,-4.0,-244.0,144.0,X7,X2
2.014636993408203e-05,100.0,-8.0,-274.0,108.0,X6,X2
2.726912498474121e-06,120.0,-8.0,-240.0,128.0,X7,X2
