episode,step,total_loss,loss_X1,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X2,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X100,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,loss_X31,loss_X32,loss_X33,loss_X34,loss_X35,loss_X36,loss_X37,loss_X38,loss_X39,loss_X40,loss_X41,loss_X42,loss_X43,loss_X44,loss_X45,loss_X46,loss_X47,loss_X48,loss_X49,loss_X50,loss_X51,loss_X52,loss_X53,loss_X54,loss_X55,loss_X56,loss_X57,loss_X58,loss_X59,loss_X60,loss_X61,loss_X62,loss_X63,loss_X64,loss_X65,loss_X66,loss_X67,loss_X68,loss_X69,loss_X70,loss_X71,loss_X72,loss_X73,loss_X74,loss_X75,loss_X76,loss_X77,loss_X78,loss_X79,loss_X80,loss_X81,loss_X82,loss_X83,loss_X84,loss_X85,loss_X86,loss_X87,loss_X88,loss_X89,loss_X90,loss_X91,loss_X92,loss_X93,loss_X94,loss_X95,loss_X96,loss_X97,loss_X98,loss_X99
0,0,205.71834748983383,1.1530277729034424,1.0251648426055908,0.8807380199432373,1.0811985731124878,0.9167967438697815,0.9549139738082886,0.8943619728088379,0.9573129415512085,1.0037075281143188,1.0672975778579712,0.9751609563827515,1.0505571365356445,1.058958888053894,0.9555654525756836,1.0162113904953003,2.529094934463501,1.811765432357788,1.8125779628753662,3.2044355869293213,3.519473075866699,2.667729377746582,2.1624507904052734,3.2846179008483887,1.7119078636169434,3.4817111492156982,0.7774010300636292,1.4786492586135864,3.1818039417266846,4.122619152069092,2.087430238723755,2.6309897899627686,1.2621999979019165,1.69919753074646,1.5742744207382202,1.4315783977508545,2.621460437774658,1.5728261470794678,1.4970805644989014,1.5330978631973267,2.313750743865967,3.3620901107788086,2.8721911907196045,0.8489281535148621,1.5726872682571411,4.152545928955078,1.4090427160263062,1.2380980253219604,4.401764869689941,1.629584550857544,1.0300533771514893,4.474943161010742,1.2779662609100342,1.1106317043304443,2.085085391998291,2.2287611961364746,3.103518486022949,2.874401092529297,0.8015646934509277,1.6824700832366943,4.251394271850586,0.5079919695854187,2.655714988708496,1.822363257408142,1.7082165479660034,0.7891131043434143,3.8017969131469727,2.250293493270874,0.5504143238067627,4.147549152374268,3.943981647491455,4.278378009796143,4.7641825675964355,1.8393826484680176,3.7583963871002197,4.056421279907227,3.264864206314087,3.5781915187835693,3.7388362884521484,2.3565094470977783,3.9427075386047363,5.9171953201293945,3.215714454650879,3.7669332027435303,3.95350980758667,1.4658124446868896,0.5708292126655579,3.457826614379883,2.4152355194091797,0.8089967966079712,1.345011830329895,1.373628854751587,2.032180070877075,3.170685052871704,0.866350531578064,1.3151664733886719,2.419642925262451,1.4126756191253662,2.3520915508270264,0.7275150418281555
0,1,20.50478939637542,1.170763373374939,1.0285650491714478,0.8813545107841492,1.0780136585235596,0.921253502368927,0.9532255530357361,0.9040814638137817,0.9565116167068481,1.0037075281143188,1.0750824213027954,0.9771119356155396,1.0502513647079468,1.058616042137146,0.9555919170379639,1.0225250720977783,0.07253018021583557,0.02509504184126854,0.03395068272948265,0.03647992014884949,1.2074236869812012,0.035495128482580185,0.030813366174697876,0.03964848443865776,0.044694684445858,0.028600387275218964,0.02764783799648285,0.027100229635834694,0.055338259786367416,0.03479427099227905,2.0467007160186768,0.052076347172260284,0.027209365740418434,0.07565363496541977,0.04118078574538231,0.055565908551216125,0.12396053969860077,0.0667755976319313,0.05157000198960304,0.04993598908185959,0.05977758765220642,0.027468707412481308,0.07407882809638977,0.029575878754258156,0.025217918679118156,0.06437163800001144,0.0355101004242897,0.0311876367777586,0.06556422263383865,0.057788290083408356,0.03913993760943413,1.8471343517303467,0.06164620816707611,0.7603606581687927,0.08583228290081024,0.0446951687335968,0.03869283199310303,0.13620515167713165,0.09731801599264145,0.02488754503428936,0.06350184977054596,0.08519444614648819,0.028001578524708748,0.27169179916381836,0.032742202281951904,0.16569317877292633,0.0749673992395401,0.03487591817975044,0.033730827271938324,0.4025566279888153,0.22912737727165222,0.2201278954744339,0.3282719552516937,0.688088595867157,0.5162839293479919,0.04148013889789581,0.42955735325813293,0.6766458749771118,1.185903549194336,0.09307512640953064,0.1987191140651703,0.2025681734085083,0.5931219458580017,0.40870168805122375,0.23005475103855133,0.24966274201869965,0.2687929570674896,0.030972810462117195,0.06895126402378082,0.2114933282136917,0.026715265586972237,0.0656808391213417,0.04588079825043678,0.20152094960212708,0.3057832717895508,0.09356454759836197,0.02389397658407688,0.28053832054138184,0.35091352462768555,0.14171649515628815
0,2,28.390740353614092,1.1576327085494995,1.0311838388442993,0.8856849074363708,1.0819886922836304,0.9162650108337402,0.9553335905075073,0.8991388082504272,0.9554414749145508,1.0037075281143188,1.069390892982483,0.975580096244812,1.0502849817276,1.0638408660888672,0.9602586627006531,1.0167776346206665,0.02480757050216198,0.02402850240468979,0.031070109456777573,0.03892923519015312,0.7170512676239014,0.029256707057356834,0.026286091655492783,0.029687460511922836,0.04276276007294655,0.034813154488801956,0.02155296877026558,0.02734571136534214,0.04551704227924347,0.032712340354919434,1.7143391370773315,0.03277246654033661,0.02629219740629196,0.07885391265153885,0.11036719381809235,0.03815822675824165,0.051111526787281036,0.6267097592353821,0.041934795677661896,0.05830903723835945,0.029105504974722862,0.032503340393304825,0.07533897459506989,0.03273201733827591,0.024859189987182617,0.17982859909534454,0.04876561835408211,0.03298204019665718,0.1662522554397583,0.43489500880241394,0.028977099806070328,1.6630644798278809,0.06124947592616081,0.03153816610574722,0.1150810718536377,0.04143708944320679,0.03705928474664688,0.07680556923151016,0.05636627972126007,0.027233930304646492,0.044903483241796494,0.06807829439640045,0.025576641783118248,0.40637367963790894,0.02682066150009632,0.02678123116493225,0.057678330689668655,0.047732219099998474,0.024175655096769333,3.1492395401000977,0.45581957697868347,0.63082355260849,0.566027820110321,1.7497755289077759,0.9035351276397705,0.09069769084453583,0.5119539499282837,0.8606674075126648,0.9560341238975525,0.1189894750714302,0.7033455967903137,0.1175924688577652,2.163820743560791,0.4947425425052643,0.24547280371189117,0.1961539387702942,0.30719831585884094,0.02918659895658493,0.34378954768180847,0.07409801334142685,0.030369902029633522,0.22036483883857727,0.05029003322124481,0.3956526517868042,0.6638835668563843,0.06469161808490753,0.12057243287563324,0.35375985503196716,0.6155944466590881,0.37323033809661865
0,3,29.67446152418852,1.1539106369018555,1.0400090217590332,0.8835567235946655,1.078637719154358,0.9164316654205322,0.9531897306442261,0.8961652517318726,0.9554935097694397,1.0037075281143188,1.073953628540039,0.9751529693603516,1.050255537033081,1.0614731311798096,0.9563982486724854,1.0148837566375732,0.17935515940189362,0.022489208728075027,0.031062686815857887,0.039041075855493546,0.8019428253173828,0.028699908405542374,0.035470690578222275,0.02674119547009468,0.044712167233228683,0.05696077272295952,0.020610496401786804,0.023043697699904442,0.025680305436253548,0.029513316228985786,2.0461513996124268,0.0317145474255085,0.025718677788972855,0.08095811307430267,0.06504982709884644,0.026662368327379227,0.04495037719607353,0.7540306448936462,0.024074219167232513,0.08137492090463638,0.029005462303757668,0.03313671424984932,0.0577336810529232,0.03693375736474991,0.027407051995396614,0.15404602885246277,0.07621664553880692,0.03663342818617821,0.11948616057634354,0.047461386770009995,0.023959940299391747,1.4020307064056396,0.03410130366683006,0.046372245997190475,0.13262246549129486,0.2320762425661087,0.03688209503889084,0.12866823375225067,0.04423536732792854,0.027825752273201942,0.04534149542450905,0.05530614033341408,0.025396492332220078,0.6007804274559021,0.04166394844651222,0.030047446489334106,0.08703549206256866,0.04325568303465843,0.027295978739857674,2.8170080184936523,0.5693265795707703,0.39735743403434753,0.7443375587463379,1.5656423568725586,0.656886637210846,0.1485142558813095,0.6565986275672913,0.9567747712135315,1.1640909910202026,0.15415221452713013,1.0394001007080078,0.29117628931999207,2.0747523307800293,0.6216828227043152,0.22466062009334564,0.18782156705856323,0.514082133769989,0.02253063954412937,0.33066415786743164,0.47610217332839966,0.02498231828212738,0.22937309741973877,0.08633244782686234,0.4717194736003876,0.3280423581600189,0.09229017794132233,0.1293657124042511,0.5769003629684448,0.41423338651657104,0.4760497212409973
0,4,25.983277259767057,1.154211401939392,1.0362989902496338,0.8805293440818787,1.0787662267684937,0.9163855910301208,0.9539448022842407,0.8934741616249084,0.9556639194488525,1.0095834732055664,1.0697675943374634,0.9753937125205994,1.050331473350525,1.0600007772445679,0.9562201499938965,1.0166964530944824,0.2403344064950943,0.023664886131882668,0.03252558037638664,0.035747602581977844,0.034978192299604416,0.026440482586622238,0.0326811783015728,0.02641102857887745,0.041018374264240265,0.027306845411658287,0.024707794189453125,0.02240472100675106,0.025118501856923103,0.027190713211894035,0.04224346950650215,0.03254559263586998,0.030801260843873024,0.041042160242795944,0.05287792161107063,0.03486214205622673,0.042561836540699005,1.177620768547058,0.028883203864097595,0.03540025278925896,0.033335402607917786,0.02975429594516754,0.06166967377066612,0.036878008395433426,0.021204043179750443,0.11940411478281021,0.024724185466766357,0.026741432026028633,0.09887527674436569,0.043390776962041855,0.0200605858117342,0.05745479092001915,0.043189868330955505,0.11046426743268967,0.1078030914068222,0.02430543676018715,0.050290849059820175,0.12619079649448395,0.039591286331415176,0.019421737641096115,0.03660164028406143,0.03235927224159241,0.07824345678091049,0.0548609159886837,0.024303190410137177,0.029269641265273094,0.0939730554819107,0.028461536392569542,0.028072204440832138,4.526278495788574,0.7771473526954651,0.5680412650108337,0.5783394575119019,1.8526743650436401,0.3789493441581726,0.11624365299940109,0.6866275668144226,1.4537628889083862,0.39538437128067017,0.2752124071121216,0.8696839213371277,0.20868483185768127,1.916893720626831,0.21167008578777313,0.21534845232963562,0.07858839631080627,0.6404247283935547,0.03138890117406845,0.11292225122451782,1.0599427223205566,0.02280539833009243,0.3106864094734192,0.06267588585615158,0.5114264488220215,0.14670003950595856,0.07596103101968765,0.2927004396915436,0.38193053007125854,0.5337031483650208,0.048761386424303055
0,5,25.17532637193799,1.1554739475250244,1.0376051664352417,0.8807916045188904,1.0793448686599731,0.9163289666175842,0.9535251259803772,0.8938819766044617,0.9554416537284851,1.0095010995864868,1.0676627159118652,0.9758553504943848,1.0504939556121826,1.0601906776428223,0.955985963344574,1.0149626731872559,0.05168205499649048,0.022132134065032005,0.029196225106716156,0.030043262988328934,0.03406747430562973,0.02759755402803421,0.03865811601281166,0.028769759461283684,0.033020082861185074,0.030260935425758362,0.02126813307404518,0.02147417888045311,0.024785881862044334,0.026599382981657982,0.04971403628587723,0.039923038333654404,0.03305478394031525,0.04015243798494339,0.03367999941110611,0.02515592984855175,0.040023114532232285,0.8838133811950684,0.05281287431716919,0.06127019226551056,0.028911922127008438,0.03009110875427723,0.05090911686420441,0.08436073362827301,0.022058818489313126,0.09657692909240723,0.02389841340482235,0.025424715131521225,0.07947918772697449,0.03879670798778534,0.024789677932858467,0.058079902082681656,0.03900467976927757,0.1240333542227745,0.0894203633069992,0.02108249068260193,0.04861445724964142,0.07784958183765411,0.03787172585725784,0.02688361331820488,0.042842715978622437,0.03151369467377663,0.06125436723232269,0.046437691897153854,0.02613120712339878,0.02769339457154274,0.09741434454917908,0.02782267890870571,0.03122590482234955,3.3075897693634033,0.6550592184066772,0.5971587300300598,0.2903917729854584,1.9721698760986328,0.3961224853992462,0.1234537661075592,0.8624975085258484,1.31683349609375,0.3446497917175293,0.34209129214286804,0.7925797700881958,0.2884351909160614,2.6941089630126953,0.37885335087776184,0.2488553375005722,0.08179671317338943,0.8432256579399109,0.039706967771053314,0.08175985515117645,1.1558947563171387,0.028444157913327217,0.443363219499588,0.0665735974907875,0.45149654150009155,0.12988200783729553,0.030353298410773277,0.3852097690105438,0.5319875478744507,0.1427718549966812,0.05097249522805214
0,6,26.192743634805083,1.1551706790924072,1.0337634086608887,0.8810846209526062,1.0794677734375,0.9162730574607849,0.9532597661018372,0.8940181732177734,0.9557267427444458,1.0095006227493286,1.0673418045043945,0.9767283797264099,1.0502842664718628,1.0605363845825195,0.9558802247047424,1.0150634050369263,0.058492545038461685,0.026433907449245453,0.029799599200487137,0.03646402806043625,0.0334673672914505,0.027274249121546745,0.035021234303712845,0.02829901874065399,0.03364197537302971,0.026832962408661842,0.022624917328357697,0.027026532217860222,0.029948923736810684,0.03332710266113281,0.06583212316036224,0.03176555410027504,0.03449111431837082,0.03783711791038513,0.03286130353808403,0.02834640070796013,0.04614320024847984,0.7440750002861023,0.04327011480927467,0.0549546554684639,0.035357095301151276,0.024972068145871162,0.056534748524427414,0.047194089740514755,0.021644005551934242,0.1136258989572525,0.024162178859114647,0.022974500432610512,0.05044165626168251,0.049340687692165375,0.025585560128092766,0.07563526183366776,0.04020596295595169,0.14213262498378754,0.07444579899311066,0.02891068160533905,0.044072575867176056,0.08230968564748764,0.03670012578368187,0.03277377784252167,0.03940927982330322,0.03734578937292099,0.06552918255329132,0.04655052348971367,0.023863960057497025,0.03117944300174713,0.09248322993516922,0.04644136130809784,0.028514720499515533,3.6440300941467285,0.8446910977363586,0.36435070633888245,0.4743688106536865,1.3945552110671997,0.24281249940395355,0.10969339311122894,1.065085530281067,1.4594284296035767,0.317330539226532,0.5126560926437378,0.696280837059021,0.35141822695732117,3.3251771926879883,0.5598641037940979,0.2917531728744507,0.08830203860998154,0.6402232646942139,0.032894495874643326,0.08611541986465454,1.5982563495635986,0.02295651100575924,0.34775787591934204,0.07788410782814026,0.5137166976928711,0.07848232984542847,0.027211662381887436,0.4510786831378937,0.3977752923965454,0.12569157779216766,0.04151410609483719
0,7,25.59587443806231,1.1540642976760864,1.0330257415771484,0.8811342716217041,1.0785942077636719,0.9166794419288635,0.953575074672699,0.8939686417579651,0.9560661911964417,1.0091484785079956,1.0677075386047363,0.975887656211853,1.0506043434143066,1.06009840965271,0.9560850262641907,1.0149613618850708,0.04999717324972153,0.0250747911632061,0.026776229962706566,0.03240717574954033,0.03329228609800339,0.028514588251709938,0.036754630506038666,0.024288833141326904,0.031930625438690186,0.028476253151893616,0.024436000734567642,0.021628014743328094,0.02650342509150505,0.03283339738845825,0.046549584716558456,0.03715309128165245,0.024278273805975914,0.03756073862314224,0.03287578746676445,0.027390016242861748,0.0664103552699089,0.7659133076667786,0.04687875509262085,0.04602507874369621,0.019569434225559235,0.022603219375014305,0.06986601650714874,0.08538275957107544,0.025289203971624374,0.14681409299373627,0.02381417341530323,0.022931957617402077,0.0518142394721508,0.10645155608654022,0.02817530930042267,0.08173045516014099,0.04174281284213066,0.1503223478794098,0.08832156658172607,0.026666047051548958,0.04833805561065674,0.10778148472309113,0.04009955748915672,0.029090357944369316,0.042202964425086975,0.03224897012114525,0.03192876651883125,0.044115353375673294,0.025997089222073555,0.03781125694513321,0.08934273570775986,0.06731493026018143,0.025114310905337334,3.861917495727539,0.45949089527130127,0.39240241050720215,0.3246549367904663,0.6855649352073669,0.2754201292991638,0.08107269555330276,1.120416522026062,0.9931594729423523,0.42854705452919006,0.526364803314209,0.8870846629142761,0.46662360429763794,2.353097677230835,0.7585157752037048,0.37214112281799316,0.12403400987386703,0.7952735424041748,0.0360061451792717,0.07051566988229752,1.2549729347229004,0.023405451327562332,0.6511744260787964,0.07312174141407013,0.5316444635391235,0.575101375579834,0.026412680745124817,0.6558228135108948,0.40988126397132874,0.17855988442897797,0.03632426634430885
1,0,200.08256301283836,1.1530277729034424,1.0251648426055908,0.8807380199432373,1.0811985731124878,0.9167967438697815,0.9549139738082886,0.8943619728088379,0.9573129415512085,1.0037075281143188,1.0672975778579712,0.9751609563827515,1.0505571365356445,1.058958888053894,0.9555654525756836,1.0162113904953003,1.5946842432022095,2.2507944107055664,1.847463607788086,3.346457004547119,4.567248344421387,3.3264846801757812,1.6568228006362915,3.0565974712371826,1.3251597881317139,3.7083828449249268,0.687411904335022,1.2240337133407593,3.7766330242156982,3.889974594116211,1.62064790725708,2.7644147872924805,1.205974817276001,2.047656774520874,1.8034073114395142,0.6650927066802979,2.8096864223480225,1.491590976715088,1.4144240617752075,2.5680205821990967,2.695767879486084,2.484241008758545,3.0344114303588867,0.842355489730835,1.3584390878677368,3.953878402709961,0.6564396023750305,1.1621037721633911,4.222816467285156,1.5798683166503906,0.9596680998802185,3.6145617961883545,1.133394479751587,1.0513821840286255,2.3106796741485596,2.1174395084381104,2.2010228633880615,3.482011318206787,1.556052803993225,1.6050938367843628,3.2115819454193115,0.9358665943145752,1.2196954488754272,1.7665468454360962,1.0197759866714478,0.811733603477478,3.622648000717163,2.704543352127075,0.4842775762081146,3.6772661209106445,3.814652919769287,4.136671543121338,4.732977867126465,2.1322546005249023,3.881263256072998,4.028437614440918,3.365569591522217,4.40375280380249,3.452817916870117,2.234861135482788,3.956698179244995,5.386634349822998,2.759688377380371,2.252962827682495,4.013556957244873,1.839918613433838,0.5832344889640808,2.810896635055542,2.517683267593384,1.0475494861602783,1.1721196174621582,2.101491928100586,1.9439340829849243,2.943650007247925,1.1060551404953003,1.7678885459899902,2.3509395122528076,0.9258082509040833,2.617785930633545,0.6779845356941223
1,1,15.936629487946629,1.152935266494751,1.0295608043670654,0.891453742980957,1.0954028367996216,0.9356664419174194,0.9545785188674927,0.9095667004585266,0.9555516839027405,1.0037075281143188,1.1107816696166992,0.9835324287414551,1.050262212753296,1.0590862035751343,0.958592414855957,1.0158401727676392,0.22903335094451904,0.029652494937181473,0.0387205071747303,0.03635086491703987,0.5192334055900574,0.03349538519978523,0.03387888893485069,0.0319749116897583,0.06421412527561188,0.0553448386490345,0.02356603555381298,0.04236108809709549,0.0610283762216568,0.03377044200897217,1.2819693088531494,0.040853019803762436,0.04633812978863716,0.08683470636606216,0.07482650876045227,0.025606095790863037,0.11570852994918823,0.04716083034873009,0.029980596154928207,0.04968752712011337,0.046302907168865204,0.028726182878017426,0.05794892460107803,0.045635078102350235,0.026379508897662163,0.12107294052839279,0.036763910204172134,0.14503686130046844,0.08922781050205231,0.17116615176200867,0.051929015666246414,1.544716477394104,0.026755783706903458,0.03524814918637276,0.04746929928660393,0.02907879464328289,0.027664663270115852,0.06566121429204941,0.029293350875377655,0.02764340490102768,0.047509368509054184,0.02299601025879383,0.14611445367336273,0.10083138942718506,0.11620939522981644,0.04369066655635834,0.07042103260755539,0.04045867919921875,0.030501853674650192,0.25071755051612854,0.22204916179180145,0.8484113812446594,0.2946111559867859,0.22690078616142273,0.459482342004776,0.23696084320545197,0.5587432980537415,0.18046636879444122,0.8263118267059326,0.2661648392677307,0.10469384491443634,0.2523995041847229,0.22171485424041748,0.307576984167099,0.27474579215049744,0.04812826216220856,0.07359848916530609,0.027125205844640732,0.054031852632761,0.0322013795375824,0.02470804750919342,0.08518736064434052,0.12584176659584045,0.06987621635198593,0.2340080589056015,0.08696318417787552,0.03414448723196983,0.04888139292597771,0.05004582181572914,0.08459045737981796
