episode,step,total_loss,loss_n_035c,loss_n_3db3,loss_n_950e,loss_n_dc66,loss_n_f46a,loss_n_0301,loss_n_0695,loss_n_0981,loss_n_14bf,loss_n_1879,loss_n_2c14,loss_n_3e97,loss_n_41d2,loss_n_55ca,loss_n_914a,loss_n_93bb,loss_n_a082,loss_n_ac63,loss_n_aebc,loss_n_b857,loss_n_d447,loss_n_d666,loss_n_db25,loss_n_e957,loss_n_eb67,loss_n_ed74,loss_n_f4d6,loss_n_f5eb,loss_n_fd34,loss_n_fd9d
0,0,56.53423864245415,1.1102687120437622,0.936153769493103,0.9841923713684082,0.9314996600151062,0.9871573448181152,2.1919643878936768,2.082258939743042,1.0205044746398926,0.4366801083087921,3.682070255279541,1.8924129009246826,1.2850128412246704,1.454501748085022,2.0497148036956787,3.0745606422424316,2.2198243141174316,1.8792710304260254,0.8427883386611938,4.053438663482666,1.6851288080215454,1.6282225847244263,1.5271600484848022,2.685616970062256,3.708547592163086,2.2842676639556885,1.1261091232299805,2.775195837020874,3.7171542644500732,4.267541408538818,1.9744365215301514
0,1,12.775261699035763,1.1268703937530518,0.9385573267936707,1.0015015602111816,0.9281958937644958,0.9868346452713013,1.9614968299865723,0.15115025639533997,0.22614586353302002,0.23242639005184174,0.038323815912008286,0.02039298228919506,0.04176695644855499,0.18856370449066162,2.0067148208618164,0.03004644252359867,1.524410367012024,0.10233505070209503,0.04193860664963722,0.027588002383708954,0.176152765750885,0.031286828219890594,0.0476912185549736,0.0265676099807024,0.5818734765052795,0.07119709998369217,0.040709398686885834,0.07128484547138214,0.5893877148628235,2.473731756210327,1.0756869316101074
0,2,5.381405881419778,1.1222611665725708,0.9450832009315491,0.9906397461891174,0.927449107170105,0.9877444505691528,0.4412015378475189,0.13944369554519653,0.027362609282135963,0.12362156063318253,0.031978756189346313,0.022112758830189705,0.06632349640130997,0.216346874833107,0.41167905926704407,0.043602198362350464,0.027752701193094254,0.19212155044078827,0.03570766746997833,0.031924620270729065,0.24727322161197662,0.026773197576403618,0.039386726915836334,0.061206210404634476,0.9042744040489197,0.11043518036603928,0.026572145521640778,0.0664428323507309,0.7205921411514282,0.27707168459892273,0.09556351602077484
0,3,4.88614548780024,1.1138312816619873,0.9362783432006836,0.9863320589065552,0.92466139793396,0.9865952134132385,0.3006078004837036,1.0349390506744385,0.028799379244446754,0.12220406532287598,0.029477017000317574,0.026903705671429634,0.024065081030130386,0.12204327434301376,0.11069922149181366,0.035149991512298584,0.024323925375938416,0.2782895565032959,0.039282143115997314,0.0405506007373333,0.19448721408843994,0.02538817748427391,0.028794599696993828,0.08062432706356049,0.4851715862751007,0.17615732550621033,0.022204631939530373,0.09461890906095505,0.3218563497066498,0.18518373370170593,0.06478416174650192
0,4,5.762892217561602,1.1103750467300415,0.9364249110221863,0.9922148585319519,0.925504744052887,0.987900972366333,0.9070860147476196,0.3577326238155365,0.025210699066519737,0.08031050115823746,0.03374043479561806,0.027186991646885872,0.03980056196451187,0.03751762956380844,0.33414047956466675,0.03061935119330883,0.03147877752780914,0.08661625534296036,0.12942592799663544,0.03714943677186966,0.9452975988388062,0.027852457016706467,0.02822762541472912,0.17170386016368866,0.3642616868019104,0.05402831360697746,0.025494948029518127,0.11938738822937012,0.7777969241142273,0.07227016985416412,0.028071453794836998
0,5,3.9940546445548533,1.1097551584243774,0.9359925389289856,0.9903453588485718,0.9270633459091187,0.9881078004837036,0.12660621106624603,0.23808486759662628,0.026386981830000877,0.08212023228406906,0.027504226192831993,0.02442019246518612,0.04146980866789818,0.03383118659257889,0.1342158168554306,0.031371310353279114,0.032887160778045654,0.08570338040590286,0.058700285851955414,0.030106591060757637,0.7642132043838501,0.02343614213168621,0.030545150861144066,0.1615789234638214,0.2718057632446289,0.0913301482796669,0.02459404245018959,0.1338168829679489,0.44403690099716187,0.06101531162858009,0.024021081626415253
0,6,3.5020196203142406,1.1101635694503784,0.9358860850334167,0.9882848262786865,0.9274634122848511,0.9897581934928894,0.11073364317417145,0.2367158979177475,0.02430492453277111,0.13260133564472198,0.028085442259907722,0.025149518623948097,0.0637388676404953,0.02804707922041416,0.15780003368854523,0.029886003583669662,0.03368912264704704,0.10317531228065491,0.0644916445016861,0.03262617811560631,0.330833375453949,0.02467091754078865,0.029006285592913628,0.18358227610588074,0.2251020222902298,0.09770168364048004,0.024248765781521797,0.12079810351133347,0.3255842328071594,0.054319754242897034,0.024815982207655907
0,7,3.404038402810693,1.11446213722229,0.9359110593795776,0.9895262122154236,0.9292624592781067,0.9880194664001465,0.20139341056346893,0.8503797054290771,0.025310467928647995,0.12489548325538635,0.028863461688160896,0.026389313861727715,0.06574181467294693,0.02144639380276203,0.07792117446660995,0.027505088597536087,0.02161644771695137,0.02352917566895485,0.047418829053640366,0.034292347729206085,0.02938181348145008,0.024019207805395126,0.027090134099125862,0.043219346553087234,0.17788174748420715,0.253612220287323,0.021943993866443634,0.06547470390796661,0.10736223310232162,0.06142985075712204,0.02448377013206482
0,8,2.71904038451612,1.1161088943481445,0.9359066486358643,0.9888366460800171,0.9317284226417542,0.988652229309082,0.13919177651405334,0.284995436668396,0.02430155500769615,0.11549099534749985,0.030889689922332764,0.02151675522327423,0.06253867596387863,0.02329707145690918,0.07945682853460312,0.03292716667056084,0.024336738511919975,0.022604990750551224,0.04525434225797653,0.02991473115980625,0.03776121139526367,0.024694588035345078,0.031028347089886665,0.04145015403628349,0.1263369768857956,0.24437294900417328,0.020889312028884888,0.06721507757902145,0.12859009206295013,0.04688277468085289,0.020855579525232315
0,9,2.5916916605085136,1.1123749017715454,0.9362081289291382,0.9882431626319885,0.9325027465820312,0.9881086349487305,0.14363834261894226,0.1752692461013794,0.023457158356904984,0.14332512021064758,0.030975082889199257,0.022322922945022583,0.0653778538107872,0.023660525679588318,0.06538182497024536,0.02806614339351654,0.01954028196632862,0.024314256384968758,0.04387551546096802,0.032621562480926514,0.03187108784914017,0.02838064916431904,0.03200722113251686,0.04192299768328667,0.10318082571029663,0.2251541167497635,0.024337489157915115,0.06263946741819382,0.12966382503509521,0.05810842290520668,0.02111220546066761
