seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3011,10,family,scratch,120,2560,0.8218800479788975,0.9349714481865412,0.7653343478750759,
3011,10,family,warm,120,2560,0.2760012561630267,0.7680317854372732,0.029985991525903373,
3011,10,family,source_retrieval,120,2560,0.08923983825595608,0.2017519477254524,0.03298378352120794,0.4666666666666667
3011,10,family,source_mixture,120,2560,0.09056104323469914,0.20881732291675653,0.0314329033936705,0.5824470356673088
3011,10,family,scratch,200,2560,0.31827559480160983,0.3127387655731849,0.3210440094158222,
3011,10,family,warm,200,2560,0.1108823066963878,0.2753613395311576,0.028642790279002878,
3011,10,family,source_retrieval,200,2560,0.036586662364701164,0.04897151237156446,0.030394237361269512,0.4666666666666667
3011,10,family,source_mixture,200,2560,0.03766624174404965,0.0521313673589338,0.03043367893660758,0.5824470356673088
3011,10,family,scratch,400,2560,0.047552645727016715,0.0942960306974099,0.024180953241820145,
3011,10,family,warm,400,2560,0.03129748641467066,0.07060881356078622,0.011641822841612873,
3011,10,family,source_retrieval,400,2560,0.01485258019645432,0.02143335593273294,0.01156219232831501,0.4666666666666667
3011,10,family,source_mixture,400,2560,0.015155391221637164,0.022520532896121246,0.011472820384395125,0.5824470356673088
