method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
bayesian_oed,789,30,150,5.605873530730605,5.59704795666039,4.910250923782587,2.393069227412343,27775.696253299713
