episode,episode_final_loss
0,5.618283061310649
1,5.606538096442819
2,5.604142909869552
3,5.609170326963067
4,5.607010142877698
5,5.609852882102132
6,5.606659173965454
7,5.610525369644165
8,5.6098252311348915
9,5.615983897820115
10,5.613631600514054
11,5.608531329780817
12,5.60394143871963
13,5.606036270037293
14,5.60856669396162
15,5.624253865331411
16,5.6094841957092285
17,5.610136115923524
18,5.606398271396756
19,5.609494220465422
20,5.611613750457764
21,5.610585609450936
22,5.611856251955032
23,5.600734002888203
24,5.610154118388891
25,5.613155290484428
26,5.6051000989973545
27,5.60535922832787
28,5.6111964620649815
29,5.6055379416793585
30,5.6039304584264755
31,5.618537273257971
32,5.601425141096115
33,5.60386255569756
34,5.605913542211056
35,5.607864875346422
36,5.606264082714915
37,5.605084579437971
38,5.610378906130791
39,5.601910676807165
40,5.604852145537734
41,5.6056638062000275
42,5.617247778922319
43,5.60855320841074
44,5.609640631824732
45,5.613746566697955
46,5.6101531479507685
47,5.610510494560003
48,5.608421701937914
49,5.609308065846562
50,5.621820250526071
51,5.617086218670011
52,5.608786463737488
53,5.612011767923832
54,5.620128616690636
55,5.6131515465676785
56,5.604133909568191
57,5.608525808900595
58,5.607555985450745
59,5.604462159797549
60,5.604365073144436
61,5.608883935958147
62,5.6085055358707905
63,5.614519990980625
64,5.602651223540306
65,5.613831939175725
66,5.605246936902404
67,5.619389425963163
68,5.612075777724385
69,5.602444173768163
70,5.611380413174629
71,5.6104526575654745
72,5.61102632060647
73,5.616130534559488
74,5.610677987337112
75,5.629742374643683
76,5.606180008500814
77,5.607336258515716
78,5.609186425805092
79,5.609349433332682
80,5.605451636016369
81,5.613059865310788
82,5.6104946956038475
83,5.610294409096241
84,5.616346111521125
85,5.603734582662582
86,5.6066798977553844
87,5.604439336806536
88,5.605975490063429
89,5.613155886530876
90,5.609916314482689
91,5.6222482565790415
92,5.608236582949758
93,5.599308991804719
94,5.613303504884243
95,5.6084019318223
96,5.609700215980411
97,5.6132816933095455
98,5.606048012152314
99,5.614595243707299
100,5.611098797991872
101,5.6118846368044615
102,5.598390748724341
103,5.6160896476358175
104,5.6190709583461285
105,5.605262381955981
106,5.608617657795548
107,5.609509954228997
108,5.611886002123356
109,5.609482208266854
110,5.615783132612705
111,5.608396407216787
112,5.6225466299802065
113,5.6012450363487005
114,5.609221508726478
115,5.612252393737435
116,5.612516768276691
117,5.605935642495751
118,5.610734770074487
119,5.604645883664489
120,5.6058064345270395
121,5.610691899433732
122,5.611036971211433
123,5.6134643498808146
124,5.607174986973405
125,5.607934642583132
126,5.612270824611187
127,5.608440591022372
128,5.609326098114252
129,5.604736015200615
130,5.606618812307715
131,5.614773157984018
132,5.610398488119245
133,5.606688216328621
134,5.617638109251857
135,5.610810553655028
136,5.619215765967965
137,5.60866205021739
138,5.606116395443678
139,5.603237651288509
140,5.610141612589359
141,5.608221106231213
142,5.617234041914344
143,5.601897994056344
144,5.600852770730853
145,5.60622002184391
146,5.614048298448324
147,5.6045921593904495
148,5.603594312444329
149,5.605873530730605
