seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3012,3,family,scratch,120,2560,0.7944989798953938,0.6081246485100636,0.8152072389382082,
3012,3,family,warm,120,2560,0.09461427218401831,0.5988165660315797,0.03859179508984482,
3012,3,family,source_retrieval,120,2560,0.04346108558331042,0.07663670749275546,0.03977490537114986,0.7666666666666667
3012,3,family,source_mixture,120,2560,0.04284468279264516,0.07663670749275589,0.03909001338152174,0.8092902175806862
3012,3,family,scratch,200,2560,0.3201793804310953,0.1847979296310942,0.33522176385331764,
3012,3,family,warm,200,2560,0.025776900313407573,0.07677658777358602,0.020110268373387745,
3012,3,family,source_retrieval,200,2560,0.02316590103603798,0.04872761678473344,0.020325710397294035,0.7666666666666667
3012,3,family,source_mixture,200,2560,0.023140341620004005,0.04872761678473283,0.020297311046145246,0.8092902175806862
3012,3,family,scratch,400,2560,0.05776030138238067,0.02943160186370732,0.06090793466223327,
3012,3,family,warm,400,2560,0.015697501335601414,0.032755317044545394,0.01380218847905208,
3012,3,family,source_retrieval,400,2560,0.0138319465792767,0.013868127667305724,0.013827926458384588,0.7666666666666667
3012,3,family,source_mixture,400,2560,0.013817426943105246,0.013868127667305817,0.013811793529305182,0.8092902175806862
