seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3004,3,coefficient,scratch,120,2560,0.5418903394233948,0.9120507693725332,0.5007614027623793,
3004,3,coefficient,warm,120,2560,0.05278977128327478,0.13469715756126324,0.043688950585720504,
3004,3,coefficient,source_retrieval,120,2560,0.057068669052572754,0.16867365274889487,0.04466811530853696,0.8333333333333334
3004,3,coefficient,source_mixture,120,2560,0.05669900075754453,0.16937602716558978,0.04417933115665061,0.8821639494514874
3004,3,coefficient,scratch,200,2560,0.3417738363997414,0.13235217007252464,0.3650429104360988,
3004,3,coefficient,warm,200,2560,0.03687497096043309,0.06405572392899983,0.033854887297259,
3004,3,coefficient,source_retrieval,200,2560,0.03686708754838952,0.057925878795018725,0.034527221854319605,0.8333333333333334
3004,3,coefficient,source_mixture,200,2560,0.03634415242677056,0.05848424971392302,0.03388414161708695,0.8821639494514874
3004,3,coefficient,scratch,400,2560,0.025739606860432352,0.037978463253947346,0.024379733927819572,
3004,3,coefficient,warm,400,2560,0.010624183373422438,0.015345837545392385,0.010099555132092443,
3004,3,coefficient,source_retrieval,400,2560,0.011331325875103717,0.022581965675668985,0.010081254786152018,0.8333333333333334
3004,3,coefficient,source_mixture,400,2560,0.011355580515693875,0.022696074011115397,0.010095525682869259,0.8821639494514874
