episode,step,total_loss,loss_n_1781,loss_n_468e,loss_n_799e,loss_n_b0d2,loss_n_1661,loss_n_1798,loss_n_1e3e,loss_n_21a1,loss_n_2841,loss_n_40f9,loss_n_4d78,loss_n_589b,loss_n_6884,loss_n_7078,loss_n_7844,loss_n_8014,loss_n_8190,loss_n_8651,loss_n_a248,loss_n_a74c,loss_n_aeb9,loss_n_b33f,loss_n_b4e3,loss_n_b6cf,loss_n_ba81,loss_n_cfb4,loss_n_f7da,loss_n_fa43,loss_n_fed1
0,0,56.53064541816711,1.0445493459701538,1.02772057056427,0.9859315156936646,1.0553823709487915,1.622996211051941,3.913139820098877,0.6732081770896912,2.0353968143463135,0.9660964012145996,1.351125717163086,0.5596029162406921,0.5339066386222839,4.671989440917969,0.9362640976905823,0.7722069025039673,2.5900611877441406,2.682231903076172,1.9960674047470093,1.9345557689666748,1.7515321969985962,3.9771175384521484,1.6743234395980835,3.3411951065063477,5.176943302154541,2.8301661014556885,2.6304516792297363,3.6766791343688965,2.1409122943878174,1.2697584629058838
0,1,8.916480349376798,1.0389918088912964,1.0303517580032349,1.0027531385421753,1.055009365081787,0.027111662551760674,0.8917951583862305,0.055501218885183334,0.13574300706386566,0.12622757256031036,0.033796414732933044,0.026833046227693558,0.0567222461104393,0.6488138437271118,0.04018693417310715,0.119586281478405,0.038540273904800415,0.33592140674591064,0.14142252504825592,0.22349783778190613,0.0491391085088253,0.07167364656925201,0.09382466226816177,0.034444212913513184,3.090602397918701,0.4295395612716675,0.042226579040288925,0.04934786632657051,0.043020375072956085,1.285541296005249
0,2,6.022847733274102,1.0478532314300537,1.0304570198059082,0.9848460555076599,1.0545650720596313,0.033390190452337265,1.2160279750823975,0.06834470480680466,0.3291066288948059,0.16028718650341034,0.05065441504120827,0.02802581898868084,0.05765878036618233,0.20886142551898956,0.10566753149032593,0.0906662866473198,0.030866192653775215,1.0794776678085327,0.1592196226119995,0.22599995136260986,0.038150686770677567,0.10412018746137619,0.04226740449666977,0.024947913363575935,0.3551126718521118,0.03773275762796402,0.07726172357797623,0.03415419161319733,0.4732135534286499,0.16808798909187317
0,3,7.602674762159586,1.0484027862548828,1.0298118591308594,0.9847708940505981,1.0588418245315552,0.02805166319012642,1.3298853635787964,0.06003852188587189,0.5203327536582947,0.34596124291419983,0.07253202795982361,0.025361953303217888,0.07570433616638184,0.5304487347602844,0.3009004592895508,0.2210603654384613,0.03423607721924782,0.8304516077041626,0.41654184460639954,0.5473918318748474,0.027535077184438705,0.1723126769065857,0.03742799535393715,0.026482341811060905,0.1060238927602768,0.043481700122356415,0.10216058790683746,0.041209183633327484,0.8258662223815918,0.05691082775592804
0,4,7.800764609128237,1.0480546951293945,1.0288405418395996,0.9836227297782898,1.0561349391937256,0.03660102188587189,1.2750074863433838,0.09104684740304947,0.33652910590171814,0.8170066475868225,0.05157918855547905,0.02926119789481163,0.025947628542780876,1.1345549821853638,0.12964320182800293,0.0664820522069931,0.031653985381126404,0.5580910444259644,0.15546844899654388,0.9290047287940979,0.026824122294783592,0.15800926089286804,0.05387045443058014,0.031014159321784973,0.08806343376636505,0.09252826124429703,0.04867330193519592,0.03921862691640854,0.693738579750061,0.07761625945568085
0,5,8.650123114138841,1.0490503311157227,1.0285588502883911,0.983757734298706,1.0560109615325928,0.039127249270677567,1.215585708618164,0.09903503209352493,0.4387877881526947,0.6042413711547852,0.06482041627168655,0.02774452045559883,0.025895990431308746,1.1466858386993408,0.12290786951780319,0.09138427674770355,0.028306154534220695,0.538683295249939,0.4632614254951477,1.177873134613037,0.03234555199742317,0.218047633767128,0.06795762479305267,0.03166760876774788,0.35958918929100037,0.1266871690750122,0.03711302578449249,0.02843593619763851,0.7778021693229675,0.0626615583896637
0,6,8.695328495278954,1.044814109802246,1.02969491481781,0.9835600852966309,1.054900884628296,0.04853428900241852,0.3449912369251251,0.09096556156873703,0.5998165011405945,0.5582430362701416,0.0588393472135067,0.029913712292909622,0.08988705277442932,2.1826868057250977,0.08984089642763138,0.10432691872119904,0.02615840919315815,0.16918928921222687,0.5577782392501831,1.0144754648208618,0.027388092130422592,0.15865035355091095,0.09314915537834167,0.02244839444756508,0.5465582013130188,0.09488382935523987,0.03498940169811249,0.02716906927525997,0.8781363368034363,0.023714901879429817
0,7,8.38000977896154,1.0440022945404053,1.0276671648025513,0.9839798212051392,1.055783987045288,0.08018100261688232,0.5843873620033264,0.0992526113986969,0.7541677355766296,0.5074505805969238,0.07172417640686035,0.022654704749584198,0.13003847002983093,0.6959541440010071,0.11826959997415543,0.06381233036518097,0.0264730304479599,0.20489169657230377,0.5643060803413391,0.947346568107605,0.025911230593919754,0.17885451018810272,0.08925031870603561,0.026218250393867493,0.7193746566772461,0.12879788875579834,0.0441061295568943,0.031210696324706078,1.4188045263290405,0.02428482472896576
0,8,7.38732125647366,1.0463078022003174,1.0276174545288086,0.9842455387115479,1.0558704137802124,0.06641138345003128,0.4295240640640259,0.10444386303424835,0.8733522891998291,0.4644422233104706,0.06728210300207138,0.023270677775144577,0.1186731830239296,0.6756036877632141,0.09643574059009552,0.07014546543359756,0.027912242338061333,0.21212434768676758,0.5581150650978088,1.1860830783843994,0.028047701343894005,0.15746550261974335,0.07179979979991913,0.024156613275408745,0.6468077301979065,0.15161725878715515,0.03193161264061928,0.029331352561712265,0.3952334225177765,0.054302606731653214
1,0,56.72313420772552,1.0445493459701538,1.02772057056427,0.9859315156936646,1.0553823709487915,1.8867255449295044,4.776813507080078,0.8368709087371826,2.173276662826538,1.1466223001480103,0.5935110449790955,0.7924004793167114,0.5479705929756165,4.748166084289551,0.7904088497161865,0.9145318269729614,2.8607146739959717,2.878573417663574,2.597548246383667,1.679597020149231,2.1411283016204834,3.6040871143341064,1.581641435623169,2.3739540576934814,5.301479816436768,1.8427033424377441,2.084091901779175,3.550905227661133,2.8879857063293457,1.3087093830108643
1,1,7.020181658864021,1.0583285093307495,1.029389500617981,0.9846127033233643,1.0558663606643677,0.033130746334791183,0.24850650131702423,0.039080388844013214,0.5558475255966187,0.21052801609039307,0.14231207966804504,0.022638937458395958,0.041039466857910156,0.4503779709339142,0.2474701851606369,0.03306388109922409,0.02621290273964405,0.2593061923980713,0.07706313580274582,0.07509544491767883,0.05223963409662247,0.09721043705940247,0.05591868609189987,0.03837807849049568,1.7400381565093994,0.20394331216812134,0.09046623855829239,0.03478257358074188,0.08844605833292007,1.3314456939697266
1,2,5.045605704933405,1.0469014644622803,1.044356346130371,0.9836931228637695,1.0564273595809937,0.039194244891405106,0.41699591279029846,0.052419357001781464,0.384977787733078,0.09280326962471008,0.07341555505990982,0.022257182747125626,0.04970070347189903,0.28399768471717834,0.44356706738471985,0.07757961004972458,0.028050389140844345,0.21607668697834015,0.053400661796331406,0.07616079598665237,0.03755132108926773,0.19268395006656647,0.04384632408618927,0.02321328967809677,0.778079092502594,0.5107405185699463,0.050142135471105576,0.038443561643362045,0.10054400563240051,0.13348893821239471
1,3,5.8495745494961735,1.04900324344635,1.0362426042556763,0.9836876392364502,1.0547988414764404,0.024448629468679428,0.4921000897884369,0.08980687707662582,0.4169481098651886,0.16409863531589508,0.06184187904000282,0.021993856877088547,0.04163426160812378,0.35287711024284363,0.29261475801467896,0.0872710794210434,0.027151286602020264,0.26567965745925903,0.05400202050805092,0.1515415757894516,0.030804134905338287,0.2600375711917877,0.05754432827234268,0.025171633809804916,0.9962671995162964,0.6130346655845642,0.09645215421915054,0.035308998078107834,0.17793205380439758,0.18826551735401154
1,4,4.5178082998842,1.0518516302108765,1.0282236337661743,0.9850084185600281,1.0585947036743164,0.033305879682302475,0.27332475781440735,0.06028889864683151,0.15590418875217438,0.08732865005731583,0.07442566007375717,0.026147717610001564,0.04732854291796684,0.33409619331359863,0.08845848590135574,0.04847021400928497,0.03327479586005211,1.1657377481460571,0.04808412492275238,0.17498676478862762,0.029865430667996407,0.1960705667734146,0.05780577287077904,0.026490455493330956,0.4458743929862976,0.04756694287061691,0.08968816697597504,0.040880631655454636,0.04021475464105606,0.06745288521051407
1,5,3.17245836853981,1.0488873720169067,1.0280365943908691,0.9851491451263428,1.0585172176361084,0.026110444217920303,0.2057296186685562,0.06628300994634628,0.045458897948265076,0.03208388760685921,0.07228627055883408,0.02474028244614601,0.044329024851322174,0.29043442010879517,0.04933958873152733,0.023367907851934433,0.034456655383110046,0.45177534222602844,0.028083782643079758,0.21882838010787964,0.028173163533210754,0.080715112388134,0.061792802065610886,0.026959288865327835,0.21840481460094452,0.03793570026755333,0.05364052206277847,0.04551456496119499,0.07078767567873001,0.11110914498567581
1,6,2.585944165289402,1.0444567203521729,1.0274364948272705,0.9844588041305542,1.061392903327942,0.025731820613145828,0.18054650723934174,0.022991836071014404,0.06112920865416527,0.03611738607287407,0.060888294130563736,0.02700868993997574,0.03673959895968437,0.055716462433338165,0.06482205539941788,0.02164500765502453,0.02963617630302906,0.10134928673505783,0.04170209541916847,0.22760863602161407,0.028161410242319107,0.08691801130771637,0.06038181856274605,0.02408123016357422,0.2405986189842224,0.033291544765233994,0.04730327054858208,0.036654725670814514,0.0795111432671547,0.13186034560203552
1,7,2.4591839600354435,1.0487844944000244,1.0280274152755737,0.9839010834693909,1.0587279796600342,0.04290829598903656,0.2642700672149658,0.024988077580928802,0.10164256393909454,0.022447150200605392,0.03529857099056244,0.02173011749982834,0.05180303007364273,0.0475003607571125,0.11038658022880554,0.021491531282663345,0.029493780806660652,0.09056803584098816,0.04753585904836655,0.07094697654247284,0.027981292456388474,0.09302669763565063,0.04982792213559151,0.02502799779176712,0.1984301209449768,0.037571657449007034,0.05137849599123001,0.03322694078087807,0.09016106277704239,0.04565257951617241
1,8,2.6176305331289766,1.0478498935699463,1.0293205976486206,0.9846489429473877,1.0598622560501099,0.03828901797533035,0.27098822593688965,0.0300896093249321,0.08693461120128632,0.02335248701274395,0.0254378542304039,0.02394777536392212,0.042048610746860504,0.06877557933330536,0.1543327271938324,0.02490098588168621,0.02773740142583847,0.11671142280101776,0.04309999942779541,0.096741683781147,0.02871563471853733,0.09568861871957779,0.0526757538318634,0.022108541801571846,0.23493914306163788,0.04039895161986351,0.04360103979706764,0.03227613493800163,0.11607686430215836,0.05342552065849304
1,9,2.7195864487439394,1.04700767993927,1.0294344425201416,0.9853613376617432,1.05889093875885,0.034240394830703735,0.20129327476024628,0.0451115146279335,0.17334620654582977,0.02568322978913784,0.027960387989878654,0.023434273898601532,0.04844114929437637,0.08465347439050674,0.1767561137676239,0.02404027245938778,0.029444092884659767,0.1042625680565834,0.05355279520153999,0.17102177441120148,0.0279867984354496,0.0799863189458847,0.047636546194553375,0.025142228230834007,0.19327419996261597,0.0411270409822464,0.04110686480998993,0.034044645726680756,0.11019974201917648,0.07170166075229645
1,10,2.932893893867731,1.0485284328460693,1.0292173624038696,0.9867343902587891,1.0594635009765625,0.03374931216239929,0.08283022791147232,0.0462367907166481,0.21151213347911835,0.05777863413095474,0.03049582429230213,0.02406512200832367,0.042352814227342606,0.12721972167491913,0.23696641623973846,0.022920243442058563,0.025758855044841766,0.16000406444072723,0.06341308355331421,0.19473856687545776,0.03145494684576988,0.09417673200368881,0.06159542128443718,0.024023512378335,0.2302369922399521,0.03844073414802551,0.05213678628206253,0.03224433586001396,0.13856634497642517,0.04518754035234451
1,11,2.9500235974788667,1.0484992265701294,1.0286427736282349,0.9878865480422974,1.059746265411377,0.040050167590379715,0.07405900210142136,0.05969811603426933,0.2975257635116577,0.06014079228043556,0.06739336997270584,0.023682313039898872,0.04657571762800217,0.08389396220445633,0.25646787881851196,0.020512839779257774,0.027893226593732834,0.13904717564582825,0.07523550093173981,0.14924874901771545,0.02563377656042576,0.07783342897891998,0.07503138482570648,0.022850370034575462,0.20396068692207336,0.038045015186071396,0.05353598669171333,0.028714869171380997,0.13375535607337952,0.0442831851541996
1,12,3.015490483492613,1.0486582517623901,1.0282914638519287,0.9879509210586548,1.0603970289230347,0.03371793404221535,0.06135222315788269,0.060947008430957794,0.24252521991729736,0.04177214577794075,0.05624257028102875,0.024180181324481964,0.045844852924346924,0.11520756781101227,0.3318897485733032,0.023809688165783882,0.0290113165974617,0.11910029500722885,0.07080737501382828,0.2477581948041916,0.02862527035176754,0.09928108751773834,0.07178850471973419,0.024230830371379852,0.159335196018219,0.044488321989774704,0.06044131517410278,0.028961971402168274,0.13058339059352875,0.03852874040603638
1,13,3.027620438113809,1.0477479696273804,1.0289205312728882,0.987838625907898,1.0595747232437134,0.027899296954274178,0.06394720822572708,0.06195610761642456,0.3185032606124878,0.050623662769794464,0.052519816905260086,0.021565742790699005,0.042128607630729675,0.13164621591567993,0.4818098545074463,0.020663268864154816,0.028398048132658005,0.09184820204973221,0.07161296159029007,0.09028618037700653,0.028035204857587814,0.12726275622844696,0.05170891806483269,0.023211458697915077,0.15937313437461853,0.04033517464995384,0.06475968658924103,0.03018072433769703,0.09157871454954147,0.03094986081123352
2,0,55.66597806215286,1.0445493459701538,1.02772057056427,0.9859315156936646,1.0553823709487915,1.7706999778747559,3.625459671020508,0.5056438446044922,2.022188186645508,0.9621217250823975,0.8458768129348755,0.8409669399261475,0.8951291441917419,5.116242408752441,0.6435468792915344,0.6859009861946106,2.5915873050689697,3.413346290588379,1.5619453191757202,1.7805689573287964,2.124176263809204,4.668713092803955,1.786946415901184,2.2742748260498047,4.717901229858398,2.920147180557251,2.274630069732666,3.7577760219573975,1.6411868333816528,1.4162849187850952
2,1,11.23878741376102,1.070418357849121,1.0547983646392822,0.983592689037323,1.0548628568649292,0.03612940013408661,0.3411126434803009,0.22972796857357025,0.26157346367836,0.8076367974281311,0.025338253006339073,0.02659776248037815,0.946157693862915,3.017125129699707,0.08891764283180237,0.3748323917388916,0.03629346936941147,0.19123905897140503,0.3630453944206238,0.9842259883880615,0.027620483189821243,0.5817340612411499,0.10974745452404022,0.026775667443871498,0.38264861702919006,0.08405282348394394,0.08668665587902069,0.03919301554560661,1.28785240650177,0.049788717180490494
2,2,11.18842645548284,1.040592074394226,1.0346192121505737,0.9844189286231995,1.0545634031295776,0.030580248683691025,0.5969300866127014,0.2636648416519165,0.7550601363182068,0.8095893263816833,0.06100843846797943,0.022636888548731804,0.06362417340278625,2.1737265586853027,0.09448744356632233,0.18103626370429993,0.04730641469359398,0.6605697870254517,0.35082998871803284,1.9673261642456055,0.02910730615258217,0.2948315739631653,0.09176027029752731,0.02474995329976082,0.4562688171863556,0.06460830569267273,0.1097850650548935,0.03550167381763458,1.1006290912628174,0.07996891438961029
2,3,10.74104184806347,1.0389384031295776,1.0318230390548706,0.9842571020126343,1.054624080657959,0.023320022970438004,2.0993852615356445,0.048125457018613815,1.4420084953308105,0.9427905082702637,0.026003563776612282,0.023058773949742317,0.03078935481607914,0.3113236129283905,0.15684722363948822,0.2685394585132599,0.040136996656656265,0.8172544836997986,0.02916751056909561,1.054785132408142,0.03309514373540878,0.2294844537973404,0.05259732902050018,0.0231153704226017,0.9310227036476135,0.07455095648765564,0.12274681776762009,0.029781030490994453,1.027999997138977,0.08118366450071335
2,4,6.393264058232308,1.0397733449935913,1.029687762260437,0.9856423139572144,1.0545512437820435,0.039274733513593674,0.526051938533783,0.054860860109329224,0.18864941596984863,1.972142219543457,0.055395323783159256,0.02673465758562088,0.039673950523138046,0.11648141592741013,0.11905492842197418,0.08333370834589005,0.031337957829236984,0.1349511742591858,0.09164721518754959,1.2129206657409668,0.03247610479593277,0.13703200221061707,0.054520078003406525,0.023785140365362167,0.24726347625255585,0.022650619968771935,0.1434074193239212,0.02931133471429348,0.14902129769325256,0.03935548663139343
2,5,3.8729835122823717,1.0398871898651123,1.0288115739822388,0.9865833520889282,1.054550290107727,0.027543876320123672,0.5731458067893982,0.03053896129131317,0.1790803074836731,0.6259121298789978,0.10103029012680054,0.0270371213555336,0.0335284098982811,0.13071617484092712,0.11435472220182419,0.10500859469175339,0.030086150392889977,0.08953314274549484,0.0736466571688652,0.031266532838344574,0.03021416813135147,0.15083080530166626,0.06022229418158531,0.025976058095693588,0.19943919777870178,0.025396326556801796,0.12356451898813248,0.030949033796787262,0.19835053384304047,0.03364521637558937
2,6,3.3312968116253616,1.0408042669296265,1.028388500213623,0.9858811497688293,1.0545573234558105,0.02672874741256237,0.638789176940918,0.036279357969760895,0.3427884578704834,0.042486727237701416,0.10243188589811325,0.03038286790251732,0.02732807770371437,0.07677928358316422,0.025672748684883118,0.023330233991146088,0.03049389272928238,0.04931070655584335,0.47067028284072876,0.026495488360524178,0.03354290872812271,0.12087206542491913,0.062180787324905396,0.022255005314946175,0.11319908499717712,0.029499156400561333,0.08239029347896576,0.03420465439558029,0.02795669622719288,0.03330197557806969
2,7,3.048105093836784,1.042110562324524,1.027465581893921,0.9871499538421631,1.054559350013733,0.0292960274964571,0.24856527149677277,0.035697758197784424,0.28324905037879944,0.02576138637959957,0.1005454957485199,0.030272359028458595,0.02431948482990265,0.09668467938899994,0.0205452349036932,0.023385776206851006,0.02617575228214264,0.06792222708463669,0.5667003989219666,0.026676632463932037,0.026186782866716385,0.15416990220546722,0.06793656200170517,0.021873004734516144,0.14605967700481415,0.029018864035606384,0.07713000476360321,0.02621576376259327,0.03713415190577507,0.03432575613260269
2,8,2.540521827712655,1.040350079536438,1.0269571542739868,0.9883098006248474,1.0545618534088135,0.02959655411541462,0.2731994092464447,0.038010239601135254,0.2868170142173767,0.02535058557987213,0.09577379375696182,0.029288562014698982,0.022761421278119087,0.09957599639892578,0.02350596711039543,0.022904301062226295,0.02834729105234146,0.06847760826349258,0.027834583073854446,0.023578986525535583,0.031690988689661026,0.13535797595977783,0.06020612642168999,0.025749174878001213,0.15842676162719727,0.031549129635095596,0.08337261527776718,0.029573261737823486,0.037710241973400116,0.029827460646629333
2,9,2.385183600336313,1.040555477142334,1.02680504322052,0.9880927801132202,1.0545570850372314,0.027847042307257652,0.30576571822166443,0.03360666707158089,0.09883314371109009,0.023106858134269714,0.05844265967607498,0.029757186770439148,0.026140255853533745,0.12497343122959137,0.02299201302230358,0.022166769951581955,0.02679903618991375,0.05893589183688164,0.027140511199831963,0.02439086325466633,0.030607260763645172,0.12779854238033295,0.043825868517160416,0.022776957601308823,0.20433871448040009,0.030665511265397072,0.09093424677848816,0.02792956866323948,0.0417826883494854,0.031624116003513336
2,10,2.3202290434390305,1.0392656326293945,1.0268148183822632,0.9860183596611023,1.0545669794082642,0.024751126766204834,0.30177783966064453,0.03705472871661186,0.09445208311080933,0.025618012994527817,0.06964555382728577,0.022142063826322556,0.020651180297136307,0.0837632417678833,0.022729801014065742,0.02510378509759903,0.023933429270982742,0.050902821123600006,0.025227565318346024,0.024896584451198578,0.029624223709106445,0.07739101350307465,0.042210061103105545,0.022684840485453606,0.2081390619277954,0.03239878639578819,0.11443006992340088,0.026835652068257332,0.05324573069810867,0.03928662836551666
2,11,2.356439195945859,1.0410528182983398,1.0267822742462158,0.9851399660110474,1.0545597076416016,0.04626062884926796,0.24095115065574646,0.034681838005781174,0.10120303928852081,0.02888518199324608,0.06653251498937607,0.02162238210439682,0.038576286286115646,0.09080924093723297,0.022927360609173775,0.023569932207465172,0.029644127935171127,0.04918619245290756,0.026385866105556488,0.02774975635111332,0.02717628702521324,0.08477117866277695,0.033560484647750854,0.0233029592782259,0.2516484260559082,0.03128382936120033,0.11960399150848389,0.026098858565092087,0.0581752248108387,0.030325504019856453
2,12,2.2741744711995127,1.0409812927246094,1.0267611742019653,0.9859471321105957,1.054580569267273,0.04708559811115265,0.22860272228717804,0.038524940609931946,0.09060568362474442,0.025970354676246643,0.06982889771461487,0.021780148148536682,0.050082977861166,0.07383783161640167,0.021714666858315468,0.020891085267066956,0.02768954075872898,0.05505593866109848,0.02843250147998333,0.02614421583712101,0.026361018419265747,0.06446696072816849,0.03418014571070671,0.02172057516872883,0.22699671983718872,0.02960958518087864,0.09395000338554382,0.027044162154197693,0.06830613315105438,0.03363803029060364
2,13,2.302346019819379,1.0390807390213013,1.0268584489822388,0.985964834690094,1.0546057224273682,0.031110966578125954,0.22963836789131165,0.04121655970811844,0.1009475514292717,0.025837769731879234,0.06998102366924286,0.02152864634990692,0.0340413860976696,0.07506892830133438,0.02308068983256817,0.02367391064763069,0.030108941718935966,0.05171263962984085,0.02630367875099182,0.02837429754436016,0.030186600983142853,0.053050197660923004,0.031960975378751755,0.02404986135661602,0.22196057438850403,0.028564242646098137,0.11786526441574097,0.02461182326078415,0.11361364275217056,0.022555530071258545
2,14,2.239894502982497,1.040121078491211,1.0270609855651855,0.9860039353370667,1.0546700954437256,0.0307705570012331,0.21772900223731995,0.03565444052219391,0.052542299032211304,0.028253596276044846,0.05602462589740753,0.02606092393398285,0.036340467631816864,0.07582367211580276,0.02228729985654354,0.022700214758515358,0.02713877521455288,0.05393945425748825,0.02458185888826847,0.025563357397913933,0.02641582489013672,0.05208786949515343,0.03106580302119255,0.02378254570066929,0.25646746158599854,0.02761414833366871,0.1271803379058838,0.023486122488975525,0.08509824424982071,0.02971438132226467
