method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
random,42,30,150,5.5209443755447865,5.501047624275088,2.4747031424194574,1.7547138128429651,3100.5041098594666
