step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X10,5.0,50,9.296534705907106,44.33612878061831,4.280621457844973,43.33294613100588,6.661169590816523
1,X5,4.040209770202637,100,6.60464683547616,18.78759234175086,1.5699720121920109,17.78065737709403,2.2464993284083903
2,X17,2.3403682708740234,150,6.209203448146582,12.491065005213022,1.1582839153707027,11.480881098657846,1.3385087497687589
3,X10,-5.0,240,5.969992134720087,8.49164639376104,0.9023514725267887,7.478118261322379,0.9445121589427192
4,X6,-2.604102373123169,290,5.871103724464774,7.339781374111771,0.8120091166347265,6.327962452545762,0.8470260781856875
5,X16,-4.989386081695557,340,5.802718790248036,5.495580234006047,0.7519935686141253,4.485435189679265,0.8061078737179438
6,X25,-5.0,430,5.716568240895867,4.847466878965497,0.657497176900506,3.8356526661664248,0.7177576621373495
7,X18,-4.344914436340332,480,5.693585626780987,4.2237472396343945,0.6309820339083672,3.2112265210598707,0.6829369279245535
8,X20,-4.514939785003662,530,5.673777874559164,3.932957211509347,0.617027398198843,2.9216071162372828,0.6682322979904711
9,X20,4.975053310394287,620,5.653288641944528,3.5733124300837518,0.6023694071918726,2.5631285831332207,0.6435686875677978
10,X6,4.641811847686768,670,5.6494183130562305,3.307652246579528,0.6006880588829517,2.297906195744872,0.6397497017169371
11,X1,-5.0,720,5.639806101098657,3.1324694946408274,0.5971377585083246,2.1239358261227608,0.6215357722248882
12,X14,5.0,810,5.62580307200551,2.904074964672327,0.590481836348772,1.8970107175409794,0.6040961158384258
13,X24,5.0,860,5.634079787880182,2.7882038839161396,0.603650126606226,1.7821179516613483,0.6430710235921044
14,X16,5.0,910,5.615449210628867,2.558669248223305,0.5883030500262976,1.5532400161027908,0.5934031763657307
15,X7,-4.4018940925598145,1000,5.611572215333581,2.398036938905716,0.5851559732109308,1.392753690481186,0.5855107196839526
16,X9,-5.0,1050,5.6173084154725075,2.3919292606413367,0.5953686013817787,1.3875412978231907,0.5977808147047957
17,X25,-3.9552464485168457,1100,5.603747416287661,2.384726922214031,0.5837167389690876,1.3807207867503166,0.5860370130976662
18,X5,-3.8129353523254395,1190,5.598380334675312,2.2706968929618596,0.5799969509243965,1.2670202162116766,0.5844802058612306
19,X7,4.634939193725586,1240,5.598001709207892,2.2474535495042804,0.5797375347465277,1.2438007146120071,0.5839258686561758
20,X2,5.0,1290,5.59708090685308,2.2212223418056967,0.5793228354305029,1.217670727521181,0.5827230386203155
21,X15,5.0,1380,5.598765484988689,2.195711937174201,0.5788859650492668,1.1917360331863165,0.5825415145372972
22,X2,-4.75050163269043,1430,5.596308887004852,2.155238436535001,0.5780051946640015,1.1515776980668306,0.5818535745299112
23,X14,0.9143297672271729,1480,5.595903305336833,2.142746739462018,0.5782810132950544,1.1392222810536623,0.5815874706022441
24,X12,-5.0,1570,5.593548206612468,2.1282560020685195,0.5775177162140608,1.1250499039888382,0.5809897736956675
25,X18,-1.4416329860687256,1620,5.594344021752477,2.119463584199548,0.577253820374608,1.116045543923974,0.5805393528814118
26,X17,-4.549560070037842,1670,5.594149064272642,2.11853491216898,0.577103566378355,1.1151258125901222,0.5802310372625168
27,X9,4.659823417663574,1760,5.591897306963801,2.0326113473623995,0.5770186763256788,1.0296356212347746,0.5809823677021388
28,X1,5.0,1810,5.591672834008932,1.9999963637441398,0.5757475458085537,0.996811306104064,0.5810072529129684
29,X19,-5.0,1860,5.591709127649665,1.981790317967534,0.5755675341933966,0.9785619992762804,0.5802781970705837
30,X6,-5.0,1950,5.590546144172549,1.940989523008466,0.5756139289587736,0.9380030799657106,0.5799635511745389
31,X19,4.234956741333008,2000,5.58931883983314,1.9349193401634694,0.5756114404648542,0.9321778602898121,0.5799848401220515
