method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
bayesian_oed,2025,30,300,5.402341887354851,5.393424289301038,9.51201258637011,2.0170981153845786,52668.54105973244
