seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3007,3,family,scratch,120,2560,0.6015954106789232,0.24114428648883046,0.6416455355889334,
3007,3,family,warm,120,2560,0.08186795605646884,0.572132381982466,0.027394130953580276,
3007,3,family,source_retrieval,120,2560,0.028254922750332572,0.009594472126695694,0.030328306152958888,0.6666666666666666
3007,3,family,source_mixture,120,2560,0.026293748656547575,0.009593487802578465,0.028149333195877476,0.789304922505142
3007,3,family,scratch,200,2560,0.49641011071660973,0.1858289701134964,0.5309191263391777,
3007,3,family,warm,200,2560,0.036864448720403224,0.06722645742388637,0.03349089219779399,
3007,3,family,source_retrieval,200,2560,0.03208819515463603,0.011644256279773385,0.034359743918509655,0.6666666666666666
3007,3,family,source_mixture,200,2560,0.031456362231668984,0.011669857625823704,0.033654862743429576,0.789304922505142
3007,3,family,scratch,400,2560,0.042727355240466496,0.16719964529800865,0.028897100789628483,
3007,3,family,warm,400,2560,0.014661285451711387,0.03369214968074739,0.012546744981818498,
3007,3,family,source_retrieval,400,2560,0.013418756071936917,0.022548672041758908,0.012404320964178917,0.6666666666666666
3007,3,family,source_mixture,400,2560,0.01356039576273362,0.022587686911041682,0.012557363412921614,0.789304922505142
