seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3004,10,family,scratch,120,2560,0.7217213350644986,0.5806004797449023,0.7922817627242968,
3004,10,family,warm,120,2560,0.12848931462904162,0.3209447122508116,0.03226161581815663,
3004,10,family,source_retrieval,120,2560,0.03288431555448083,0.036816983918470915,0.030917981372485782,0.5666666666666667
3004,10,family,source_mixture,120,2560,0.03337033815086792,0.03681678624206074,0.031647114105271504,0.6035471877079004
3004,10,family,scratch,200,2560,0.3046796117226477,0.22567398671802485,0.3441824242249591,
3004,10,family,warm,200,2560,0.06268643573665747,0.10821934847711308,0.03991997936642967,
3004,10,family,source_retrieval,200,2560,0.036903627596487194,0.032249143846668146,0.03923086947139672,0.5666666666666667
3004,10,family,source_mixture,200,2560,0.037234591685058244,0.032248777626326754,0.03972749871442399,0.6035471877079004
3004,10,family,scratch,400,2560,0.020494165828363144,0.014954602408985607,0.02326394753805191,
3004,10,family,warm,400,2560,0.016972678839379314,0.02384756477037567,0.013535235873881132,
3004,10,family,source_retrieval,400,2560,0.012584385448299922,0.010284502942185294,0.013734326701357236,0.5666666666666667
3004,10,family,source_mixture,400,2560,0.012502159915125375,0.010284437636399251,0.013611021054488437,0.6035471877079004
