method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
random,123,30,150,5.6406368017196655,5.6348067708313465,2.0836345087736845,1.7476759742945434,3296.1450402736664
