seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3014,3,coefficient,scratch,120,2560,0.4780238953185811,0.21560695852818348,0.5071813327397364,
3014,3,coefficient,warm,120,2560,0.03639869273005901,0.10329035361021947,0.028966285965596736,
3014,3,coefficient,source_retrieval,120,2560,0.030928915085455286,0.041238885475456205,0.02978336281989962,0.8
3014,3,coefficient,source_mixture,120,2560,0.030569745790678227,0.04216788362131754,0.029281063809496084,0.8637682804066796
3014,3,coefficient,scratch,200,2560,0.21644884872026596,0.28695568697164614,0.20861475558122375,
3014,3,coefficient,warm,200,2560,0.028794094551388313,0.02165504822382533,0.029587321921117533,
3014,3,coefficient,source_retrieval,200,2560,0.030879096859466156,0.024490245013259554,0.031588969286822435,0.8
3014,3,coefficient,source_mixture,200,2560,0.029727436542774776,0.025182432212992142,0.03023243702386174,0.8637682804066796
3014,3,coefficient,scratch,400,2560,0.02701998991504997,0.019511999842732976,0.027854211034196302,
3014,3,coefficient,warm,400,2560,0.012636669719636975,0.01193798440770126,0.012714301420963163,
3014,3,coefficient,source_retrieval,400,2560,0.012868945619260797,0.015572119649995136,0.012568592949179202,0.8
3014,3,coefficient,source_mixture,400,2560,0.012791401720124326,0.014783607558450533,0.012570045515865857,0.8637682804066796
