seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3001,3,coefficient,scratch,120,2560,0.7990420051248228,0.5154906433681055,0.8305477119866803,
3001,3,coefficient,warm,120,2560,0.047760699530767926,0.06251333455028737,0.046121517861932436,
3001,3,coefficient,source_retrieval,120,2560,0.15607209524182628,0.08369273638001991,0.16411424622647142,0.8
3001,3,coefficient,source_mixture,120,2560,0.05746183740411771,0.08159093268164185,0.05478082681772615,0.8730754774596359
3001,3,coefficient,scratch,200,2560,0.31300430195626716,0.17883900348056825,0.3279115573424559,
3001,3,coefficient,warm,200,2560,0.04506019945360213,0.07042663137214887,0.04224170701820804,
3001,3,coefficient,source_retrieval,200,2560,0.05095130864086795,0.08920469117899406,0.046700932803298394,0.8
3001,3,coefficient,source_mixture,200,2560,0.046659195984924566,0.08740455183390848,0.04213193422392635,0.8730754774596359
3001,3,coefficient,scratch,400,2560,0.037533970507552056,0.05011059258367758,0.03613656805464922,
3001,3,coefficient,warm,400,2560,0.01607657242035902,0.024702773852486145,0.015118105594567118,
3001,3,coefficient,source_retrieval,400,2560,0.017208928502390107,0.031189032039783945,0.015655583664901905,0.8
3001,3,coefficient,source_mixture,400,2560,0.016481019672317163,0.030917112543395298,0.014877009353308478,0.8730754774596359
