dpo_loss,reward,cov_bonus,score,target,value,episode,step,run_started_at,run_dir,train_candidates_total,train_candidates_parsed,train_candidates_invalid,train_candidate_parse_rate,train_steps_total,train_steps_with_any_valid_candidate,train_steps_teacher_fallback,train_teacher_fallback_rate
0.6931471824645996,0.1,28.920415012596685,29.020415012596686,X1,-4.6923,0,0,2026-02-03T00:13:41,results/ace_no_oracle/seed_1011/run_20260203_001341_seed1011,13046,15,13031,0.0011497777096428025,4319,15,4192,0.9705950451493401
0.6842484474182129,0.1,20.239782717329494,20.339782717329495,X1,2.8387,0,1,2026-02-03T00:13:41,results/ace_no_oracle/seed_1011/run_20260203_001341_seed1011,13046,15,13031,0.0011497777096428025,4319,15,4192,0.9705950451493401
0.6885641813278198,0.1,45.20830464734423,45.30830464734423,X2,-3.2159,0,2,2026-02-03T00:13:41,results/ace_no_oracle/seed_1011/run_20260203_001341_seed1011,13046,15,13031,0.0011497777096428025,4319,15,4192,0.9705950451493401
0.6723467111587524,0.1,8.580650377383963,8.680650377383962,X1,2.9618,0,3,2026-02-03T00:13:41,results/ace_no_oracle/seed_1011/run_20260203_001341_seed1011,13046,15,13031,0.0011497777096428025,4319,15,4192,0.9705950451493401
0.6834314465522766,0.1,21.720851188886805,21.820851188886806,X2,-3.8708,0,4,2026-02-03T00:13:41,results/ace_no_oracle/seed_1011/run_20260203_001341_seed1011,13046,15,13031,0.0011497777096428025,4319,15,4192,0.9705950451493401
0.6761678457260132,0.1,18.71190899874937,18.81190899874937,X2,0.6909,0,5,2026-02-03T00:13:41,results/ace_no_oracle/seed_1011/run_20260203_001341_seed1011,13046,15,13031,0.0011497777096428025,4319,15,4192,0.9705950451493401
0.6547658443450928,0.1,8.15637886713966,8.25637886713966,X1,3.3923,0,6,2026-02-03T00:13:41,results/ace_no_oracle/seed_1011/run_20260203_001341_seed1011,13046,15,13031,0.0011497777096428025,4319,15,4192,0.9705950451493401
0.6848292946815491,0.1,17.897731568985776,17.997731568985778,X2,1.8388,0,7,2026-02-03T00:13:41,results/ace_no_oracle/seed_1011/run_20260203_001341_seed1011,13046,15,13031,0.0011497777096428025,4319,15,4192,0.9705950451493401
0.6518714427947998,0.1,4.669872672092268,4.7698726720922675,X1,2.1656,0,8,2026-02-03T00:13:41,results/ace_no_oracle/seed_1011/run_20260203_001341_seed1011,13046,15,13031,0.0011497777096428025,4319,15,4192,0.9705950451493401
0.6626672148704529,0.1,10.077229751464017,10.177229751464017,X4,-2.6607,0,9,2026-02-03T00:13:41,results/ace_no_oracle/seed_1011/run_20260203_001341_seed1011,13046,15,13031,0.0011497777096428025,4319,15,4192,0.9705950451493401
0.6901745796203613,0.1,1.114100020442718,1.2141000204427181,X4,-3.6915,0,10,2026-02-03T00:13:41,results/ace_no_oracle/seed_1011/run_20260203_001341_seed1011,13046,15,13031,0.0011497777096428025,4319,15,4192,0.9705950451493401
0.6414356231689453,0.1,3.77930878789091,3.8793087878909103,X1,-0.8902,0,11,2026-02-03T00:13:41,results/ace_no_oracle/seed_1011/run_20260203_001341_seed1011,13046,15,13031,0.0011497777096428025,4319,15,4192,0.9705950451493401
0.6303268074989319,0.1,3.1250470989081274,3.2250470989081275,X1,0.1244,0,12,2026-02-03T00:13:41,results/ace_no_oracle/seed_1011/run_20260203_001341_seed1011,13046,15,13031,0.0011497777096428025,4319,15,4192,0.9705950451493401
