episode,step,target,loss
3,16,X3,0.012384344619931653
3,17,X3,0.043564240011619404
3,18,X3,0.01127802920382237
3,19,X3,0.05657504667760804
4,0,,0.15428603067994118
4,1,,0.3628378212451935
4,2,,0.12623613327741623
4,3,,0.12621286883950233
4,4,,0.15057811699807644
4,5,X3,0.15287409373559058
4,6,X3,0.038966435997281224
4,7,X3,0.05427025799508556
4,8,X3,0.034772067998346756
4,9,X3,0.01498808456108236
4,10,X3,0.04585183741073706
4,11,X3,0.13304641523427563
4,12,X3,0.0875405051629059
4,13,X3,0.06600756897387328
4,14,X3,0.04120110313670011
4,15,X3,0.05126849125372246
4,16,X3,0.06162632613995811
4,17,X3,0.036542312685924117
4,18,X3,0.11990614947899303
4,19,X3,0.010776654930850782
5,0,,0.06623663986101747
5,1,,0.1296395156532526
5,2,,0.16529079154133797
5,3,,0.12583093997091055
5,4,,0.020954457577317953
5,5,X3,0.40762984272441827
5,6,X3,0.05977251922558935
5,7,X3,0.19504108707769774
5,8,X3,0.021926806103692797
5,9,X3,0.02088980768530746
5,10,X3,0.07787442828976054
5,11,X3,0.3383194674315746
5,12,X3,0.07465963680806453
5,13,X3,0.15974017468397506
5,14,X3,0.09821597544669203
5,15,X3,0.09792990340065444
5,16,X3,0.028498245564151148
5,17,X3,0.013486516397733794
5,18,X3,0.012202430035586076
5,19,X3,0.03250130694368636
6,0,,0.10848912177607417
6,1,,0.13584563741460443
6,2,,0.1292754914611578
6,3,,0.2905423082411289
6,4,,0.16807234473526478
6,5,X3,0.17954981757793576
6,6,X3,0.13934480954776518
6,7,X3,0.09640482987742871
6,8,X3,0.13904685314628296
6,9,X3,0.025066562247957336
6,10,X3,0.10359189694281667
6,11,X3,0.2845212519168854
6,12,X3,0.03880951710016234
6,13,X3,0.07996124423516449
6,14,X3,0.008102954492642311
6,15,X3,0.08443048603658099
6,16,X3,0.14501115103485063
6,17,X3,0.0859892409062013
6,18,X3,0.11920857478980906
6,19,X3,0.005133206092068576
7,0,,0.19118628650903702
7,1,,0.24611224606633186
7,2,,0.2430250681936741
7,3,,0.15200277417898178
7,4,,0.22613064385950565
7,5,X3,0.12242293870076537
7,6,X3,0.06846984149888158
7,7,X3,0.04874557122820988
7,8,X3,0.08265914930962026
7,9,X3,0.14907351089641452
7,10,X3,0.1304827196872793
7,11,X3,0.1144516344065778
7,12,X3,0.06361698638647795
7,13,X3,0.011547132991836406
7,14,X3,0.10946497472468764
7,15,X3,0.09534801391419023
7,16,X3,0.05001268436899409
7,17,X3,0.04611730284523219
7,18,X3,0.10629271855577826
7,19,X3,0.00437731841520872
8,0,,0.23515738267451525
8,1,,0.11526076588779688
8,2,,0.046567526645958424
8,3,,0.05746052134782076
8,4,,0.22004834935069084
8,5,X3,0.06233673251699656
8,6,X3,0.27882156483246945
8,7,X3,0.14245793437294196
8,8,X3,0.13081899280950893
8,9,X3,0.07248371561581735
8,10,X3,0.0426148909755284
8,11,X3,0.025376492449140642
8,12,X3,0.07320311687362846
8,13,X3,0.017338046309305355
8,14,X3,0.03300672941986704
8,15,X3,0.01128174231439516
8,16,X3,0.010752538151791668
8,17,X3,0.010098642680532066
8,18,X3,0.04823672647762578
8,19,X3,0.015466062257473823
9,0,,0.20347503013908863
9,1,,0.0953188007697463
9,2,,0.3081544190645218
9,3,,0.17285936046391726
9,4,,0.13119624741375446
9,5,X3,0.12089838924293872
9,6,X3,0.18930467053723987
9,7,X3,0.06807227166427765
9,8,X3,0.058890192514809314
9,9,X3,0.04802773191477172
9,10,X3,0.01160771983450104
9,11,X3,0.025922069969965378
9,12,X3,0.028182718055177247
9,13,X3,0.037481508810742525
9,14,X3,0.07395406921204994
9,15,X3,0.049311064798530424
9,16,X3,0.09958735384134343
9,17,X3,0.02236615610672743
9,18,X3,0.01919286530392128
9,19,X3,0.005776327906005463
10,0,,0.13638611580245197
10,1,,0.09109212039038539
10,2,,0.23598022386431694
10,3,,0.12081513926386833
10,4,,0.16860172431915998
10,5,X3,0.18332826613914222
10,6,X3,0.15205924393376336
10,7,X3,0.0423518116294872
10,8,X3,0.1094509799440857
10,9,X3,0.09221551366499625
10,10,X3,0.19620691427553538
10,11,X3,0.11543899308890104
10,12,X3,0.028797553135518683
10,13,X3,0.04170091116975527
10,14,X3,0.0350674778346729
10,15,X3,0.035757504314460675
10,16,X3,0.05343748517407221
10,17,X3,0.06869679075316526
10,18,X3,0.05654730422247667
10,19,X3,0.06303722079610452
11,0,,0.21868892200291157
11,1,,0.12097106501460075
11,2,,0.24722473323345184
11,3,,0.253461092710495
11,4,,0.08404097496531904
11,5,X3,0.27237616560887545
11,6,X3,0.03793475303973537
11,7,X3,0.08454442177026067
11,8,X3,0.20141892496030778
11,9,X3,0.013275312943733297
11,10,X3,0.09910401169327088
11,11,X3,0.04523211177729536
11,12,X3,0.1347316769824829
11,13,X3,0.05144538356398698
11,14,X3,0.04330471694993321
11,15,X3,0.04400544001691742
11,16,X3,0.009158202050457476
11,17,X3,0.03887810586456908
11,18,X3,0.04110030002811982
11,19,X3,0.038544022176211
12,0,,0.066656778100878
12,1,,0.11477003060281277
12,2,,0.1203891672194004
12,3,,0.26038165763020515
12,4,,0.4775551036000252
12,5,X3,0.04713878477923572
12,6,X3,0.02697272371733561
12,7,X3,0.07078975735930726
12,8,X3,0.09910086670424789
12,9,X3,0.08888069813838229
12,10,X3,0.04675616734311916
12,11,X3,0.03834031813312322
12,12,X3,0.19170327251777053
12,13,X3,0.03098008836968802
12,14,X3,0.0914181885891594
12,15,X3,0.05884675093693659
12,16,X3,0.051144166602171026
12,17,X3,0.09826737432740629
12,18,X3,0.013775981264188886
12,19,X3,0.03166040818905458
13,0,,0.3079509548842907
13,1,,0.09327299008145928
13,2,,0.049223007168620825
13,3,,0.18796758819371462
13,4,,0.0784522476606071
13,5,X3,0.2855243550147861
13,6,X3,0.044374314369633794
13,7,X3,0.20902198960538954
13,8,X3,0.05109516355150845
13,9,X3,0.004326283094997052
13,10,X3,0.12897199703729711
13,11,X3,0.08657538692932576
13,12,X3,0.11139519844437018
13,13,X3,0.03558023962250445
13,14,X3,0.07987292495090514
13,15,X3,0.041223962580261286
13,16,X3,0.09489016557927243
13,17,X3,0.06653886567801237
13,18,X3,0.02060547324072104
13,19,X3,0.007212699529191013
14,0,,0.3532783193513751
14,1,,0.2482191752642393
14,2,,0.24083733931183815
14,3,,0.11229282291606069
14,4,,0.19489037990570068
14,5,X3,0.10611577343661338
14,6,X3,0.12057474217726849
14,7,X3,0.03821152621821966
14,8,X3,0.0158241414319491
14,9,X3,0.10864157652395079
14,10,X3,0.09004483296303079
14,11,X3,0.09182215406326577
14,12,X3,0.01858438114868477
14,13,X3,0.037991971057635965
14,14,X3,0.06831663439515978
14,15,X3,0.108292669756338
14,16,X3,0.07443026770488359
14,17,X3,0.1346724923932925
14,18,X3,0.08886711549712345
14,19,X3,0.04312496111197106
15,0,,0.193013122305274
15,1,,0.3494494464248419
15,2,,0.08594795339740813
15,3,,0.20466345828026533
15,4,,0.12777470331639051
15,5,X3,0.13524544599931687
15,6,X3,0.02805661578895524
15,7,X3,0.08924297575140372
15,8,X3,0.046609386045020074
15,9,X3,0.05587266154179815
15,10,X3,0.013389608840043365
15,11,X3,0.014061323131500103
15,12,X3,0.027913359386730008
15,13,X3,0.06059136986732483
15,14,X3,0.1263596502249129
15,15,X3,0.0034713378508968162
15,16,X3,0.015627890286850743
15,17,X3,0.016933528051595204
15,18,X3,0.03363561982405372
15,19,X3,0.03759110406826949
16,0,,0.26079373620450497
16,1,,0.1485551968216896
16,2,,0.2323332503437996
16,3,,0.07629756489768624
16,4,,0.05471590918023139
16,5,X3,0.024293649476021528
16,6,X3,0.1982427437324077
16,7,X3,0.11066193274746183
16,8,X3,0.04152475172304548
16,9,X3,0.028993762614845764
16,10,X3,0.01969797129095241
16,11,X3,0.12101716513279825
16,12,X3,0.06825346178084146
16,13,X3,0.15830949002702255
16,14,X3,0.09795036143623292
16,15,X3,0.027947955626586918
16,16,X3,0.032683728815754876
16,17,X3,0.017898508120651968
16,18,X3,0.047655307498644106
16,19,X3,0.09827070723167708
17,0,,0.3344021625816822
17,1,,0.3790091201663017
17,2,,0.25146885216236115
17,3,,0.12281089462339878
17,4,,0.22277232632040977
17,5,X3,0.14131499188079033
17,6,X3,0.029604120121803135
17,7,X3,0.0753236647869926
17,8,X3,0.13269771978957579
17,9,X3,0.08695600021746941
17,10,X3,0.10037632824241882
17,11,X3,0.1961989050032571
17,12,X3,0.0859627602621913
17,13,X3,0.20378246762265917
17,14,X3,0.06788611402043898
17,15,X3,0.23572567038354464
17,16,X3,0.0747278809431009
17,17,X3,0.013448158206301741
17,18,X3,0.06307296571321785
17,19,X3,0.029323413225938566
18,0,,0.3679746091365814
18,1,,0.0765444952994585
18,2,,0.21150528825819492
18,3,,0.12295332737267017
18,4,,0.032246894435957074
18,5,X3,0.09112401807215065
18,6,X3,0.08446764224208891
18,7,X3,0.13487733097281307
18,8,X3,0.08549896359909326
18,9,X3,0.03661433281376958
18,10,X3,0.34738565096631646
18,11,X3,0.11334460426587611
18,12,X3,0.1213372276397422
18,13,X3,0.020038750793901272
18,14,X3,0.06966334321623435
18,15,X3,0.08585347721236758
18,16,X3,0.012265307297639083
18,17,X3,0.16643497493350878
18,18,X3,0.07017277431441471
18,19,X3,0.014442734307522187
19,0,,0.19058724120259285
19,1,,0.21355515345931053
19,2,,0.42742184922099113
19,3,,0.1000141017138958
19,4,,0.333887985907495
19,5,X3,0.129874038946582
19,6,X3,0.11785112699726596
19,7,X3,0.18159639072837308
19,8,X3,0.10981359821744263
19,9,X3,0.11621004420157988
19,10,X3,0.06622510138549842
19,11,X3,0.013196043153584469
19,12,X3,0.21351345491711982
19,13,X3,0.03576921144849621
19,14,X3,0.05172132857842371
19,15,X3,0.12674289563437924
19,16,X3,0.07533392426557839
19,17,X3,0.010131820130482083
19,18,X3,0.011149092024425045
19,19,X3,0.03903936397364305
20,0,,0.1421045297756791
20,1,,0.17637416766956449
20,2,,0.25135768577456474
20,3,,0.06560044083744287
20,4,,0.19069992378354073
20,5,X3,0.16430768591817468
20,6,X3,0.04335319349775091
20,7,X3,0.2263121751602739
20,8,X3,0.06218719723983668
20,9,X3,0.0721994184423238
20,10,X3,0.07561352688935585
20,11,X3,0.09290857391897589
20,12,X3,0.03783985914196819
20,13,X3,0.027222669144975953
20,14,X3,0.05792102389386855
20,15,X3,0.04826714767841622
20,16,X3,0.02029826625948772
20,17,X3,0.005533289957384113
20,18,X3,0.027812201849883422
20,19,X3,0.008810991617792752
21,0,,0.07477157935500145
21,1,,0.3079932928085327
21,2,,0.18880385905504227
21,3,,0.3107022847980261
21,4,,0.19214157667011023
21,5,X3,0.17490613227710128
21,6,X3,0.28641359333414584
21,7,X3,0.15819991810712963
21,8,X3,0.13705282540468033
21,9,X3,0.053552025638055056
21,10,X3,0.008393524585699197
21,11,X3,0.15638814357225783
21,12,X3,0.13062675463152118
21,13,X3,0.041331123386044055
21,14,X3,0.011453784510194964
21,15,X3,0.06532705384597648
21,16,X3,0.013730438586208038
21,17,X3,0.059869921424251515
21,18,X3,0.015378107182186795
21,19,X3,0.021065078166429885
22,0,,0.2925575878471136
22,1,,0.23014335706830025
22,2,,0.2643894851207733
22,3,,0.20710952021181583
22,4,,0.057620322331786156
22,5,X3,0.08321067708311602
22,6,X3,0.06248487163975369
22,7,X3,0.03533412746764952
22,8,X3,0.05252882361310185
22,9,X3,0.03271699493780034
22,10,X3,0.015235597646096721
22,11,X3,0.020548080283333547
22,12,X3,0.026240805957968405
22,13,X3,0.13233217527158558
22,14,X3,0.06597304836031981
22,15,X3,0.07345138098753523
22,16,X3,0.016524700622539967
22,17,X3,0.047765157927642576
22,18,X3,0.13533197408833075
22,19,X3,0.0074667757971838
23,0,,0.42804900743067265
23,1,,0.1979804877191782
23,2,,0.3146710619330406
23,3,,0.22034959308803082
23,4,,0.15535441040992737
23,5,X3,0.032021052087657154
23,6,X3,0.1504554686252959
23,7,X3,0.061344917048700154
23,8,X3,0.05743247806094587
23,9,X3,0.08291264064610004
23,10,X3,0.10520089563215151
23,11,X3,0.13118485920131207
23,12,X3,0.17595468135550618
23,13,X3,0.023677892080741003
23,14,X3,0.031059896631632
23,15,X3,0.02353796354145743
23,16,X3,0.015703016775660217
23,17,X3,0.015131879627006128
23,18,X3,0.027284712879918516
23,19,X3,0.05786574218655005
24,0,,0.18930869176983833
24,1,,0.16444879956543446
24,2,,0.22824136912822723
24,3,,0.04475197056308389
24,4,,0.09206022880971432
24,5,X3,0.18776742054251372
24,6,X3,0.20741149331297493
24,7,X3,0.10137674871293711
24,8,X3,0.015680274684200413
24,9,X3,0.18540223623858765
24,10,X3,0.027504222310881232
24,11,X3,0.0805962664890103
24,12,X3,0.029209258620426226
24,13,X3,0.03661050950267963
24,14,X3,0.054416020230291906
24,15,X3,0.08907339216966648
24,16,X3,0.040238825517917576
24,17,X3,0.048013946658784334
24,18,X3,0.02375946424990616
24,19,X3,0.07075210921175312
25,0,,0.34447749331593513
25,1,,0.343922883272171
25,2,,0.16617565415799618
25,3,,0.18354284577071667
25,4,,0.16642774338833988
25,5,X3,0.058772194213815965
25,6,X3,0.08840904320823029
25,7,X3,0.10347401147009805
25,8,X3,0.18033553840359673
25,9,X3,0.07533639705798123
25,10,X3,0.08005828320165165
25,11,X3,0.08193228393793106
25,12,X3,0.06614848755998537
25,13,X3,0.028988047095481306
25,14,X3,0.033866264227981446
25,15,X3,0.00924385364032787
25,16,X3,0.03897760625113733
25,17,X3,0.06608021463034675
25,18,X3,0.17711705909459852
25,19,X3,0.043587169115198776
26,0,,0.42601223289966583
26,1,,0.15907232649624348
26,2,,0.19977225735783577
26,3,,0.03185371833387762
26,4,,0.09262746851891279
26,5,X3,0.1132423960370943
26,6,X3,0.04876316278750892
26,7,X3,0.01804753339092713
26,8,X3,0.06456733809318393
26,9,X3,0.08590234442817746
26,10,X3,0.04417846340948017
26,11,X3,0.036135886432020925
26,12,X3,0.016272310560452752
26,13,X3,0.05458374913723674
26,14,X3,0.04698351699335035
26,15,X3,0.05226205170765752
26,16,X3,0.09149019827600569
26,17,X3,0.08362835529260337
26,18,X3,0.051601755199953914
26,19,X3,0.008067142945947126
27,0,,0.12530374713242054
27,1,,0.05086107924580574
27,2,,0.059800478629767895
27,3,,0.20800507720559835
27,4,,0.1265458739362657
27,5,X3,0.13308607396902516
27,6,X3,0.010155772922644246
27,7,X3,0.17898170492844656
27,8,X3,0.08141111347867991
27,9,X3,0.008455633117591788
27,10,X3,0.015552255442344176
27,11,X3,0.14138013624688028
27,12,X3,0.14853342925198376
27,13,X3,0.005315669199262629
27,14,X3,0.05583798082625435
27,15,X3,0.09601363820911502
27,16,X3,0.08306556104071205
27,17,X3,0.034279756331670796
27,18,X3,0.028315903822658584
27,19,X3,0.0027386724273128493
28,0,,0.053067665779963136
28,1,,0.20709360856562853
28,2,,0.14090760424733162
28,3,,0.3632291108369827
28,4,,0.044268860248848796
28,5,X3,0.1684036292717792
28,6,X3,0.21043090836610645
28,7,X3,0.2404089227784425
28,8,X3,0.1058842410275247
28,9,X3,0.05755278751894366
28,10,X3,0.029008288634940982
28,11,X3,0.08850958888797322
28,12,X3,0.019301700784126297
28,13,X3,0.1195644498366164
28,14,X3,0.089123327343259
28,15,X3,0.06719048331433441
28,16,X3,0.00717458016697492
28,17,X3,0.09316531737567857
28,18,X3,0.023451599161489867
28,19,X3,0.03234460300882347
29,0,,0.3135479688644409
29,1,,0.2714981632307172
29,2,,0.41832837276160717
29,3,,0.24990299716591835
29,4,,0.05942676868289709
29,5,X3,0.12772746616974473
29,6,X3,0.26254354894626886
29,7,X3,0.21949263249553042
29,8,X3,0.0343587898696569
29,9,X3,0.05653616211566259
29,10,X3,0.06136499752756208
29,11,X3,0.22018598672002554
29,12,X3,0.04066682283882983
29,13,X3,0.010978563826938625
29,14,X3,0.12846332148183137
29,15,X3,0.26982783561834367
29,16,X3,0.020228677783961757
29,17,X3,0.05133891088780729
29,18,X3,0.04897573430935154
29,19,X3,0.006435758123188862
30,0,,0.2518648747354746
30,1,,0.14287235587835312
30,2,,0.14119750820100307
30,3,,0.17656054627150297
30,4,,0.07030445244163275
30,5,X3,0.23217403699527495
30,6,X3,0.15350679348193808
30,7,X3,0.010082212317684025
30,8,X3,0.13724045745948388
30,9,X3,0.19690443830768345
30,10,X3,0.043916515231103403
30,11,X3,0.03842913020616834
30,12,X3,0.060371004983608145
30,13,X3,0.0327363060468997
30,14,X3,0.2913979355507763
30,15,X3,0.08694311199360527
30,16,X3,0.08759966937941499
30,17,X3,0.05999595048615447
30,18,X3,0.0205342016247414
30,19,X3,0.15665575287493994
31,0,,0.19901162013411522
31,1,,0.22652006894350052
31,2,,0.4534332826733589
31,3,,0.2913926299661398
31,4,,0.10371344350278378
31,5,X3,0.1304553562658839
31,6,X3,0.028181386456708424
31,7,X3,0.03040428321401123
31,8,X3,0.07899536003242247
31,9,X3,0.058512632007477805
31,10,X3,0.03611712400743272
31,11,X3,0.10482462200161535
31,12,X3,0.07739360457344446
31,13,X3,0.21393054150394164
31,14,X3,0.032574516317254165
31,15,X3,0.2378014826681465
31,16,X3,0.1409163279022323
31,17,X3,0.06562613101050374
31,18,X3,0.08281536152935587
31,19,X3,0.028664914841101563
32,0,,0.240213168784976
32,1,,0.2199968881905079
32,2,,0.3591977581381798
32,3,,0.23600871488451958
32,4,,0.06617582077160478
32,5,X3,0.1858897873898968
32,6,X3,0.042546962038613856
32,7,X3,0.026469994641956873
32,8,X3,0.1968828120152466
32,9,X3,0.25472361435822677
32,10,X3,0.07291089792124694
32,11,X3,0.1515134796500206
32,12,X3,0.06123265397036448
32,13,X3,0.06124464387539774
32,14,X3,0.21321661132969894
32,15,X3,0.2019097991869785
32,16,X3,0.01749646491225576
32,17,X3,0.13783006632729666
32,18,X3,0.1144856367027387
32,19,X3,0.15631534642307088
33,0,,0.3103123567998409
33,1,,0.15880226902663708
33,2,,0.1938954284414649
33,3,,0.2820761427283287
33,4,,0.184501763433218
33,5,X3,0.08706988207995892
33,6,X3,0.04087703034747392
33,7,X3,0.3094534453121014
33,8,X3,0.06667515728622675
33,9,X3,0.2778987349011004
33,10,X3,0.1900534825399518
33,11,X3,0.11678485432639718
33,12,X3,0.10420782712753862
33,13,X3,0.03773086509318091
33,14,X3,0.11509442284295801
33,15,X3,0.03353957163199084
33,16,X3,0.18329686133074574
33,17,X3,0.0494018922036048
33,18,X3,0.05853084502450656
33,19,X3,0.05643354767016717
34,0,,0.07973590213805437
34,1,,0.08068952709436417
34,2,,0.29579969495534897
34,3,,0.16099059209227562
34,4,,0.1043020747601986
34,5,X3,0.0975540969229769
34,6,X3,0.011429984610003885
34,7,X3,0.04984553690883331
34,8,X3,0.053935087478748756
34,9,X3,0.12847392458934337
34,10,X3,0.028601994388736784
34,11,X3,0.08827686563017778
34,12,X3,0.11746978835435584
34,13,X3,0.050797630683518946
34,14,X3,0.028583787872776156
34,15,X3,0.12560545309679583
34,16,X3,0.04421504911442753
34,17,X3,0.03380832922994159
34,18,X3,0.0634985570795834
34,19,X3,0.16696817326010205
35,0,,0.1780860424041748
35,1,,0.24576210789382458
35,2,,0.20978266466408968
35,3,,0.17995751462876797
35,4,,0.023682990111410618
35,5,X3,0.08490561618236825
35,6,X3,0.012897850640001707
35,7,X3,0.07831093273125589
35,8,X3,0.06335066829342395
35,9,X3,0.016390337033953983
35,10,X3,0.14589939848519862
35,11,X3,0.031881152928690426
35,12,X3,0.07548874599160627
35,13,X3,0.24550055991858244
35,14,X3,0.11139372005709447
35,15,X3,0.06745935419166926
35,16,X3,0.15652696441975422
35,17,X3,0.067425819215714
35,18,X3,0.1444434449840628
35,19,X3,0.01633215402762289
36,0,,0.06292020156979561
36,1,,0.06925441336352378
36,2,,0.10143476910889149
36,3,,0.27732942439615726
36,4,,0.15629935637116432
36,5,X3,0.03787232708418742
36,6,X3,0.1721134486142546
36,7,X3,0.109337345478707
36,8,X3,0.22159842035034671
36,9,X3,0.014446398941799998
36,10,X3,0.002638770127305179
36,11,X3,0.007016561776254093
36,12,X3,0.0646057145204395
36,13,X3,0.1216054494434502
36,14,X3,0.022133291931822896
36,15,X3,0.17441284522647038
36,16,X3,0.07069452431460377
36,17,X3,0.10288994869915769
36,18,X3,0.057735141323064454
36,19,X3,0.023556710475531872
37,0,,0.23166779056191444
37,1,,0.23329997062683105
37,2,,0.14181680791079998
37,3,,0.07968656392768025
37,4,,0.19093908742070198
37,5,X3,0.1845489837869536
37,6,X3,0.16299562313361093
37,7,X3,0.05510585926822387
37,8,X3,0.028508977477031294
37,9,X3,0.22698973555816337
37,10,X3,0.0810913384630112
37,11,X3,0.04616345278918743
37,12,X3,0.06153137938963482
37,13,X3,0.17443080298835412
37,14,X3,0.15054660454916302
37,15,X3,0.05436018820910249
37,16,X3,0.06779004400596023
37,17,X3,0.09332929285301361
37,18,X3,0.058512812305707484
37,19,X3,0.05817517475247769
38,0,,0.22306481562554836
38,1,,0.23756282031536102
38,2,,0.0704773124307394
38,3,,0.09766712784767151
38,4,,0.21718004764989018
38,5,X3,0.058718978049000725
38,6,X3,0.08796172562870197
38,7,X3,0.033643804636085406
38,8,X3,0.04943883002124494
38,9,X3,0.0562640212738188
38,10,X3,0.1195112427813001
38,11,X3,0.2135800258256495
38,12,X3,0.17351561022223905
38,13,X3,0.03330443018057849
38,14,X3,0.023126284722820856
38,15,X3,0.02243905900786558
38,16,X3,0.009492628131511083
38,17,X3,0.12558242623344995
38,18,X3,0.028003174359582772
38,19,X3,0.019174671184373437
39,0,,0.24720256961882114
39,1,,0.1233884897083044
39,2,,0.25744959339499474
39,3,,0.0501236361451447
39,4,,0.25566203985363245
39,5,X3,0.1451814059400931
39,6,X3,0.029126487323082983
39,7,X3,0.02233933555908152
39,8,X3,0.061290120720514096
39,9,X3,0.08248895971337333
39,10,X3,0.06899834066280164
39,11,X3,0.0378334422887292
39,12,X3,0.013450394568280899
39,13,X3,0.07318318558100145
39,14,X3,0.09287975789629854
39,15,X3,0.09043394398759119
39,16,X3,0.04484398756176233
39,17,X3,0.03935832928982563
39,18,X3,0.028695033815893112
39,19,X3,0.011427116486174782
40,0,,0.44992309622466564
40,1,,0.18244943022727966
40,2,,0.14520764350891113
40,3,,0.17764676548540592
40,4,,0.16997901909053326
40,5,X3,0.06771021327585913
40,6,X3,0.10785262528224848
40,7,X3,0.2129502434981987
40,8,X3,0.0036116980209044414
40,9,X3,0.07609318263712339
40,10,X3,0.19620316865621135
40,11,X3,0.16370017069857568
40,12,X3,0.03782591287745163
40,13,X3,0.03537456213234691
40,14,X3,0.039257822929357644
40,15,X3,0.08129290270153433
40,16,X3,0.03020223159546731
40,17,X3,0.04843546461779624
40,18,X3,0.09444376558531076
40,19,X3,0.20693106210092083
41,0,,0.16913648135960102
41,1,,0.19047591090202332
41,2,,0.5866287425160408
41,3,,0.1394459269940853
41,4,,0.1182346313726157
41,5,X3,0.4990260833874345
41,6,X3,0.08162196865305305
41,7,X3,0.01353101029235404
41,8,X3,0.14163730153813958
41,9,X3,0.11611679085763171
41,10,X3,0.14950750151183456
41,11,X3,0.17202465457376093
41,12,X3,0.03209391296695685
41,13,X3,0.11767623588093556
41,14,X3,0.024557873053709045
41,15,X3,0.0743109980103327
41,16,X3,0.05987612791068386
41,17,X3,0.017257831947063096
41,18,X3,0.06708037864882499
41,19,X3,0.0235599750012625
42,0,,0.11892586434260011
42,1,,0.3399926424026489
42,2,,0.32756366208195686
42,3,,0.12565129436552525
42,4,,0.06573450239375234
42,5,X3,0.10463038171292283
42,6,X3,0.097045215916296
42,7,X3,0.2142810731620557
42,8,X3,0.009207532515574712
42,9,X3,0.07266442673972051
42,10,X3,0.1247362978028832
42,11,X3,0.08810477393308247
42,12,X3,0.08708446214586729
42,13,X3,0.06860485699917263
42,14,X3,0.030359960765053984
42,15,X3,0.037179070584898
42,16,X3,0.0063305642974000875
42,17,X3,0.1265890315607976
42,18,X3,0.10662353793304646
42,19,X3,0.07252351535862545
43,0,,0.035200128331780434
43,1,,0.0665174713358283
43,2,,0.1557203996926546
43,3,,0.24259786866605282
43,4,,0.23213863582350314
43,5,X3,0.11799556648475118
43,6,X3,0.12406879823538475
43,7,X3,0.09005611803149804
43,8,X3,0.02093744439434886
43,9,X3,0.09833360530319624
43,10,X3,0.042314345944760134
43,11,X3,0.019872034077707212
43,12,X3,0.0795864810643252
43,13,X3,0.04097397407167591
43,14,X3,0.01011731481867173
43,15,X3,0.010356031501942198
43,16,X3,0.017543302463309374
43,17,X3,0.022985996412899112
43,18,X3,0.016652746689942433
43,19,X3,0.03267347519067698
44,0,,0.07232573255896568
44,1,,0.14425763487815857
44,2,,0.08818550314754248
44,3,,0.2132018469274044
44,4,,0.06291013397276402
44,5,X3,0.19766909154714085
44,6,X3,0.010218174909823574
44,7,X3,0.022229656937270192
44,8,X3,0.027118625808725483
44,9,X3,0.10985850304132327
44,10,X3,0.024303290658281185
44,11,X3,0.03748021570936544
44,12,X3,0.16165217294474132
44,13,X3,0.035917034354497446
44,14,X3,0.04504273587372154
44,15,X3,0.01911915653363394
44,16,X3,0.006164999764223467
44,17,X3,0.04342926732988417
44,18,X3,0.02700168330716224
44,19,X3,0.0062213404889917
45,0,,0.14919813070446253
45,1,,0.1356010129675269
45,2,,0.17963697388768196
