seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3013,1,family,scratch,120,2560,0.821672363558941,0.5054524081737807,0.8325764999515328,
3013,1,family,warm,120,2560,0.049215391832918766,0.4092497611756163,0.036800413579722295,
3013,1,family,source_retrieval,120,2560,0.036488769309182864,0.008538450776319473,0.03745257339652298,0.7666666666666667
3013,1,family,source_mixture,120,2560,0.03539230890689324,0.00853493356504845,0.036318425297991334,0.8423912282836649
3013,1,family,scratch,200,2560,0.2037286909165571,0.05082487457410747,0.20900123630767603,
3013,1,family,warm,200,2560,0.03424527037932722,0.16008750622058335,0.029905882936525283,
3013,1,family,source_retrieval,200,2560,0.029606238335895676,0.01851708855425666,0.029988622811124608,0.7666666666666667
3013,1,family,source_mixture,200,2560,0.0291927576952551,0.01851509350105237,0.029560953012296574,0.8423912282836649
3013,1,family,scratch,400,2560,0.027587801091180066,0.008217341990520648,0.028255747956720045,
3013,1,family,warm,400,2560,0.0144158608842361,0.03688285326240888,0.013641137009126694,
3013,1,family,source_retrieval,400,2560,0.013753414009410514,0.006444343110130612,0.01400545093697189,0.7666666666666667
3013,1,family,source_mixture,400,2560,0.013470322097277058,0.006444627728577698,0.013712587420335657,0.8423912282836649
