method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
random,456,50,150,8.958408394828439,8.944456512108445,5.122866705805063,3.3061237666755914,5283.397032022476
