episode,step,total_loss,loss_X1,loss_X2,loss_X4,loss_X5,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,loss_X6,loss_X7,loss_X8,loss_X9
0,0,61.23429002165794,1.058958888053894,1.0162113904953003,0.9573129415512085,0.9555654525756836,3.323627233505249,1.5470201969146729,3.2883501052856445,1.536613941192627,0.442383736371994,3.5174379348754883,1.1110217571258545,0.7823505997657776,2.9286746978759766,1.7715398073196411,2.756991147994995,6.000831127166748,3.2221367359161377,2.7026567459106445,1.758377194404602,2.237849235534668,1.6502189636230469,1.2889316082000732,0.7292830348014832,3.1287198066711426,3.378674268722534,2.650184154510498,2.0750927925109863,3.3922290802001953,3.215484380722046
0,1,10.47209767214954,1.0586280822753906,1.0163136720657349,0.9567834734916687,0.9555654525756836,0.8325690627098083,0.06999211758375168,0.1687525510787964,0.043650802224874496,0.02308487705886364,0.3027993142604828,0.1698584258556366,0.07496918737888336,0.9754010438919067,0.05468739569187164,0.1095522865653038,1.168271541595459,0.29020804166793823,0.17692558467388153,0.33043089509010315,1.992539405822754,0.19138787686824799,0.2467462122440338,0.030707674100995064,0.1958225667476654,0.3106130063533783,0.028200926259160042,0.5486367344856262,1.2829203605651855,0.05591164529323578
0,2,7.284639728814364,1.0599592924118042,1.0151728391647339,0.9557203054428101,0.9570465087890625,0.03993812948465347,0.06743765622377396,0.08431484550237656,0.03923254460096359,0.06026764586567879,0.4528152048587799,0.09267010539770126,0.14074957370758057,0.5626591444015503,0.02642483450472355,0.20413550734519958,0.5658637285232544,0.0862705260515213,0.11455609649419785,1.724487543106079,1.165966272354126,0.03126949444413185,0.647789478302002,0.18604540824890137,0.034381408244371414,0.035141538828611374,0.02403591014444828,0.031747814267873764,0.028654422610998154,0.040205106139183044
0,3,4.528646618872881,1.0581541061401367,1.0151402950286865,0.9564310908317566,0.9580285549163818,0.03224748373031616,0.07590533047914505,0.05292227864265442,0.03297169879078865,0.027729805558919907,0.30227452516555786,0.07378698885440826,0.09773928672075272,0.04019575193524361,0.02909560687839985,0.030384108424186707,0.581739068031311,0.12724989652633667,0.12209158390760422,1.2521874904632568,0.26435521245002747,0.06088107079267502,0.03507925570011139,0.08012097328901291,0.047831691801548004,0.2447647750377655,0.021271903067827225,0.03302746266126633,0.02533252350986004,0.03991003707051277
0,4,3.356363007798791,1.0583925247192383,1.0173007249832153,0.9555624723434448,0.9570379853248596,0.030842727050185204,0.15184946358203888,0.03803117573261261,0.03684598207473755,0.05684945359826088,0.21026311814785004,0.05706989765167236,0.09918459504842758,0.04755555838346481,0.03006484918296337,0.042280927300453186,0.14147719740867615,0.08391134440898895,0.09780215471982956,0.4988301694393158,0.5728901624679565,0.049683213233947754,0.022725921124219894,0.03626364842057228,0.08941864222288132,0.037761688232421875,0.02208666317164898,0.02945229783654213,0.02928265556693077,0.04628076031804085
0,5,3.877062154188752,1.0581587553024292,1.0154463052749634,0.9560387134552002,0.956476092338562,0.030867252498865128,0.16534854471683502,0.054416440427303314,0.033121638000011444,0.07638492435216904,0.2646891474723816,0.06778121739625931,0.11515571922063828,0.03644518554210663,0.028351860120892525,0.0425231046974659,0.17523416876792908,0.11317789554595947,0.07512476295232773,0.8116365075111389,0.6545088887214661,0.04916517809033394,0.024009287357330322,0.023137446492910385,0.09162954986095428,0.038766808807849884,0.02320457063615322,0.025402087718248367,0.025200726464390755,0.03455526754260063
0,6,3.8343514330685142,1.0581815242767334,1.0166581869125366,0.9561560750007629,0.957360029220581,0.028769398108124733,0.1048458144068718,0.051026854664087296,0.031098514795303345,0.06212642043828964,0.22933177649974823,0.1268070936203003,0.041119836270809174,0.03693949058651924,0.03203887864947319,0.04563325271010399,0.19350329041481018,0.12002995610237122,0.1433742493391037,0.7209950089454651,0.7603367567062378,0.0386073961853981,0.021993249654769897,0.03837565705180168,0.04369206726551056,0.05747528374195099,0.02345607988536358,0.02321513183414936,0.024860559031367302,0.03702825307846069
0,7,3.6703544538468122,1.0581774711608887,1.01692795753479,0.9565548300743103,0.9570983648300171,0.028604282066226006,0.06499873846769333,0.043162181973457336,0.031898751854896545,0.048147622495889664,0.22473624348640442,0.18258662521839142,0.024272946640849113,0.04971804469823837,0.03251803293824196,0.050428688526153564,0.18441611528396606,0.07681452482938766,0.21210797131061554,0.24796871840953827,0.8453925251960754,0.2557591497898102,0.025807945057749748,0.03807538375258446,0.026459552347660065,0.05393766611814499,0.023502686992287636,0.025022190064191818,0.031156012788414955,0.045110128819942474
0,8,3.81663448959589,1.05824613571167,1.016951084136963,0.9586851596832275,0.9582270979881287,0.03086979128420353,0.1015719547867775,0.046112965792417526,0.03018280491232872,0.03906712308526039,0.22616934776306152,0.1582435965538025,0.03355901315808296,0.04553006589412689,0.04031432792544365,0.047112103551626205,0.20942318439483643,0.09538031369447708,0.22889859974384308,0.25722581148147583,1.0367501974105835,0.16103698313236237,0.02695014514029026,0.03500756248831749,0.028788574039936066,0.02798711694777012,0.022901175543665886,0.02355102077126503,0.025182336568832397,0.04039647802710533
0,9,3.8661319483071566,1.0582002401351929,1.015946388244629,0.9581671357154846,0.957604169845581,0.028903068974614143,0.10471798479557037,0.039205845445394516,0.02971564047038555,0.037284161895513535,0.18765823543071747,0.15971186757087708,0.03735342249274254,0.04942099750041962,0.03164295852184296,0.043568942695856094,0.23444069921970367,0.06418537348508835,0.2917215824127197,0.49858444929122925,0.790313720703125,0.1694103181362152,0.02180471271276474,0.039488863199949265,0.04038059338927269,0.04444818198680878,0.024222612380981445,0.02840428613126278,0.025869648903608322,0.04569019377231598
