loss,preference_margin,ref_margin,kl_from_ref,sigmoid_input,winner_target,loser_target
0.69140625,0.0,0.0,0.0,0.0,X2,X2
0.51171875,4.0,0.0,-10.0,4.0,X1,X2
0.37109375,8.0,0.0,-12.0,8.0,X3,X2
0.039794921875,36.0,4.0,-32.0,32.0,X1,X2
0.059326171875,28.0,0.0,-86.0,28.0,X3,X2
0.00164794921875,64.0,0.0,-124.0,64.0,X1,X2
0.00010251998901367188,96.0,4.0,-162.0,92.0,X3,X2
0.00164794921875,64.0,0.0,-160.0,64.0,X1,X2
5.699694156646729e-07,148.0,4.0,-304.0,144.0,X3,X2
5.699694156646729e-07,140.0,-4.0,-236.0,144.0,X1,X2
1.8775463104248047e-06,132.0,0.0,-310.0,132.0,X3,X2
1.2069940567016602e-06,144.0,8.0,-324.0,136.0,X1,X2
5.699694156646729e-07,148.0,4.0,-308.0,144.0,X3,X2
2.5331974029541016e-07,156.0,4.0,-280.0,152.0,X1,X2
8.307397365570068e-07,136.0,-4.0,-342.0,140.0,X3,X2
1.6391277313232422e-07,156.0,0.0,-318.0,156.0,X1,X2
2.5331974029541016e-07,148.0,-4.0,-356.0,152.0,X3,X2
5.3085386753082275e-08,168.0,0.0,-436.0,168.0,X1,X2
5.3085386753082275e-08,168.0,0.0,-380.0,168.0,X3,X2
2.5331974029541016e-07,152.0,0.0,-436.0,152.0,X1,X2
1.6391277313232422e-07,152.0,-4.0,-394.0,156.0,X3,X2
1.525040715932846e-08,184.0,4.0,-390.0,180.0,X1,X2
5.3085386753082275e-08,164.0,-4.0,-404.0,168.0,X3,X2
2.5331974029541016e-07,156.0,4.0,-400.0,152.0,X1,X2
1.126900315284729e-07,160.0,0.0,-432.0,160.0,X3,X2
5.3085386753082275e-08,164.0,-4.0,-324.0,168.0,X1,X2
2.5331974029541016e-07,156.0,4.0,-396.0,152.0,X3,X2
2.2118911147117615e-08,172.0,-4.0,-320.0,176.0,X1,X2
1.6391277313232422e-07,148.0,-8.0,-374.0,156.0,X3,X2
1.6391277313232422e-07,156.0,0.0,-342.0,156.0,X1,X2
7.729977369308472e-08,160.0,-4.0,-394.0,164.0,X3,X2
1.8775463104248047e-06,136.0,4.0,-358.0,132.0,X1,X2
1.8775463104248047e-06,128.0,-4.0,-450.0,132.0,X3,X2
2.5331974029541016e-07,152.0,0.0,-416.0,152.0,X1,X2
4.231929779052734e-06,120.0,-4.0,-434.0,124.0,X3,X2
4.231929779052734e-06,128.0,4.0,-402.0,124.0,X1,X2
6.628036499023438e-05,104.0,8.0,-420.0,96.0,X3,X2
4.231929779052734e-06,120.0,-4.0,-382.0,124.0,X1,X2
2.726912498474121e-06,132.0,4.0,-368.0,128.0,X3,X2
7.729977369308472e-08,164.0,0.0,-346.0,164.0,X1,X2
5.699694156646729e-07,148.0,4.0,-388.0,144.0,X3,X2
7.729977369308472e-08,164.0,0.0,-382.0,164.0,X1,X2
2.5331974029541016e-07,152.0,0.0,-408.0,152.0,X3,X2
5.699694156646729e-07,144.0,0.0,-408.0,144.0,X1,X2
7.729977369308472e-08,160.0,-4.0,-362.0,164.0,X3,X2
2.5331974029541016e-07,152.0,0.0,-484.0,152.0,X1,X2
1.6391277313232422e-07,152.0,-4.0,-394.0,156.0,X3,X2
0.0005035400390625,72.0,-4.0,-418.0,76.0,X1,X2
5.3085386753082275e-08,168.0,0.0,-412.0,168.0,X3,X2
1.0477378964424133e-08,188.0,4.0,-376.0,184.0,X1,X2
1.525040715932846e-08,176.0,-4.0,-430.0,180.0,X3,X2
2.2118911147117615e-08,176.0,0.0,-448.0,176.0,X1,X2
5.699694156646729e-07,144.0,0.0,-520.0,144.0,X3,X2
1.525040715932846e-08,180.0,0.0,-414.0,180.0,X1,X2
2.726912498474121e-06,128.0,0.0,-472.0,128.0,X3,X2
3.688037395477295e-07,152.0,4.0,-450.0,148.0,X1,X2
1.2069940567016602e-06,136.0,0.0,-460.0,136.0,X3,X2
5.3085386753082275e-08,176.0,8.0,-500.0,168.0,X1,X2
8.307397365570068e-07,136.0,-4.0,-528.0,140.0,X3,X2
1.126900315284729e-07,160.0,0.0,-504.0,160.0,X1,X2
1.2069940567016602e-06,136.0,0.0,-436.0,136.0,X3,X2
5.699694156646729e-07,144.0,0.0,-408.0,144.0,X1,X2
5.699694156646729e-07,144.0,0.0,-436.0,144.0,X3,X2
8.307397365570068e-07,144.0,4.0,-510.0,140.0,X1,X2
0.0002307891845703125,80.0,-4.0,-430.0,84.0,X3,X2
2.9976945370435715e-09,200.0,4.0,-512.0,196.0,X1,X2
1.6391277313232422e-07,152.0,-4.0,-506.0,156.0,X3,X2
2.9976945370435715e-09,208.0,12.0,-466.0,196.0,X1,X2
1.418811734765768e-09,208.0,4.0,-520.0,204.0,X3,X2
5.893525667488575e-10,216.0,4.0,-560.0,212.0,X1,X2
1.525040715932846e-08,184.0,4.0,-490.0,180.0,X3,X2
4.05634636990726e-10,216.0,0.0,-532.0,216.0,X1,X2
5.893525667488575e-10,216.0,4.0,-462.0,212.0,X3,X2
1.0800249583553523e-11,252.0,0.0,-442.0,252.0,X1,X2
5.893525667488575e-10,208.0,-4.0,-490.0,212.0,X3,X2
1.318767317570746e-10,232.0,4.0,-490.0,228.0,X1,X2
2.066371962428093e-09,204.0,4.0,-496.0,200.0,X3,X2
