episode,step,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,loss_X6,loss_X7,loss_X8,loss_X9
0,0,54.909797137975694,0.9314996600151062,0.936153769493103,1.1102687120437622,0.9841923713684082,0.9871573448181152,3.3132684230804443,1.7910943031311035,2.9111015796661377,1.9330134391784668,2.4578452110290527,2.207482099533081,1.0873339176177979,0.8827014565467834,2.041701555252075,1.004258155822754,1.3855433464050293,1.53860604763031,3.6122162342071533,2.1824967861175537,4.343469619750977,4.24884033203125,2.2669036388397217,2.2569994926452637,1.1624631881713867,0.45598432421684265,2.397752046585083,1.306093692779541,3.856823205947876,1.8136177062988281,1.4623329639434814
0,1,15.785322755202651,0.9347847104072571,0.9371342062950134,1.1425200700759888,1.035881757736206,0.9894446134567261,0.037784330546855927,0.07064954936504364,0.06054326519370079,2.2377636432647705,0.13479800522327423,0.1038091704249382,0.05076447129249573,0.0841803252696991,0.12035314738750458,0.2274114042520523,0.22901640832424164,0.8656448125839233,3.7665276527404785,0.2355809062719345,1.461153507232666,1.3200644254684448,0.48736855387687683,0.0917845293879509,0.5578064918518066,0.6633553504943848,1.8425185680389404,0.03205505385994911,0.036085113883018494,0.030972430482506752,0.02937856689095497
0,2,10.053607456758618,0.9361919164657593,0.9358872771263123,1.1305879354476929,1.0086106061935425,0.9886676073074341,0.050812844187021255,0.04109437018632889,0.11427289247512817,0.02850671485066414,0.1006724014878273,0.18604567646980286,0.05609036609530449,0.32706189155578613,0.11862131953239441,0.2116234451532364,0.3382887840270996,2.011887311935425,1.3214887380599976,0.15952110290527344,1.5105469226837158,0.20361405611038208,0.3638196289539337,0.24668483436107635,0.47846418619155884,0.9500774145126343,0.10556527227163315,0.042398396879434586,0.028593452647328377,0.03148472681641579,0.026381637901067734
0,3,5.1655545175075535,0.9272528886795044,0.9366283416748047,1.1236382722854614,0.9993343949317932,0.9866063594818115,0.04528846591711044,0.04997500777244568,0.04782102629542351,0.03256048262119293,0.11126817017793655,0.12854692339897156,0.08269917219877243,0.6523838639259338,0.13985370099544525,0.06558090448379517,0.505723774433136,1.1699984073638916,0.1109316274523735,0.31021520495414734,0.1574932187795639,0.16097962856292725,0.08182013779878616,0.022623077034950256,0.026111187413334846,0.09958086907863617,0.036414578557014465,0.04697654768824577,0.032821983098983765,0.028203515335917473,0.0249909907579422
0,4,5.879402637854218,0.9275133013725281,0.9367098212242126,1.1156949996948242,0.9899904131889343,0.9866231679916382,0.037737663835287094,0.0642252266407013,0.04711275175213814,0.06407668441534042,0.1424170881509781,0.12145160138607025,0.02634565159678459,0.7077794075012207,0.28110888600349426,0.13227756321430206,0.5741329789161682,0.6305018663406372,0.08884886652231216,0.8854533433914185,0.20283284783363342,0.34183910489082336,0.06305723637342453,0.026346949860453606,0.028990283608436584,0.24712014198303223,0.04667173698544502,0.03987405449151993,0.0334782749414444,0.0293799489736557,0.02503613755106926
0,5,6.529946743324399,0.9262709617614746,0.9360696077346802,1.1144802570343018,0.9874722361564636,0.9868466854095459,0.04199500381946564,0.07158000767230988,0.06573133915662766,0.05205826461315155,0.17248329520225525,0.1009853184223175,0.0260197501629591,0.743706226348877,0.25624391436576843,0.16554519534111023,0.7235191464424133,0.9857873320579529,0.08847317844629288,0.5720924735069275,0.5738968849182129,0.3782448172569275,0.06736334413290024,0.02480015717446804,0.03287447988986969,0.22959847748279572,0.05168772116303444,0.027923187240958214,0.03403331711888313,0.02836800180375576,0.024707959964871407
0,6,5.6303179685026405,0.9270957708358765,0.9358969926834106,1.1160298585891724,0.9874442219734192,0.9866400361061096,0.038875091820955276,0.06640922278165817,0.09796507656574249,0.04322417452931404,0.11940035969018936,0.1842728704214096,0.021713191643357277,0.36097416281700134,0.2770158648490906,0.1007002666592598,0.32969772815704346,0.17811106145381927,0.06759866327047348,0.9938955307006836,0.8069016337394714,0.36428067088127136,0.07018529623746872,0.025383271276950836,0.027463840320706367,0.2925831079483032,0.058995816856622696,0.028660042211413383,0.027706535533070564,0.030344760045409203,0.02733835205435753
0,7,5.709152390435339,0.9291951060295105,0.9364525079727173,1.1158268451690674,0.986082911491394,0.9866596460342407,0.03269592300057411,0.06252891570329666,0.23926542699337006,0.051743365824222565,0.10314405709505081,0.11825352162122726,0.025301111862063408,0.4043797254562378,0.3107590079307556,0.11905881017446518,0.3913372755050659,0.4308531582355499,0.08725132048130035,0.970812201499939,0.6233131289482117,0.24825286865234375,0.03106730617582798,0.047178369015455246,0.025196392089128494,0.22646932303905487,0.056794799864292145,0.032687634229660034,0.02984698861837387,0.022867877036333084,0.02725047804415226
0,8,5.456986523419619,0.9310598969459534,0.9363608956336975,1.1150834560394287,0.9858384132385254,0.986676037311554,0.031791090965270996,0.07832473516464233,0.15791600942611694,0.026628635823726654,0.0836850106716156,0.12601658701896667,0.023640315979719162,0.3745667636394501,0.301260769367218,0.11390241980552673,0.3573579788208008,0.2548357844352722,0.0787142738699913,1.0864619016647339,0.5605910420417786,0.26774975657463074,0.03620680421590805,0.05619272589683533,0.026600167155265808,0.24670690298080444,0.06400243192911148,0.03172672539949417,0.028058191761374474,0.023288777098059654,0.029756981879472733
0,9,5.2146078906953335,0.9308968782424927,0.9361148476600647,1.1143616437911987,0.9834295511245728,0.9867915511131287,0.03425870090723038,0.0922776460647583,0.13855241239070892,0.02874128706753254,0.09475810080766678,0.11332053691148758,0.0254526250064373,0.3909984827041626,0.31983062624931335,0.04487942159175873,0.33438733220100403,0.35403767228126526,0.0728975161910057,1.197887897491455,0.25453436374664307,0.22250176966190338,0.03303709253668785,0.038118116557598114,0.02902558073401451,0.23527692258358002,0.06072680279612541,0.03214175999164581,0.02638183906674385,0.024135639891028404,0.026128850877285004
1,0,59.02586544156075,0.9314996600151062,0.936153769493103,1.1102687120437622,0.9841923713684082,0.9871573448181152,3.7338008880615234,1.75503408908844,2.6097934246063232,2.380192279815674,2.7923052310943604,1.7715436220169067,0.2587522566318512,1.3745843172073364,2.4629204273223877,1.2729642391204834,1.626946210861206,1.669579267501831,4.305512428283691,2.3569724559783936,3.9983651638031006,4.027631759643555,2.7899348735809326,3.2215702533721924,0.7625778317451477,0.9121500253677368,2.0039010047912598,1.6443103551864624,5.475176811218262,1.2305665016174316,1.5989253520965576
1,1,20.35535836443305,0.9352397918701172,0.9636183381080627,1.1033222675323486,0.9748271703720093,0.9883402585983276,0.029763218015432358,0.11851906031370163,0.3607326149940491,2.2518413066864014,0.06271019577980042,0.1281723827123642,0.026027528569102287,0.11059466749429703,0.16732826828956604,0.06434700638055801,0.16885288059711456,0.10217295587062836,3.566420793533325,0.5585205554962158,2.3651344776153564,2.4321420192718506,1.0512640476226807,1.31454598903656,0.5242270231246948,2.159609317779541,1.660564661026001,0.03769315779209137,0.04374813288450241,0.021840685978531837,0.03551585227251053
1,2,4.582773314043879,0.9270166158676147,0.9532470703125,1.1060290336608887,0.977753221988678,0.9865965843200684,0.12590228021144867,0.11159738898277283,0.2756963074207306,0.023454103618860245,0.2269774228334427,0.23991572856903076,0.030110975727438927,0.13829955458641052,0.3014169931411743,0.05534810200333595,0.05603419616818428,0.3755662739276886,0.20111192762851715,0.3208223283290863,0.08384085446596146,0.17462937533855438,0.5811769366264343,0.025031989440321922,0.04455529525876045,0.023244861513376236,0.05408332869410515,0.02958340011537075,0.0377325639128685,0.025067757815122604,0.031444862484931946
1,3,4.872693762183189,0.9305176138877869,0.945185661315918,1.1092594861984253,0.9830442070960999,0.9870171546936035,0.03613542765378952,0.15813417732715607,0.268273264169693,0.02936927229166031,0.3047082722187042,0.3972426950931549,0.030788632109761238,0.21495558321475983,0.14808356761932373,0.03244997560977936,0.09183686971664429,0.18953290581703186,0.13662734627723694,0.5840301513671875,0.120284803211689,0.3006543815135956,0.42061153054237366,0.02417917363345623,0.06361951678991318,0.022676240652799606,0.20492254197597504,0.023922089487314224,0.028609437867999077,0.023005733266472816,0.027035348117351532
1,4,5.300240421667695,0.9286964535713196,0.9474446177482605,1.110619306564331,0.9797831773757935,0.9873990416526794,0.028999337926506996,0.19477063417434692,0.20618806779384613,0.024190936237573624,0.3055689036846161,0.5895888805389404,0.02828224189579487,0.04097513481974602,0.12408773601055145,0.05189434066414833,0.15164729952812195,0.2537897229194641,0.1854822039604187,0.8568013906478882,0.3076089918613434,0.20489715039730072,0.5224752426147461,0.025893835350871086,0.031640879809856415,0.03298819437623024,0.031403798609972,0.026029201224446297,0.026553014293313026,0.03137421980500221,0.02632054314017296
