episode,step,total_loss,loss_X1,loss_X3,loss_X4,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,loss_X6,loss_X7,loss_X8,loss_X9
0,0,49.895863270759584,1.0352318286895752,1.0370131731033325,0.9817642569541931,1.7205506563186646,1.5060139894485474,5.175987243652344,0.772723913192749,0.8306480646133423,2.9207470417022705,1.537943720817566,2.7293457984924316,1.189176082611084,1.8961788415908813,1.3509763479232788,3.1638240814208984,4.025528907775879,1.8742684125900269,1.3174476623535156,1.417576551437378,1.8843066692352295,0.553928792476654,2.6463167667388916,1.363248586654663,1.0469516515731812,2.8443257808685303,2.217886447906494,2.578005075454712,0.7211543321609497
0,1,10.652958432212472,1.0378849506378174,1.0587058067321777,0.9817182421684265,0.020802510902285576,0.16984540224075317,0.1955026537179947,0.062153592705726624,0.031160257756710052,0.06278825551271439,0.04967775195837021,2.9435997009277344,0.17984355986118317,0.06876417249441147,0.04605795443058014,0.1635107398033142,2.422250747680664,0.43671461939811707,0.7178792357444763,0.4215922951698303,0.20571570098400116,0.17750048637390137,0.04140869900584221,0.34597837924957275,1.1450880765914917,0.049927424639463425,0.028392180800437927,0.028508571907877922,0.022633662447333336
0,2,8.73439789377153,1.0352824926376343,1.0522160530090332,0.982873797416687,0.03337307646870613,0.07392880320549011,0.10528599470853806,0.060684263706207275,0.07967579364776611,0.06641127169132233,0.14542952179908752,1.620561122894287,0.0441473089158535,0.07555048912763596,0.03580426052212715,0.2688157856464386,1.6111971139907837,0.17298650741577148,0.6481538414955139,1.0061835050582886,0.18023905158042908,0.09801636636257172,0.045069798827171326,0.3275175988674164,1.2962340116500854,0.042858295142650604,0.02504780888557434,0.026905588805675507,0.030246244743466377
0,3,9.118970315903425,1.035144329071045,1.0450952053070068,0.9818254113197327,0.04289982467889786,0.07655166834592819,0.11786109954118729,0.04070811718702316,0.11095292121171951,0.0668204128742218,0.07312759757041931,1.2938511371612549,0.04345465078949928,0.03096427209675312,0.0384751558303833,0.11651701480150223,2.177788734436035,0.21796244382858276,0.8013686537742615,1.6140620708465576,0.1663750410079956,0.20941759645938873,0.12522466480731964,0.4705619812011719,0.5612119436264038,0.03637327626347542,0.021130824461579323,0.029211124405264854,0.023685099557042122
0,4,4.16562604829669,1.0383352041244507,1.0457887649536133,0.9831902980804443,0.021942218765616417,0.04180854186415672,0.19879788160324097,0.04065321013331413,0.13130180537700653,0.053555142134428024,0.021562552079558372,0.061559706926345825,0.1026148647069931,0.03917001932859421,0.0353529192507267,0.16456055641174316,0.07301148027181625,0.28667551279067993,0.23976708948612213,0.1653347760438919,0.32617348432540894,0.4154496490955353,0.24379174411296844,0.6023716926574707,0.15954293310642242,0.042407646775245667,0.02648923546075821,0.033055055886507034,0.02521347627043724
0,5,4.278156289458275,1.03683602809906,1.0474294424057007,0.9833958745002747,0.022690823301672935,0.026023084297776222,0.2512620985507965,0.03472571447491646,0.12397840619087219,0.027749963104724884,0.027610337361693382,0.04605106636881828,0.07768134027719498,0.030736450105905533,0.023280207067728043,0.25332003831863403,0.0629173219203949,0.5276645421981812,0.19250470399856567,0.14537063241004944,0.10825581103563309,0.501406192779541,0.1963174194097519,0.6898238658905029,0.17319579422473907,0.040490683168172836,0.023616503924131393,0.03249511867761612,0.0254559013992548
0,6,3.5188997108489275,1.035610556602478,1.0515183210372925,0.9846903681755066,0.02260262705385685,0.025818025693297386,0.2499542236328125,0.029503094032406807,0.10211975127458572,0.06780469417572021,0.027093516662716866,0.022361544892191887,0.04063856229186058,0.022105073556303978,0.023750795051455498,0.2886958122253418,0.0911099761724472,0.34643906354904175,0.17697128653526306,0.10910734534263611,0.4734288156032562,0.22750848531723022,0.2262987345457077,0.06503482162952423,0.13596460223197937,0.05128885433077812,0.02441745437681675,0.030905306339263916,0.023613395169377327
0,7,4.320027855783701,1.0354498624801636,1.0466127395629883,0.982623279094696,0.023198198527097702,0.06610176712274551,0.12145344913005829,0.026942964643239975,0.1399708241224289,0.07084286957979202,0.03136289119720459,0.025720709934830666,0.05007227510213852,0.026279501616954803,0.028656745329499245,0.28025370836257935,0.05652185156941414,0.2717633843421936,0.13368162512779236,0.06131675839424133,0.8058632612228394,0.854446291923523,0.03488120064139366,0.34020450711250305,0.1425563544034958,0.03870316222310066,0.025690918788313866,0.025897357612848282,0.024708101525902748
0,8,4.768084894120693,1.0352264642715454,1.0478049516677856,0.9821016192436218,0.02095736376941204,0.09709712117910385,0.10869688540697098,0.027965877205133438,0.1700994074344635,0.07053656876087189,0.027078082785010338,0.027926132082939148,0.07065924257040024,0.02707603946328163,0.020982295274734497,0.4124239385128021,0.0754496231675148,0.19374491274356842,0.2783443033695221,0.06648989766836166,0.8207627534866333,1.0248324871063232,0.02910185605287552,0.2946546971797943,0.17535047233104706,0.04041435196995735,0.02431372180581093,0.024271389469504356,0.02582886628806591
0,9,5.836373681947589,1.035223126411438,1.0493088960647583,0.9819294214248657,0.02133028768002987,0.08481854945421219,0.10806921124458313,0.028244419023394585,0.17952057719230652,0.0792045146226883,0.03203980252146721,0.031064262613654137,0.0679573193192482,0.025197621434926987,0.02188100665807724,0.5084987878799438,0.08828803151845932,0.2296399474143982,0.3101872503757477,0.05686097592115402,1.2872682809829712,1.4536383152008057,0.02834988385438919,0.23815853893756866,0.24158978462219238,0.02945559285581112,0.022367987781763077,0.02662714384496212,0.02282330021262169
