seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3013,10,coefficient,scratch,120,2560,0.4171199294638313,0.5847836157608215,0.33328808631533613,
3013,10,coefficient,warm,120,2560,0.07121160675295769,0.15942277655148374,0.02710602185369467,
3013,10,coefficient,source_retrieval,120,2560,0.07175603700637577,0.1547833683054371,0.030242371356845134,0.6333333333333333
3013,10,coefficient,source_mixture,120,2560,0.06619109741124567,0.14267774963319854,0.027947771300269215,0.7043519466755817
3013,10,coefficient,scratch,200,2560,0.23749070971626696,0.09943341860760249,0.30651935527059926,
3013,10,coefficient,warm,200,2560,0.03464142718129152,0.05344875061490002,0.025237765464487277,
3013,10,coefficient,source_retrieval,200,2560,0.03808856447213356,0.062406279578376314,0.02592970691901219,0.6333333333333333
3013,10,coefficient,source_mixture,200,2560,0.03750670992191139,0.06169538659137978,0.025412371587177195,0.7043519466755817
3013,10,coefficient,scratch,400,2560,0.024133000282657427,0.022322460674892866,0.02503827008653971,
3013,10,coefficient,warm,400,2560,0.014006275326642682,0.01756714826967936,0.012225838855124346,
3013,10,coefficient,source_retrieval,400,2560,0.015390041896176052,0.02202183533614806,0.012074145176190054,0.6333333333333333
3013,10,coefficient,source_mixture,400,2560,0.015261381401457575,0.021617768078685106,0.012083188062843806,0.7043519466755817
