method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
bayesian_oed,2024,30,300,5.477273924276233,5.468742111697793,3.3904631149023774,2.3360166665166617,52636.27034449577
