seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3018,1,coefficient,scratch,120,2560,0.8979203631420418,0.6341741211305154,0.9070150611424391,
3018,1,coefficient,warm,120,2560,0.03316596561645139,0.17509475062901364,0.02827186958153545,
3018,1,coefficient,source_retrieval,120,2560,0.034084655160513164,0.17509475062901364,0.02922223807539245,0.8
3018,1,coefficient,source_mixture,120,2560,0.03413887896520978,0.17497257790987017,0.029282544518842192,0.8791139039440949
3018,1,coefficient,scratch,200,2560,0.5332966689975768,7.196075986820359,0.3035456580381706,
3018,1,coefficient,warm,200,2560,0.024152221761181314,0.03501775453771723,0.02377754821716283,
3018,1,coefficient,source_retrieval,200,2560,0.02488042936700572,0.03501775453771723,0.024530866430084626,0.8
3018,1,coefficient,source_mixture,200,2560,0.02448352852555556,0.034899233942168074,0.0241243662698103,0.8791139039440949
3018,1,coefficient,scratch,400,2560,0.024052992486746756,0.01163031027936505,0.024481360838725433,
3018,1,coefficient,warm,400,2560,0.014202403522520541,0.007663985500093208,0.014427866212949073,
3018,1,coefficient,source_retrieval,400,2560,0.014309087905101462,0.007663985500093208,0.014538229367343124,0.8
3018,1,coefficient,source_mixture,400,2560,0.014193823476899394,0.007670958130148087,0.014418749868166679,0.8791139039440949
