method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
random_ens,42,30,1,5.542812969535589,5.542812969535589,10.072703787684441,9.477424086257816,43.0207998752594
