seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3009,3,coefficient,scratch,120,2560,0.7041800889807119,0.06656639057397089,0.7750260554703498,
3009,3,coefficient,warm,120,2560,0.05490900109386307,0.07408520481395152,0.052778311791631026,
3009,3,coefficient,source_retrieval,120,2560,0.05673101670531414,0.07817597544176287,0.054348243512375397,0.7333333333333333
3009,3,coefficient,source_mixture,120,2560,0.055077772205007335,0.07724625751707252,0.05261460717033342,0.8263117018688025
3009,3,coefficient,scratch,200,2560,0.3402764429168585,0.08311655406525566,0.3688497639003699,
3009,3,coefficient,warm,200,2560,0.031431105932815784,0.04386282712223486,0.03004980357843589,
3009,3,coefficient,source_retrieval,200,2560,0.03299232899398912,0.04536707434251346,0.03161735728859753,0.7333333333333333
3009,3,coefficient,source_mixture,200,2560,0.03194723884993527,0.04444432938702022,0.030558673234703605,0.8263117018688025
3009,3,coefficient,scratch,400,2560,0.033155657355852214,0.030209667656439388,0.03348298954467585,
3009,3,coefficient,warm,400,2560,0.011318052915638335,0.013139040225144833,0.011115720992359834,
3009,3,coefficient,source_retrieval,400,2560,0.0109173431270469,0.01213278006765668,0.01078229457809026,0.7333333333333333
3009,3,coefficient,source_mixture,400,2560,0.011209925309170915,0.012845460869387275,0.011028199135813542,0.8263117018688025
